Date,open,high,low,close,volume,adjclose
2018-08-07,102000,103000,102000,103000,50,103000
2018-08-06,100000,103000,100000,101500,243,101500
2018-08-03,102500,103000,100000,100500,221,100500
2018-08-02,101000,104000,101000,102500,160,102500
2018-08-01,102000,102500,100000,101500,67,101500
2018-07-31,101500,102500,99900,102500,64,102500
2018-07-30,103500,103500,102500,102500,41,102500
2018-07-27,100500,103000,100000,103000,89,103000
2018-07-26,102000,102000,100000,100000,63,100000
2018-07-25,100000,102500,99900,102000,130,102000
2018-07-24,104500,104500,100000,100000,313,100000
2018-07-23,105000,105500,101500,104500,114,104500
2018-07-20,107500,107500,102000,105500,353,105500
2018-07-19,102000,106000,101500,104500,991,104500
2018-07-18,100500,102500,100000,102000,208,102000
2018-07-17,100000,101500,99700,101500,416,101500
2018-07-16,102000,102000,100000,102000,105,102000
2018-07-13,100500,102500,100500,102000,220,102000
2018-07-12,101000,101000,100500,101000,24,101000
2018-07-11,102000,102000,100000,101500,87,101500
2018-07-10,100500,101500,100500,101000,57,101000
2018-07-09,101000,101500,99800,101000,319,101000
2018-07-06,100000,101000,99800,101000,194,101000
2018-07-05,100500,101000,99200,99900,425,99900
2018-07-04,100500,101000,100000,100500,243,100500
2018-07-03,99100,100500,99100,100500,417,100500
2018-07-02,100500,101000,99500,100500,315,100500
2018-06-29,100500,101000,98500,100500,380,100500
2018-06-28,99700,101000,99400,100500,559,100500
2018-06-27,99500,99800,99200,99600,305,99600
