Date,open,high,low,close,volume,adjclose
2018-08-14,44100,45450,43700,44500,100777,44500
2018-01-31,53000,54500,52800,53700,84539,53700
2018-01-30,53000,53700,52400,53300,89637,53300
2018-01-29,53500,54200,52200,53600,90213,53600
2018-01-26,54000,54000,52000,53100,83614,53100
2018-01-25,54000,54200,53100,53800,79362,53800
2018-01-24,53200,53800,52400,53400,80972,53400
2018-01-23,51500,53500,50500,53500,172794,53500
2018-01-22,56300,56300,50400,51000,237346,51000
2018-01-19,55700,56600,55100,56300,104890,56300
2018-01-18,55600,56300,54800,55700,127259,55700
2018-01-17,53600,54900,52700,54800,212380,54800
2018-01-16,50100,53500,50000,53500,218137,53500
2018-01-15,51300,51500,49900,50400,102316,50400
2018-01-12,52300,52800,50100,51700,144985,51700
2018-01-11,50600,52900,50200,52600,106015,52600
2018-01-10,50900,51200,49550,50500,78524,50500
2018-01-09,49800,50900,49750,50800,129371,50800
2018-01-08,50700,50900,49050,49650,150978,49650
2018-01-05,50900,51500,50400,51200,102479,51200
2018-01-04,53900,54200,50800,51000,190774,51000
2018-01-03,51300,54500,50800,53500,158549,53500
2018-01-02,52500,52500,50600,51100,105742,51100
2017-12-28,51300,52900,50800,52900,102033,52900
2017-12-27,52700,53600,50800,51300,141245,51300
2017-12-26,53200,53500,51100,51200,165425,51200
2017-12-22,48900,53400,48700,52900,124964,52900
2017-12-21,49200,49700,47900,49000,86732,49000
2017-12-19,50200,50700,49350,50100,76069,50100
2017-12-18,50200,51000,49700,50200,57786,50200
