Date,open,high,low,close,volume,adjclose
2018-08-07,1530,1545,1510,1540,181669,1540
2018-01-31,1405,1420,1385,1415,99629,1415
2018-01-30,1430,1440,1410,1415,63163,1415
2018-01-29,1430,1445,1405,1425,178131,1425
2018-01-26,1415,1435,1410,1415,142124,1415
2018-01-25,1425,1430,1405,1425,154276,1425
2018-01-24,1390,1435,1380,1425,232652,1425
2018-01-23,1380,1395,1365,1380,106214,1380
2018-01-22,1380,1390,1350,1365,151190,1365
2018-01-19,1340,1395,1340,1365,259174,1365
2018-01-18,1310,1360,1285,1355,186048,1355
2018-01-17,1290,1300,1240,1300,219001,1300
2018-01-16,1290,1305,1240,1290,592452,1290
2018-01-15,1315,1325,1275,1300,136487,1300
2018-01-12,1315,1335,1300,1320,97190,1320
2018-01-11,1360,1365,1310,1310,69219,1310
2018-01-10,1330,1365,1300,1360,170397,1360
2018-01-09,1325,1340,1315,1325,55355,1325
2018-01-08,1360,1365,1325,1325,119974,1325
2018-01-05,1350,1370,1340,1360,90147,1360
2018-01-04,1370,1375,1340,1350,81690,1350
2018-01-03,1350,1365,1340,1360,123108,1360
2018-01-02,1305,1345,1305,1340,103842,1340
2017-12-28,1290,1325,1290,1315,34130,1315
2017-12-27,1285,1360,1285,1290,102014,1290
2017-12-26,1340,1340,1290,1300,105616,1300
2017-12-22,1310,1350,1310,1340,52205,1340
2017-12-21,1340,1350,1295,1330,103278,1330
2017-12-19,1380,1400,1350,1370,114730,1370
2017-12-18,1390,1405,1375,1380,112799,1380
