Date,open,high,low,close,volume,adjclose
2018-08-09,19400,20150,19400,20000,101420,20000
2018-08-08,19650,19900,19400,19450,98153,19450
2018-08-07,20700,20700,19250,19650,209717,19650
2018-08-06,20200,20750,19900,20400,132634,20400
2018-08-03,19900,20300,19800,19900,101902,19900
2018-08-02,20500,20500,19800,19800,184747,19800
2018-08-01,20900,20950,20300,20850,105283,20850
2018-07-31,20800,21500,20350,20900,233903,20900
2018-07-30,20250,21550,20050,20650,470686,20650
2018-07-27,19450,20300,19300,20000,165071,20000
2018-07-26,19600,20000,19050,19150,98499,19150
2018-07-25,19400,19700,18750,19100,58124,19100
2018-07-24,18300,19450,18200,19200,127157,19200
2018-07-23,18850,18900,17600,18300,159535,18300
2018-07-20,18500,19050,18500,18850,71679,18850
2018-07-19,19500,19850,18400,18700,218861,18700
2018-07-18,20000,20650,19450,19500,101789,19500
2018-07-17,20250,20400,19600,19850,101562,19850
2018-07-16,19250,21150,19200,20200,391075,20200
2018-07-13,18500,19350,18500,19200,126095,19200
2018-07-12,18600,18850,18250,18400,115814,18400
2018-07-11,18900,18900,18250,18700,152006,18700
2018-07-10,19800,20600,19150,19150,231748,19150
2018-07-09,19800,19850,19050,19300,93219,19300
2018-07-06,18600,19900,18350,19700,189929,19700
2018-07-05,18350,18800,17800,18550,187698,18550
2018-07-04,19000,19000,18150,18250,74862,18250
2018-07-03,19050,19050,17850,19000,158546,19000
2018-07-02,19200,19450,18450,18500,135566,18500
2018-06-29,18700,19650,18450,19550,91102,19550
