Date,open,high,low,close,volume,adjclose
2018-08-08,36700,37400,36600,37050,10427,37050
2018-08-07,37050,37200,36550,37000,11272,37000
2018-08-06,36400,37250,36150,37050,15580,37050
2018-08-03,35300,36900,35300,36750,22858,36750
2018-08-02,36350,36400,35150,35300,6739,35300
2018-08-01,34700,36900,34600,35850,17971,35850
2018-07-31,34150,34750,34000,34500,10002,34500
2018-07-30,34850,34850,33800,34200,8002,34200
2018-07-27,33850,34700,33850,34500,16393,34500
2018-07-26,33150,34900,33100,33850,21240,33850
2018-07-25,34600,34750,33000,33050,42490,33050
2018-07-24,34500,35500,34350,34950,10301,34950
2018-07-23,34900,35900,34200,34950,16335,34950
2018-07-20,36600,36700,35150,35150,19060,35150
2018-07-19,38000,38000,35750,36600,23199,36600
2018-07-18,38000,39200,36500,37150,34069,37150
2018-07-17,36400,37850,36300,37400,23696,37400
2018-07-16,38150,38200,36400,36700,33494,36700
2018-07-13,38500,38700,37400,38150,17433,38150
2018-07-12,36950,39150,36600,37900,56272,37900
2018-07-11,35000,37150,34900,36850,33335,36850
2018-07-10,34900,35900,34600,35400,22530,35400
2018-07-09,33850,34900,33250,34900,27721,34900
2018-07-06,33000,34900,32900,33900,45973,33900
2018-07-05,33950,34400,32550,33000,34024,33000
2018-07-04,33650,34300,33200,33900,47367,33900
2018-07-03,35700,36000,34000,34400,32712,34400
2018-07-02,37100,37800,35600,35750,24089,35750
2018-06-29,37100,37400,36100,36700,17254,36700
2018-06-28,37400,38300,37000,37000,18530,37000
