Date,open,high,low,close,volume,adjclose
2018-08-07,81200,83500,78900,82900,773286,82900
2018-08-06,89000,89300,81100,81800,966714,81800
2018-08-03,89800,90700,88500,88800,296374,88800
2018-08-02,90200,93100,88500,88500,551192,88500
2018-08-01,90400,91400,88400,90300,462642,90300
2018-07-31,91000,94400,88100,89100,743555,89100
2018-07-30,100000,100500,90500,91500,932864,91500
2018-07-27,103500,104000,100000,101000,265309,101000
2018-07-26,102500,104000,99900,102500,353626,102500
2018-07-25,103000,105500,98700,100500,392058,100500
2018-07-24,97800,104500,97500,102000,438239,102000
2018-07-23,100500,101000,97800,97900,290594,97900
2018-07-20,102500,104500,98700,101000,326402,101000
2018-07-19,104000,104500,99400,103000,291485,103000
2018-07-18,107000,108000,100500,103000,276750,103000
2018-07-17,105500,106500,103000,104500,169408,104500
2018-07-16,109000,109500,102000,105000,344902,105000
2018-07-13,106500,109500,105500,107500,291591,107500
2018-07-12,105000,107000,101500,105500,310386,105500
2018-07-11,101000,108500,101000,104500,554174,104500
2018-07-10,101500,104000,99400,103000,475969,103000
2018-07-09,95000,101500,94100,100000,1016747,100000
2018-07-06,91200,94000,88500,92300,424356,92300
2018-07-05,88500,91600,87900,90300,393235,90300
2018-07-04,93900,96200,89800,90300,489737,90300
2018-07-03,92500,96800,91900,95000,861391,95000
2018-07-02,88400,91200,88300,89900,397005,89900
2018-06-29,89000,90100,85500,87600,226351,87600
2018-06-28,88500,90600,87000,88200,249236,88200
2018-06-27,88800,93400,87500,87600,540777,87600
