Date,open,high,low,close,volume,adjclose
2018-08-10,2260,2260,2185,2230,146507,2230
2018-01-31,2910,3300,2900,3295,3934729,3295
2018-01-30,3055,3085,2950,2985,842672,2985
2018-01-29,3145,3220,3065,3070,1244759,3070
2018-01-26,3155,3155,3050,3120,563317,3120
2018-01-25,3080,3180,3045,3130,1078590,3130
2018-01-24,3070,3125,2995,3045,908752,3045
2018-01-23,3135,3180,3040,3080,1318519,3080
2018-01-22,2960,3130,2900,3130,2383094,3130
2018-01-19,2980,3015,2935,2950,721878,2950
2018-01-18,2810,3040,2810,2950,2008685,2950
2018-01-17,2750,2810,2710,2790,624199,2790
2018-01-16,2735,2745,2650,2730,421453,2730
2018-01-15,2540,2740,2540,2735,656754,2735
2018-01-12,2630,2630,2530,2535,627832,2535
2018-01-11,2655,2660,2595,2625,443919,2625
2018-01-10,2600,2675,2580,2660,452210,2660
2018-01-09,2640,2665,2585,2605,542681,2605
2018-01-08,2700,2710,2630,2645,380102,2645
2018-01-05,2685,2720,2640,2690,500383,2690
2018-01-04,2800,2810,2690,2700,523578,2700
2018-01-03,2865,2865,2765,2795,405803,2795
2018-01-02,2715,2870,2710,2850,485965,2850
2017-12-28,2745,2750,2675,2700,298358,2700
2017-12-27,2700,2760,2670,2745,237882,2745
2017-12-26,2670,2750,2635,2700,336589,2700
2017-12-22,2580,2690,2580,2670,304662,2670
2017-12-21,2710,2725,2595,2615,495957,2615
2017-12-19,2860,2860,2740,2760,591542,2760
2017-12-18,2795,2895,2785,2870,536919,2870
