Date,open,high,low,close,volume,adjclose
2018-08-08,45200,45450,44500,45200,8316,45200
2018-08-07,45150,46100,44750,45200,14624,45200
2018-08-06,45300,46300,45300,46050,11679,46050
2018-08-03,45000,45550,44500,45300,10174,45300
2018-08-02,45800,46050,45150,45200,11391,45200
2018-08-01,46550,47100,46200,46250,16278,46250
2018-07-31,45900,46700,45150,46250,16001,46250
2018-07-30,47100,47100,45450,45750,15434,45750
2018-07-27,46200,47400,45800,47250,36648,47250
2018-07-26,46200,46200,45500,45800,34523,45800
2018-07-25,45200,45800,45150,45750,30155,45750
2018-07-24,44400,45450,44400,45050,20332,45050
2018-07-23,44000,46500,44000,44000,29086,44000
2018-07-20,42950,44200,42050,43500,28096,43500
2018-07-19,43700,44200,42700,42950,14721,42950
2018-07-18,43900,44200,43350,43800,10264,43800
2018-07-17,43450,44250,43350,43900,13088,43900
2018-07-16,43000,44400,42650,43800,23567,43800
2018-07-13,42400,43150,42350,43150,16252,43150
2018-07-12,42550,42850,42200,42400,15070,42400
2018-07-11,43250,43300,42050,42250,31681,42250
2018-07-10,44050,44300,43300,43550,20697,43550
2018-07-09,43500,44100,43050,44100,15674,44100
2018-07-06,42000,44450,42000,43850,35647,43850
2018-07-05,42100,42300,41850,42300,13912,42300
2018-07-04,42100,42850,41850,41900,20794,41900
2018-07-03,43450,43500,42500,43000,21224,43000
2018-07-02,44100,44500,43250,43400,15870,43400
2018-06-29,44100,44750,43650,44050,15905,44050
2018-06-28,43200,44800,43200,44050,17309,44050
