Date,open,high,low,close,volume,adjclose
2018-08-08,7260,7260,7130,7200,37422,7200
2018-08-07,7040,7290,7030,7250,57708,7250
2018-08-06,7110,7160,6970,7070,75068,7070
2018-08-03,7120,7130,7000,7110,29649,7110
2018-08-02,7100,7120,6970,7080,50347,7080
2018-08-01,7100,7110,6940,7070,62956,7070
2018-07-31,7030,7110,6990,7040,73807,7040
2018-07-30,6830,7060,6800,7030,90676,7030
2018-07-27,6630,6900,6600,6840,74035,6840
2018-07-26,6560,6780,6450,6690,107542,6690
2018-07-25,6220,6830,6220,6550,167897,6550
2018-07-24,6200,6300,6120,6250,62486,6250
2018-07-23,6210,6280,6100,6120,47603,6120
2018-07-20,6270,6390,6160,6240,66407,6240
2018-07-19,6400,6400,6190,6240,78674,6240
2018-07-18,6600,6600,6310,6400,75938,6400
2018-07-17,6620,6710,6480,6600,58072,6600
2018-07-16,6680,6680,6580,6610,21748,6610
2018-07-13,6650,6850,6580,6610,25545,6610
2018-07-12,6640,6670,6510,6590,16340,6590
2018-07-11,6580,6700,6510,6590,28394,6590
2018-07-10,6370,6640,6370,6580,75610,6580
2018-07-09,6380,6400,6250,6350,42800,6350
2018-07-06,6220,6420,6220,6360,61086,6360
2018-07-05,6380,6390,6140,6260,49466,6260
2018-07-04,6450,6540,6230,6360,85622,6360
2018-07-03,6420,6560,6400,6550,54596,6550
2018-07-02,6910,6910,6390,6460,168458,6460
2018-06-29,6720,6910,6660,6910,56702,6910
2018-06-28,6840,6840,6700,6710,49867,6710
