Date,open,high,low,close,volume,adjclose
2018-08-08,47000,47000,46550,46800,6429338,46800
2018-08-07,46300,46750,45900,46700,9058174,46700
2018-08-06,46150,46150,45750,45800,6771979,45800
2018-08-03,45850,45900,45450,45750,8274944,45750
2018-08-02,46550,46800,45500,45550,8560924,45550
2018-08-01,46050,46850,46050,46550,7484499,46550
2018-07-31,46200,46450,46000,46250,8033607,46250
2018-07-30,46550,46800,46350,46500,5723035,46500
2018-07-27,46450,47000,46450,46900,4762460,46900
2018-07-26,46100,47000,46000,46900,7374946,46900
2018-07-25,46250,46550,45900,46150,7222471,46150
2018-07-24,46350,46600,45950,46150,8261363,46150
2018-07-23,47100,47200,46150,46500,10823782,46500
2018-07-20,47000,47600,46700,47450,10474547,47450
2018-07-19,47050,47200,46600,46900,9880128,46900
2018-07-18,46700,47200,46450,46550,10952645,46550
2018-07-17,46150,46200,45600,45850,8892953,45850
2018-07-16,46800,46800,46000,46050,7678719,46050
2018-07-13,45800,46500,45750,46500,11543389,46500
2018-07-12,45900,46250,45450,45500,11828104,45500
2018-07-11,46400,46450,45400,46000,11224077,46000
2018-07-10,46200,46550,46100,46300,10528665,46300
2018-07-09,45500,46100,45200,45600,11602464,45600
2018-07-06,45500,45850,44650,44900,17843706,44900
2018-07-05,46100,46550,45600,45950,7039773,45950
2018-07-04,46700,47050,46050,46250,8776763,46250
2018-07-03,45750,46450,45750,46150,10959655,46150
2018-07-02,46500,47150,45500,45550,13112253,45550
2018-06-29,46250,47150,46200,46650,14099635,46650
2018-06-28,46850,47150,46600,46800,12784800,46800
