Date,open,high,low,close,volume,adjclose
2018-08-10,631,635,625,630,210053,630
2018-08-09,636,637,628,635,209725,635
2018-08-08,644,648,627,633,227739,633
2018-08-07,635,644,633,640,164351,640
2018-08-06,640,640,632,635,87180,635
2018-08-03,625,639,625,633,357652,633
2018-08-02,642,646,624,628,335060,628
2018-08-01,624,640,624,640,312346,640
2018-07-31,625,631,623,624,248426,624
2018-07-30,609,629,608,625,559489,625
2018-07-27,605,623,605,609,464321,609
2018-07-26,597,614,597,609,507736,609
2018-07-25,625,630,595,598,1326934,598
2018-07-24,623,637,623,627,405558,627
2018-07-23,662,662,631,631,764397,631
2018-07-20,658,667,658,659,259911,659
2018-07-19,672,679,660,660,561949,660
2018-07-18,696,696,670,671,829906,671
2018-07-17,682,709,676,694,1446586,694
2018-07-16,676,710,675,678,893136,678
2018-07-13,679,682,671,675,341185,675
2018-07-12,669,678,667,674,419975,674
2018-07-11,678,684,667,669,534781,669
2018-07-10,667,690,666,683,675789,683
2018-07-09,689,689,662,666,369691,666
2018-07-06,661,683,657,679,659042,679
2018-07-05,683,683,656,661,722521,661
2018-07-04,675,688,670,683,468937,683
2018-07-03,650,689,650,676,1414730,676
2018-07-02,700,701,660,660,1090384,660
