Date,open,high,low,close,volume,adjclose
2018-08-08,16450,16600,16400,16550,31003,16550
2018-08-07,16600,16600,16200,16450,61663,16450
2018-08-06,16650,16900,16250,16650,88721,16650
2018-08-03,15500,17800,15500,16700,644430,16700
2018-08-02,15500,15600,14850,15000,80626,15000
2018-08-01,14900,15550,14700,15500,92179,15500
2018-07-31,14700,14850,14500,14700,49826,14700
2018-07-30,14700,14850,14600,14650,39084,14650
2018-07-27,14700,15400,14650,14950,78147,14950
2018-07-26,14350,14800,14350,14700,45252,14700
2018-07-25,14650,14700,14150,14550,96379,14550
2018-07-24,14300,15050,14300,14650,82737,14650
2018-07-23,15350,15350,14350,14450,89252,14450
2018-07-20,15400,15650,15050,15150,84535,15150
2018-07-19,16000,16050,15400,15400,99415,15400
2018-07-18,16900,17200,15350,15900,194118,15900
2018-07-17,17050,17200,16900,17000,34905,17000
2018-07-16,17300,17400,17100,17150,41153,17150
2018-07-13,17400,17550,17050,17250,66013,17250
2018-07-12,17300,17650,17250,17400,41425,17400
2018-07-11,17950,18150,17300,17300,58811,17300
2018-07-10,18000,18200,17900,18000,31549,18000
2018-07-09,17500,18250,17450,18000,71861,18000
2018-07-06,17950,17950,16950,17500,64960,17500
2018-07-05,17850,18150,17450,17650,33459,17650
2018-07-04,17450,18150,17450,17900,65178,17900
2018-07-03,17400,18100,17350,17450,53236,17450
2018-07-02,17700,17950,17300,17400,49047,17400
2018-06-29,17150,18000,17150,17800,62390,17800
2018-06-28,17800,17800,17250,17300,23491,17300
