Date,open,high,low,close,volume,adjclose
2018-08-08,18650,18800,18600,18700,190943,18700
2018-04-25,24150,24150,22400,22650,1003700,22650
2018-04-24,23900,24200,23400,24050,336286,24050
2018-04-23,24000,24350,23550,23550,405734,23550
2018-04-20,23600,24350,23400,23650,445884,23650
2018-04-19,23500,24500,23200,23650,1217682,23650
2018-04-18,22650,23250,22550,22750,517143,22750
2018-04-17,23300,23350,22600,22650,504043,22650
2018-04-16,23750,23800,23000,23400,313042,23400
2018-04-13,23800,24000,23250,23500,384698,23500
2018-04-12,23900,23950,23350,23750,442394,23750
2018-04-11,23750,24300,23300,23550,409518,23550
2018-04-10,22400,23850,22300,23600,770151,23600
2018-04-09,22750,22900,22050,22250,429182,22250
2018-04-06,22900,23450,22750,22950,322720,22950
2018-04-05,22750,23100,22600,22950,225074,22950
2018-04-04,23250,23350,22550,22600,291673,22600
2018-04-03,22700,23350,22400,23200,415499,23200
2018-04-02,23050,23850,22550,22900,461264,22900
2018-03-30,23150,23150,22400,22900,434874,22900
2018-03-29,23450,23450,22600,22950,402452,22950
2018-03-28,22900,23600,22600,23300,539967,23300
2018-03-27,23200,23500,22650,23300,642716,23300
2018-03-26,22400,23500,22150,23300,974438,23300
2018-03-23,21750,22800,21650,22300,1263285,22300
2018-03-22,21500,22750,21400,22450,1511605,22450
2018-03-21,20800,21500,20700,21250,446002,21250
2018-03-20,20350,20800,20350,20700,256856,20700
2018-03-19,21250,21250,20400,20550,319608,20550
2018-03-16,21150,21300,20750,21100,567102,21100
