Date,open,high,low,close,volume,adjclose
2018-08-10,12500,12500,12150,12200,1689917,12200
2018-08-09,12950,12950,12300,12500,2148089,12500
2018-08-08,12950,13100,12850,12900,685751,12900
2018-08-07,13050,13100,12800,12900,851449,12900
2018-08-06,13050,13200,12950,13100,767239,13100
2018-08-03,12950,13050,12850,13000,508654,13000
2018-08-02,13200,13250,12850,12900,879900,12900
2018-08-01,13100,13350,13100,13250,700978,13250
2018-07-31,13050,13100,12900,13000,667500,13000
2018-07-30,13050,13150,12850,13050,647231,13050
2018-07-27,13350,13350,13100,13100,597069,13100
2018-07-26,13300,13500,13150,13250,930981,13250
2018-07-25,13100,13300,13000,13100,829877,13100
2018-07-24,12900,13050,12850,13050,713947,13050
2018-07-23,13100,13200,12850,12900,639197,12900
2018-07-20,13050,13200,12850,13100,1072674,13100
2018-07-19,13550,13550,13000,13050,1041941,13050
2018-07-18,13650,13900,13350,13400,929006,13400
2018-07-17,13800,13850,13500,13550,824292,13550
2018-07-16,14100,14250,13750,13800,552737,13800
2018-07-13,13800,14200,13800,14050,1012601,14050
2018-07-12,13800,13900,13600,13650,912954,13650
2018-07-11,13950,14000,13450,13700,1341172,13700
2018-07-10,14200,14500,14050,14050,1425586,14050
2018-07-09,14150,14450,14050,14050,874464,14050
2018-07-06,14000,14400,13950,14250,966856,14250
2018-07-05,13950,14200,13900,14000,472657,14000
2018-07-04,14000,14350,13900,13950,526769,13950
2018-07-03,14250,14300,13900,14200,728151,14200
2018-07-02,14900,14950,13950,14100,1415166,14100
