Date,open,high,low,close,volume,adjclose
2018-08-09,21800,22100,21500,21650,2225121,21650
2018-08-08,22600,22700,21550,21600,4132999,21600
2018-08-07,22450,23100,22400,22600,3765201,22600
2018-08-06,21700,22300,21600,22200,1640667,22200
2018-08-03,21900,21900,21500,21700,991562,21700
2018-08-02,22050,22150,21450,21750,1512351,21750
2018-08-01,21300,21950,21300,21650,1843832,21650
2018-07-31,21100,21500,20800,21250,1631513,21250
2018-07-30,21200,21600,21100,21250,846893,21250
2018-07-27,21550,21550,21100,21300,1053471,21300
2018-07-26,20450,21450,20300,21300,3770513,21300
2018-07-25,21450,22050,19900,20450,4548875,20450
2018-07-24,21300,21650,20800,21450,2385228,21450
2018-07-23,21950,21950,21050,21150,2226337,21150
2018-07-20,21650,22200,21500,21900,5106185,21900
2018-07-19,20350,21600,20200,21400,4084153,21400
2018-07-18,20450,20750,20250,20300,2099133,20300
2018-07-17,19900,20500,19700,20350,2427313,20350
2018-07-16,19850,20200,19850,19850,1533044,19850
2018-07-13,19650,19750,19350,19600,1695421,19600
2018-07-12,19550,19600,19000,19550,2793125,19550
2018-07-11,20400,20400,19600,19700,4624651,19700
2018-07-10,18900,19800,18700,19600,4591785,19600
2018-07-09,18150,19000,18050,18850,2976090,18850
2018-07-06,18500,18750,17700,18000,3268021,18000
2018-07-05,18100,18550,17800,18250,1718883,18250
2018-07-04,17600,18400,17600,18100,1969669,18100
2018-07-03,18300,18400,17500,17750,2079077,17750
2018-07-02,18400,18700,18050,18150,2631284,18150
2018-06-29,18050,18500,17800,18300,4454897,18300
