Date,open,high,low,close,volume,adjclose
2018-08-14,24050,24050,23700,23700,3063,23700
2018-08-13,23800,24050,23550,23900,3102,23900
2018-08-10,24100,24250,23750,24050,4063,24050
2018-08-09,23800,24150,23600,24100,2458,24100
2018-08-08,23700,24000,23450,23850,3196,23850
2018-08-07,23750,23750,23250,23700,3036,23700
2018-08-06,23050,23550,22900,23450,3336,23450
2018-08-03,22600,23200,22500,23050,3733,23050
2018-08-02,22450,22800,22350,22600,3438,22600
2018-08-01,22500,22900,22350,22450,6991,22450
2018-07-31,22900,22950,22400,22700,5132,22700
2018-07-30,22300,22800,22150,22650,5693,22650
2018-07-27,22250,22550,22000,22150,6454,22150
2018-07-26,22600,22600,21900,22250,9288,22250
2018-07-25,22000,22450,21850,22350,2703,22350
2018-07-24,21750,22500,21700,22000,3342,22000
2018-07-23,22100,22500,21750,22000,5060,22000
2018-07-20,22300,22300,21750,22100,3487,22100
2018-07-19,22000,22300,21700,22100,4826,22100
2018-07-18,21800,22250,21600,22000,9121,22000
2018-07-17,22750,22800,21800,22200,9699,22200
2018-07-16,22800,22800,22400,22600,4345,22600
2018-07-13,22550,22900,22250,22600,4314,22600
2018-07-12,22750,22750,22150,22550,8267,22550
2018-07-11,22500,22600,22200,22450,3430,22450
2018-07-10,22050,22500,22050,22400,4966,22400
2018-07-09,22400,22400,21800,22250,6165,22250
2018-07-06,21750,22250,21500,22100,7313,22100
2018-07-05,21500,22300,21500,21950,9073,21950
2018-07-04,21400,22400,21400,21650,9245,21650
