Date,open,high,low,close,volume,adjclose
2018-08-14,341500,345500,341000,345500,725,345500
2018-06-28,0,0,0,0,0,0
2018-04-25,337000,337000,333500,334500,917,332620
2018-04-24,335000,337000,334000,335500,949,333615
2018-04-23,338500,338500,334000,335000,816,333117
2018-04-20,334500,337000,334000,336000,1138,334112
2018-04-19,334500,336000,333500,334500,1010,332620
2018-04-18,334000,337500,333500,335500,1277,333615
2018-04-17,334000,335500,333000,334500,967,332620
2018-04-16,336500,337500,333500,334000,1216,332123
2018-04-13,336000,337500,333000,336000,2228,334112
2018-04-12,335000,339000,335000,337000,1206,335106
2018-04-11,333000,336500,332500,335000,1382,333117
2018-04-10,336500,340500,334500,334500,1434,332620
2018-04-09,339000,339500,335000,339000,661,337095
2018-04-06,338000,341500,336500,340500,781,338587
2018-04-05,339000,341500,337000,338000,586,336101
2018-04-04,339000,342000,337000,340000,1473,338089
2018-04-03,340500,342000,338000,342000,1014,340078
2018-04-02,339500,342500,338500,342000,879,340078
2018-03-30,337000,339500,336000,339500,866,337592
2018-03-29,335500,336000,331500,334500,493,332620
2018-03-28,340000,340000,331000,333500,1654,331626
2018-03-27,335000,341000,332500,338500,1150,336598
2018-03-26,332500,334000,331000,334000,1246,332123
2018-03-23,335000,336500,332500,332500,1536,330632
2018-03-22,334000,337500,334000,336500,786,334609
2018-03-21,334000,336000,332500,334000,794,332123
2018-03-20,334500,336000,333500,334000,871,332123
2018-03-19,334500,337000,333000,334000,1444,332123
