Date,open,high,low,close,volume,adjclose
2018-08-09,45000,45200,44800,45150,1789,45150
2018-08-08,45050,45050,44500,45050,732,45050
2018-08-07,46500,46500,45000,45000,1770,45000
2018-08-06,45500,46300,45400,45550,992,45550
2018-08-03,45350,45500,45000,45500,1534,45500
2018-08-02,45400,45400,44850,44900,1051,44900
2018-08-01,45700,45700,44500,45400,600,45400
2018-07-31,44650,45350,44650,45200,484,45200
2018-07-30,44000,45200,44000,44650,2685,44650
2018-07-27,42700,44000,42650,44000,1583,44000
2018-07-26,42600,43300,42100,42700,3185,42700
2018-07-25,42700,43050,42350,42900,1336,42900
2018-07-24,42150,44000,42050,42700,2864,42700
2018-07-23,44000,44300,41750,42000,9666,42000
2018-07-20,44800,45150,43700,44000,1009,44000
2018-07-19,45100,45250,44350,44800,1925,44800
2018-07-18,46000,46000,44950,45100,497,45100
2018-07-17,45100,45850,45100,45550,487,45550
2018-07-16,45000,46000,44950,45550,1107,45550
2018-07-13,45000,45200,44800,44950,1327,44950
2018-07-12,45550,45550,44550,44800,3956,44800
2018-07-11,46500,46500,45000,45450,929,45450
2018-07-10,45900,46450,45550,45950,1557,45950
2018-07-09,45650,46450,45350,45550,1293,45550
2018-07-06,44700,46550,44700,46500,1202,46500
2018-07-05,44350,45100,44100,44700,2093,44700
2018-07-04,44600,44800,44250,44650,1356,44650
2018-07-03,45000,45250,44050,44600,4279,44600
2018-07-02,47100,47200,44250,45000,10445,45000
2018-06-29,47500,47500,46600,47100,1135,47100
