Date,open,high,low,close,volume,adjclose
2018-08-14,14650,14950,14350,14850,2158,14850
2018-08-13,15100,15350,14400,14700,4574,14700
2018-08-10,14450,15500,14450,15150,5560,15150
2018-08-09,14950,14950,14500,14650,2494,14650
2018-08-08,15050,15400,15000,15000,3772,15000
2018-08-07,14350,16000,14350,15200,24671,15200
2018-08-06,14350,14650,13500,14600,8718,14600
2018-08-03,14000,14400,13950,14400,7354,14400
2018-08-02,14000,14200,13350,14100,4827,14100
2018-08-01,13500,14300,13500,14000,2872,14000
2018-07-31,13400,14050,13400,13700,1394,13700
2018-07-30,13500,13500,13250,13400,2250,13400
2018-07-27,13450,13500,12900,13400,1627,13400
2018-07-26,12950,13350,12900,13250,2832,13250
2018-07-25,13050,13150,12750,12750,5314,12750
2018-07-24,12700,13200,12600,13100,6774,13100
2018-07-23,13750,13750,12850,12950,3165,12950
2018-07-20,13500,13900,13150,13750,8786,13750
2018-07-19,13650,13650,12900,13500,5246,13500
2018-07-18,13000,13700,12800,13400,3602,13400
2018-07-17,13700,13700,12900,12950,2945,12950
2018-07-16,13100,13100,12800,12800,844,12800
2018-07-13,13450,13450,12950,13150,5226,13150
2018-07-12,13000,13500,12950,13450,1150,13450
2018-07-11,12650,13050,12650,13050,1167,13050
2018-07-10,12800,13250,12800,13000,1007,13000
2018-07-09,12900,13250,12150,13000,3014,13000
2018-07-06,12300,13650,12300,13350,6878,13350
2018-07-05,12500,12750,12300,12750,2381,12750
2018-07-04,12450,12500,12250,12450,1888,12450
