Date,open,high,low,close,volume,adjclose
2018-08-06,7080,7130,6940,6970,157929,6970
2018-08-03,7100,7160,7030,7070,131690,7070
2018-08-02,7050,7200,6870,7020,211172,7020
2018-08-01,7020,7090,6890,7050,220284,7050
2018-07-31,7290,7400,6770,6990,421639,6990
2018-07-30,7280,7490,7250,7250,432934,7250
2018-07-27,7420,7630,7170,7280,518708,7280
2018-07-26,7240,7960,7100,7420,1509845,7420
2018-07-25,6170,7880,5930,7390,4163989,7390
2018-07-24,5810,6370,5810,6170,261917,6170
2018-07-23,6040,6110,5800,5810,94661,5810
2018-07-20,6200,6300,6090,6130,55480,6130
2018-07-19,6150,6240,6050,6190,54654,6190
2018-07-18,6450,6500,6150,6200,98859,6200
2018-07-17,6430,6550,6360,6440,54322,6440
2018-07-16,6520,6600,6400,6430,56500,6430
2018-07-13,6300,6480,6290,6440,118635,6440
2018-07-12,6260,6470,6250,6250,88504,6250
2018-07-11,6130,6410,6090,6320,112825,6320
2018-07-10,6000,6300,5980,6140,168274,6140
2018-07-09,6350,6350,5930,5930,193452,5930
2018-07-06,6400,6580,6120,6560,189224,6560
2018-07-05,6540,6680,6280,6390,112664,6390
2018-07-04,6580,6680,6540,6600,63453,6600
2018-07-03,6570,6740,6300,6580,177594,6580
2018-07-02,7000,7000,6500,6500,160945,6500
2018-06-29,6730,7160,6700,6980,295466,6980
2018-06-28,7040,7180,6590,6590,198401,6590
2018-06-27,7550,7660,7000,7040,292122,7040
2018-06-26,7800,7950,7400,7410,189478,7410
