Date,open,high,low,close,volume,adjclose
2018-08-10,3740,3750,3630,3665,220792,3665
2018-08-09,3975,3975,3750,3765,445838,3765
2018-08-08,4025,4245,3800,3895,2807583,3895
2018-08-07,3580,3710,3565,3600,166287,3600
2018-08-06,3665,3800,3585,3610,143775,3610
2018-08-03,3550,3960,3540,3655,1626173,3655
2018-08-02,3390,3850,3370,3540,798272,3540
2018-08-01,3380,3390,3325,3390,21489,3390
2018-07-31,3470,3470,3310,3320,49893,3320
2018-07-30,3400,3425,3340,3395,19403,3395
2018-07-27,3280,3400,3280,3400,21631,3400
2018-07-26,3245,3365,3245,3280,6498,3280
2018-07-25,3300,3310,3230,3250,26260,3250
2018-07-24,3305,3380,3265,3265,17066,3265
2018-07-23,3330,3390,3305,3315,25144,3315
2018-07-20,3400,3490,3260,3330,59705,3330
2018-07-19,3385,3520,3370,3440,72881,3440
2018-07-18,3370,3440,3320,3380,60229,3380
2018-07-17,3280,3360,3280,3320,33510,3320
2018-07-16,3360,3365,3275,3290,33541,3290
2018-07-13,3270,3400,3235,3345,41612,3345
2018-07-12,3185,3270,3180,3230,36202,3230
2018-07-11,3230,3240,3175,3185,28685,3185
2018-07-10,3140,3250,3090,3225,55831,3225
2018-07-09,3140,3145,3055,3125,54042,3125
2018-07-06,3040,3140,2955,3140,56797,3140
2018-07-05,3125,3160,2965,3040,106962,3040
2018-07-04,3130,3175,3070,3125,46883,3125
2018-07-03,3110,3180,3055,3125,62857,3125
2018-07-02,3210,3210,3070,3125,131836,3125
