Date,open,high,low,close,volume,adjclose
2018-08-10,7500,7550,7390,7420,96062,7420
2018-04-25,8150,8380,8070,8090,175434,8090
2018-04-24,8570,8620,8090,8220,339997,8220
2018-04-23,9100,9430,8440,8570,609574,8570
2018-04-20,9300,9450,8400,8890,1154604,8890
2018-04-19,7890,8600,7840,8330,780809,8330
2018-04-18,7490,7870,7420,7790,188677,7790
2018-04-17,7350,7550,7300,7420,77773,7420
2018-04-16,7480,7500,7290,7380,56402,7380
2018-04-13,7540,7610,7340,7420,135223,7420
2018-04-12,7220,7530,7220,7530,116011,7530
2018-04-11,7240,7270,7140,7270,463825,7270
2018-04-10,7120,7230,6900,7230,102676,7230
2018-04-09,7560,7860,7070,7120,506704,7120
2018-04-06,7200,7250,7090,7200,111461,7200
2018-04-05,7050,7240,7050,7200,86816,7200
2018-04-04,7340,7370,7020,7050,109017,7050
2018-04-03,7090,7350,6990,7280,154710,7280
2018-04-02,7370,7440,7160,7170,63182,7170
2018-03-30,7370,7460,7290,7370,30564,7370
2018-03-29,7600,7600,7250,7350,88592,7350
2018-03-28,7590,7670,7050,7530,88946,7530
2018-03-27,7700,7800,7470,7590,40523,7590
2018-03-26,7540,7650,7470,7570,31025,7570
2018-03-23,7900,7950,7530,7540,95004,7540
2018-03-22,8310,8350,7910,8000,105119,8000
2018-03-21,8460,8590,8240,8310,48332,8310
2018-03-20,8360,8520,8360,8510,31721,8510
2018-03-19,8400,8570,8280,8410,52101,8410
2018-03-16,8290,8440,8270,8320,21939,8320
