Date,open,high,low,close,volume,adjclose
2018-08-10,29950,30750,29600,30400,115758,30400
2018-08-09,30500,30500,29450,29800,85264,29800
2018-08-08,30450,30750,30100,30300,97684,30300
2018-08-07,30200,30750,29700,30300,109855,30300
2018-08-06,30200,30550,29550,30000,85050,30000
2018-08-03,29900,31300,29600,30200,299028,30200
2018-08-02,28600,30050,28350,29600,258694,29600
2018-08-01,28850,29000,28300,28500,150711,28500
2018-07-31,29500,30100,29000,29000,275150,29000
2018-07-30,29000,29800,28550,29200,247510,29200
2018-07-27,30550,31800,28850,29000,2140343,29000
