Date,open,high,low,close,volume,adjclose
2018-08-07,2525,2540,2500,2510,166637,2510
2018-08-06,2510,2550,2495,2525,224349,2525
2018-08-03,2520,2535,2495,2510,198360,2510
2018-08-02,2595,2595,2495,2500,324180,2500
2018-08-01,2560,2600,2540,2590,426037,2590
2018-07-31,2485,2550,2470,2535,369926,2535
2018-07-30,2470,2490,2445,2490,210099,2490
2018-07-27,2490,2505,2455,2480,284612,2480
2018-07-26,2440,2480,2420,2475,298907,2475
2018-07-25,2415,2470,2400,2405,208049,2405
2018-07-24,2395,2435,2390,2405,367894,2405
2018-07-23,2470,2475,2395,2395,354134,2395
2018-07-20,2455,2490,2425,2460,414824,2460
2018-07-19,2475,2720,2450,2455,2398841,2455
2018-07-18,2510,2530,2460,2460,364542,2460
2018-07-17,2490,2530,2480,2485,326104,2485
2018-07-16,2580,2585,2490,2490,311327,2490
2018-07-13,2500,2580,2500,2565,386214,2565
2018-07-12,2475,2505,2455,2480,156899,2480
2018-07-11,2520,2525,2450,2480,238228,2480
2018-07-10,2550,2560,2510,2520,249332,2520
2018-07-09,2500,2535,2470,2500,271503,2500
2018-07-06,2440,2555,2440,2505,401233,2505
2018-07-05,2440,2455,2410,2435,313620,2435
2018-07-04,2415,2480,2395,2435,443987,2435
2018-07-03,2455,2505,2390,2440,601034,2440
2018-07-02,2580,2610,2460,2465,755880,2465
2018-06-29,2580,2615,2515,2600,509599,2600
2018-06-28,2605,2660,2575,2575,360972,2575
2018-06-27,2690,2735,2635,2635,408218,2635
