Date,open,high,low,close,volume,adjclose
2018-08-14,119000,119500,117500,119000,14714,119000
2018-08-13,120000,121500,119000,119500,15235,119500
2018-08-10,121000,122500,119500,120500,24514,120500
2018-08-09,122500,123500,120000,120500,33865,120500
2018-08-08,125000,126000,122000,122500,26903,122500
2018-08-07,127500,128000,124500,125500,19957,125500
2018-08-06,130000,131000,126000,126500,33451,126500
2018-08-03,134500,141000,128500,130000,64661,130000
2018-08-02,137000,138500,133000,133500,17134,133500
2018-08-01,137500,139000,136000,138000,9391,138000
2018-07-31,138500,139000,136500,137500,6574,137500
2018-07-30,140000,141000,138000,138000,7628,138000
2018-07-27,139000,141000,136500,140500,13569,140500
2018-07-26,138000,140000,136500,138000,10450,138000
2018-07-25,138500,142000,137000,138000,14880,138000
2018-07-24,135500,139500,133500,137500,18349,137500
2018-07-23,136500,139000,135000,136000,12462,136000
2018-07-20,136500,139000,136000,136500,18988,136500
2018-07-19,142500,142500,134500,136500,28545,136500
2018-07-18,142500,142500,138000,141500,19399,141500
2018-07-17,145000,147000,139500,142000,36759,142000
2018-07-16,150500,151500,143000,145000,34605,145000
2018-07-13,148500,151000,147000,150500,23286,150500
2018-07-12,151000,151500,146500,148500,25140,148500
2018-07-11,153000,153500,149500,150500,21379,150500
2018-07-10,162000,165500,150500,152500,81958,152500
2018-07-09,160500,165000,158500,161500,12141,161500
2018-07-06,161000,166000,156500,159500,27395,159500
2018-07-05,170500,172500,158000,160500,24143,160500
2018-07-04,175000,175000,168500,170000,17277,170000
