Date,open,high,low,close,volume,adjclose
2018-08-09,45300,46050,44850,46050,179157,46050
2018-04-24,48350,48700,47950,48350,224490,48350
2018-04-23,48850,48850,48150,48700,234111,48700
2018-04-20,48700,49200,47900,48850,410586,48850
2018-04-19,50600,50800,48650,48700,521052,48700
2018-04-18,51100,51400,50500,50900,195647,50900
2018-04-17,51000,51400,50700,51100,174437,51100
2018-04-16,51200,51200,50500,50900,163499,50900
2018-04-13,50800,51300,50300,50800,223744,50800
2018-04-12,51500,51900,50900,50900,242834,50900
2018-04-11,51800,52300,51400,51400,308266,51400
2018-04-10,52000,52600,51400,52400,281311,52400
2018-04-09,52100,52600,51600,51700,178537,51700
2018-04-06,53600,54000,52000,52400,252299,52400
2018-04-05,54200,54900,53300,53600,140919,53600
2018-04-04,53500,54200,53200,53600,181497,53600
2018-04-03,53900,54300,53500,54100,224267,54100
2018-04-02,53300,54200,53200,53600,162715,53600
2018-03-30,53500,54200,53200,53600,195576,53600
2018-03-29,53700,53800,52600,52600,231706,52600
2018-03-28,53300,53900,53000,53800,254501,53800
2018-03-27,53100,54000,52000,53300,243327,53300
2018-03-26,52700,53100,51300,53000,363929,53000
2018-03-23,53400,54000,52200,52500,261657,52500
2018-03-22,53600,54600,53600,54000,165167,54000
2018-03-21,54200,54800,53900,54100,194562,54100
2018-03-20,54700,55400,54600,54700,209558,54700
2018-03-19,55200,55500,54600,55000,321139,55000
2018-03-16,55400,56000,54900,55300,314056,55300
2018-03-15,55800,55800,54500,55200,296367,55200
