Date,open,high,low,close,volume,adjclose
2018-08-07,3320,3485,3220,3325,25993,3325
2018-01-31,3445,3500,3400,3495,38568,3495
2018-01-30,3390,3550,3390,3450,114999,3450
2018-01-29,3290,3415,3270,3390,59269,3390
2018-01-26,3225,3295,3180,3290,28334,3290
2018-01-25,3130,3195,3080,3185,42791,3185
2018-01-24,3110,3125,3070,3110,34068,3110
2018-01-23,3100,3130,3060,3100,17012,3100
2018-01-22,3085,3105,3020,3105,24559,3105
2018-01-19,3050,3080,2965,3075,15185,3075
2018-01-18,2965,3035,2930,3030,25420,3030
2018-01-17,3000,3005,2935,2935,15954,2935
2018-01-16,2980,3150,2925,3000,36978,3000
2018-01-15,2930,2975,2915,2970,45798,2970
2018-01-12,3090,3090,2905,2930,76931,2930
2018-01-11,3125,3170,3060,3090,31543,3090
2018-01-10,3220,3220,3140,3165,20206,3165
2018-01-09,3210,3270,3195,3220,49849,3220
2018-01-08,3195,3240,3180,3210,40496,3210
2018-01-05,2975,3185,2975,3185,68724,3185
2018-01-04,2935,3080,2910,3025,39338,3025
2018-01-03,2940,2945,2875,2935,30395,2935
2018-01-02,2960,2960,2915,2935,10744,2935
2017-12-28,2845,3000,2840,2935,29562,2935
2017-12-27,2900,2945,2840,2840,49576,2840
2017-12-26,3035,3035,2920,2930,29239,2930
2017-12-22,3000,3015,2940,3010,22169,3010
2017-12-21,3125,3155,2920,2960,102855,2960
2017-12-19,3360,3405,3115,3145,65894,3145
2017-12-18,3330,3370,3295,3335,41859,3335
