Date,open,high,low,close,volume,adjclose
2018-08-07,6620,6720,6620,6700,2027,6700
2018-08-06,6630,6670,6560,6640,2277,6640
2018-08-03,6680,6680,6500,6630,1370,6630
2018-08-02,6780,6780,6560,6560,2112,6560
2018-08-01,6800,6810,6610,6770,6736,6770
2018-07-31,6760,6790,6710,6760,2764,6760
2018-07-30,6690,6770,6590,6760,8051,6760
2018-07-27,6570,6700,6570,6650,1956,6650
2018-07-26,6510,6610,6450,6610,7427,6610
2018-07-25,6550,6550,6370,6510,5761,6510
2018-07-24,6410,6750,6400,6500,6779,6500
2018-07-23,6780,6780,6410,6430,24996,6430
2018-07-20,6790,6820,6500,6780,21329,6780
2018-07-19,7000,7000,6690,6790,17645,6790
2018-07-18,6900,7000,6800,6960,5791,6960
2018-07-17,6780,6920,6780,6900,3458,6900
2018-07-16,6880,6930,6840,6860,2397,6860
2018-07-13,6890,6950,6730,6880,9222,6880
2018-07-12,6690,6950,6670,6890,29874,6890
2018-07-11,6590,6670,6490,6610,3873,6610
2018-07-10,6530,6660,6400,6590,8823,6590
2018-07-09,6490,6530,6370,6530,3698,6530
2018-07-06,6360,6510,6340,6490,11379,6490
2018-07-05,6500,6500,6280,6490,16355,6490
2018-07-04,6500,6600,6360,6500,8657,6500
2018-07-03,6300,6610,6220,6500,26032,6500
2018-07-02,6770,6790,6370,6390,14428,6390
2018-06-29,6790,6800,6650,6700,7242,6700
2018-06-28,6610,6800,6610,6760,8548,6760
2018-06-27,6700,6830,6700,6830,6611,6830
