Date,open,high,low,close,volume,adjclose
2018-08-08,227000,229500,225000,225500,225652,225500
2018-08-07,223000,227000,223000,226500,168539,226500
2018-08-06,232000,233000,224000,225000,302011,225000
2018-08-03,229500,232000,226000,231000,246206,231000
2018-08-02,226500,232000,225000,226500,321154,226500
2018-08-01,230000,233000,224000,226000,313975,226000
2018-07-31,227500,233000,224500,229000,324057,229000
2018-07-30,237000,240500,225000,228000,621510,228000
2018-07-27,230500,236000,229000,234500,270918,234500
2018-07-26,230500,232500,226500,231500,326994,231500
2018-07-25,229000,238500,227500,230000,455816,230000
2018-07-24,221000,228500,220000,228000,302173,228000
2018-07-23,229000,231000,219000,220500,440882,220500
2018-07-20,235500,236000,229500,232000,314316,232000
2018-07-19,227500,239000,226500,235000,377469,235000
2018-07-18,231500,235000,226500,227000,254611,227000
2018-07-17,229000,231500,225500,228500,195158,228500
2018-07-16,238000,238000,226500,229000,303560,229000
2018-07-13,235000,244000,234000,237000,439815,237000
2018-07-12,223000,235000,223000,233500,454859,233500
2018-07-11,223000,229000,223000,225000,284263,225000
2018-07-10,236500,236500,224500,228500,372521,228500
2018-07-09,230500,237500,229500,232500,420448,232500
2018-07-06,213000,232000,207500,231000,853958,231000
2018-07-05,212500,216000,207000,215000,264247,215000
2018-07-04,213000,218000,212000,213000,159798,213000
2018-07-03,219500,224000,207500,212500,427152,212500
2018-07-02,215000,220000,212500,214000,280539,214000
2018-06-29,219500,220500,210000,214000,594795,214000
2018-06-28,223000,223500,218500,220000,270729,220000
