Date,open,high,low,close,volume,adjclose
2018-08-08,32250,32850,31950,32050,23519,32050
2018-08-07,32650,32950,32350,32400,21451,32400
2018-08-06,33200,33500,32700,32800,22728,32800
2018-08-03,32950,33500,32700,33200,11086,33200
2018-08-02,33450,33750,32950,32950,20816,32950
2018-08-01,33750,33950,33100,33700,23448,33700
2018-07-31,32600,34100,32600,33550,35309,33550
2018-07-30,32700,33600,32700,32800,23978,32800
2018-07-27,32250,33500,31750,33200,43335,33200
2018-07-26,31500,32750,31500,32150,37015,32150
2018-07-25,31800,32400,31150,31600,40453,31600
2018-07-24,31200,32650,31200,31800,44418,31800
2018-07-23,31600,32700,31500,31500,79568,31500
2018-07-20,33600,34700,32100,32350,212645,32350
2018-07-19,36200,36400,33800,34250,212625,34250
2018-07-18,44500,48800,35400,36000,1116276,36000
2018-07-17,36750,42500,35800,41050,339853,41050
2018-07-16,37500,37550,36550,36850,17841,36850
2018-07-13,38650,39450,37600,37700,32524,37700
2018-07-12,36500,39900,36400,38650,98922,38650
2018-07-11,37750,38450,36500,36500,50128,36500
2018-07-10,34450,38650,34050,37800,81998,37800
2018-07-09,34600,35300,33550,34450,36472,34450
2018-07-06,34200,38500,34100,34800,164856,34800
2018-07-05,32400,34200,32300,34150,18044,34150
2018-07-04,32000,32700,31650,32300,22937,32300
2018-07-03,32850,33550,32200,32400,19586,32400
2018-07-02,33400,34400,32800,33400,14661,33400
2018-06-29,34100,34700,33000,33750,20920,33750
2018-06-28,34400,34600,33400,33450,20461,33450
