Date,open,high,low,close,volume,adjclose
2018-08-10,3660,3665,3580,3590,1183550,3590
2018-08-09,3680,3685,3640,3660,1227720,3660
2018-08-08,3645,3730,3605,3680,1458461,3680
2018-08-07,3605,3655,3585,3640,1396302,3640
2018-08-06,3550,3610,3525,3605,2108467,3605
2018-08-03,3515,3540,3500,3525,923860,3525
2018-08-02,3565,3570,3510,3510,1269283,3510
2018-08-01,3550,3595,3530,3565,1354596,3565
2018-07-31,3515,3550,3495,3530,723480,3530
2018-07-30,3515,3535,3480,3520,562789,3520
2018-07-27,3555,3560,3510,3515,673684,3515
2018-07-26,3540,3565,3510,3540,1050075,3540
2018-07-25,3530,3560,3495,3500,880142,3500
2018-07-24,3455,3520,3450,3500,872128,3500
2018-07-23,3505,3520,3440,3460,1502260,3460
2018-07-20,3425,3495,3425,3485,1090600,3485
2018-07-19,3525,3560,3435,3440,1562319,3440
2018-07-18,3500,3565,3490,3500,1186583,3500
2018-07-17,3505,3525,3475,3480,1098827,3480
2018-07-16,3530,3550,3490,3495,1031206,3495
2018-07-13,3495,3565,3495,3530,1576035,3530
2018-07-12,3485,3510,3460,3485,1689773,3485
2018-07-11,3500,3520,3460,3490,1358289,3490
2018-07-10,3535,3575,3510,3540,1460944,3540
2018-07-09,3520,3555,3460,3475,1235839,3475
2018-07-06,3405,3545,3405,3540,1897757,3540
2018-07-05,3425,3455,3350,3400,1374844,3400
2018-07-04,3425,3445,3405,3425,901519,3425
2018-07-03,3430,3480,3405,3460,1550301,3460
2018-07-02,3520,3555,3395,3415,2981337,3415
