Date,open,high,low,close,volume,adjclose
2018-08-10,1925,1950,1915,1915,21039,1915
2018-08-09,1925,1940,1900,1925,7551,1925
2018-08-08,1915,1935,1900,1935,12903,1935
2018-08-07,1920,1935,1915,1915,4273,1915
2018-08-06,1905,1940,1905,1935,24162,1935
2018-08-03,1900,1915,1895,1915,8871,1915
2018-08-02,1900,1925,1885,1885,12904,1885
2018-08-01,1895,1915,1885,1905,18951,1905
2018-07-31,1900,1925,1885,1900,23018,1900
2018-07-30,1895,1950,1890,1900,60099,1900
2018-07-27,1895,1895,1870,1895,8149,1895
2018-07-26,1840,1890,1840,1890,8362,1890
2018-07-25,1855,1870,1840,1840,14878,1840
2018-07-24,1845,1895,1845,1860,16785,1860
2018-07-23,1885,1885,1845,1860,39144,1860
2018-07-20,1870,1920,1870,1900,20232,1900
2018-07-19,1885,1890,1865,1880,19077,1880
2018-07-18,1890,1915,1880,1885,21672,1885
2018-07-17,1890,1900,1880,1900,7082,1900
2018-07-16,1890,1905,1880,1900,11413,1900
2018-07-13,1910,1920,1880,1910,18015,1910
2018-07-12,1900,1920,1890,1910,5913,1910
2018-07-11,1915,1950,1895,1910,9529,1910
2018-07-10,1840,1910,1840,1905,14718,1905
2018-07-09,1890,1895,1820,1850,118384,1850
2018-07-06,1875,1905,1870,1885,11400,1885
2018-07-05,1905,1910,1860,1875,34870,1875
2018-07-04,1925,1925,1900,1920,14423,1920
2018-07-03,1900,1920,1900,1920,11781,1920
2018-07-02,1930,1935,1905,1910,28679,1910
