Date,open,high,low,close,volume,adjclose
2018-08-10,3780,3850,3745,3850,287385,3850
2018-08-09,3700,3805,3700,3770,202204,3770
2018-08-08,3640,3700,3625,3695,72601,3695
2018-08-07,3640,3640,3565,3640,126763,3640
2018-08-06,3665,3700,3610,3610,112343,3610
2018-08-03,3640,3700,3630,3665,99592,3665
2018-08-02,3725,3770,3635,3645,183297,3645
2018-08-01,3660,3795,3580,3705,185632,3705
2018-07-31,3665,3735,3585,3690,195575,3690
2018-07-30,3740,3755,3675,3700,142330,3700
2018-07-27,3635,3760,3610,3750,163334,3750
2018-07-26,3550,4175,3550,3670,1361024,3670
2018-07-25,3550,3600,3500,3550,97269,3550
2018-07-24,3550,3740,3515,3550,106230,3550
2018-07-23,3820,3820,3535,3550,173595,3550
2018-07-20,3650,3850,3580,3785,287493,3785
2018-07-19,3695,3695,3605,3605,45348,3605
2018-07-18,3700,3750,3625,3680,72053,3680
2018-07-17,3630,3650,3610,3630,89614,3630
2018-07-16,3650,3705,3580,3595,106411,3595
2018-07-13,3620,3650,3600,3625,75690,3625
2018-07-12,3550,3750,3550,3610,153152,3610
2018-07-11,3560,3620,3530,3540,142955,3540
2018-07-10,3555,3680,3510,3545,110463,3545
2018-07-09,3550,3730,3505,3560,98341,3560
2018-07-06,3550,3600,3490,3575,35422,3575
2018-07-05,3580,3665,3550,3550,151238,3550
2018-07-04,3380,3715,3365,3565,276011,3565
2018-07-03,3380,3505,3310,3345,380041,3345
2018-07-02,3530,3620,3450,3480,98903,3480
