Date,Open,High,Low,Close,Volume,Adj_Close
2021-01-19,34100,34450,33900,34100,496978,34100
2021-01-20,34200,34250,33550,33750,665569,33750
2021-01-21,33950,34350,33750,33800,432772,33800
2021-01-22,33950,34950,33800,34850,828444,34850
2021-01-25,35000,35400,34300,34600,546101,34600
2021-01-26,34600,34650,33700,33700,614153,33700
2021-01-27,33950,34200,33500,33600,357322,33600
2021-01-28,33000,33100,32500,32650,594733,32650
2021-01-29,32700,32900,31400,31900,684539,31900
2021-02-01,31550,32800,31450,32750,329561,32750
2021-02-02,33000,33000,32450,32600,373079,32600
2021-02-03,32650,32900,32300,32450,350609,32450
2021-02-04,32450,32950,32100,32650,424768,32650
2021-02-05,32950,34600,32700,34400,993285,34400
2021-02-08,34700,35450,34450,35100,1013121,35100
2021-02-09,35350,35450,34100,34150,686156,34150
2021-02-10,34400,34450,33500,33900,470082,33900
2021-02-15,34550,34700,33700,33950,613019,33950
2021-02-16,34200,35400,34000,35300,910230,35300
2021-02-17,35300,35300,34500,34700,526307,34700
2021-02-18,34550,34900,34100,34100,513513,34100
2021-02-19,34150,34350,33000,33700,610870,33700
2021-02-22,34000,34700,34000,34300,370420,34300
2021-02-23,34000,34350,33400,33950,654560,33950
2021-02-24,34300,35250,33800,33850,1196243,33850
2021-02-25,34450,34600,34050,34550,423470,34550
2021-02-26,33850,34250,33700,34250,520249,34250
2021-03-02,34550,34650,34100,34500,488356,34500
2021-03-03,34400,35300,34150,35100,818201,35100
2021-03-04,34900,36750,34700,36400,1930634,36400
