,Adj Close,Close,High,Low,Open,Volume
2018-02-01,1650,1650,1715,1565,1650,19247171
2018-02-02,1550,1550,1685,1500,1630,12218201
2018-02-05,1450,1450,1550,1445,1465,9285909
2018-02-06,1475,1475,1475,1275,1370,13342008
2018-02-07,1350,1350,1565,1350,1520,18461913
2018-02-08,1375,1375,1415,1345,1360,6129096
2018-02-09,1325,1325,1450,1315,1320,6890800
2018-02-12,1340,1340,1430,1335,1320,7791680
2018-02-13,1375,1375,1430,1350,1365,6503204
2018-02-14,1360,1360,1410,1330,1385,4044355
2018-02-19,1435,1435,1475,1390,1395,8669813
2018-02-20,1415,1415,1470,1405,1455,5487275
2018-02-21,1480,1480,1575,1450,1470,16147213
2018-02-22,1480,1480,1535,1460,1505,5271293
2018-02-23,1390,1390,1475,1385,1465,4126044
2018-02-26,1415,1415,1520,1340,1385,9245829
2018-02-27,1385,1385,1465,1385,1420,3358656
2018-02-28,1365,1365,1435,1355,1390,2756786
2018-03-02,1370,1370,1395,1335,1350,1850270
2018-03-05,1325,1325,1385,1320,1365,1707930
2018-03-06,1340,1340,1355,1300,1345,1696331
2018-03-08,1305,1305,1340,1275,1275,1393536
2018-03-09,1325,1325,1345,1295,1315,1533196
2018-03-12,1360,1360,1365,1310,1325,2128646
2018-03-13,1315,1315,1385,1315,1370,2248365
2018-03-14,1295,1295,1345,1270,1315,1894161
2018-03-15,1245,1245,1290,1230,1280,2191114
2018-03-16,1250,1250,1260,1235,1250,1111632
2018-03-19,1180,1180,1250,1175,1245,2565641
2018-03-20,1200,1200,1300,1195,1205,6843226
2018-03-21,1205,1205,1240,1200,1225,1937933
2018-03-22,1200,1200,1225,1160,1225,1710591
2018-03-23,1135,1135,1205,1135,1170,1828025
2018-03-26,1205,1205,1245,1140,1140,3591608
2018-03-27,1250,1250,1265,1195,1215,1585609
2018-03-28,1175,1175,1275,1160,1270,2025218
2018-03-29,1135,1135,1230,1105,1170,5093529
2018-03-30,1175,1175,1200,1145,1150,3674995
2018-04-02,1140,1140,1190,1120,1175,2077590
2018-04-03,1125,1125,1155,1110,1135,922857
2018-04-04,1070,1070,1150,1065,1140,1823071
2018-04-05,1090,1090,1140,1075,1085,1400
2018-04-06,1080,1080,1095,1060,1090,1092906
2018-04-09,1115,1115,1135,1075,1075,1071724
2018-04-10,1225,1225,1380,1075,1130,30478768
2018-04-11,1180,1180,1280,1180,1230,7196044
2018-04-12,1205,1205,1245,1160,1190,6600737
2018-04-13,1190,1190,1280,1190,1255,6325165
2018-04-16,1215,1215,1240,1200,1200,4308672
2018-04-17,1445,1445,1520,1215,1230,53603194
2018-04-18,1300,1300,1510,1290,1410,20178915
2018-04-19,1285,1285,1380,1275,1325,8989837
2018-04-20,1340,1340,1430,1305,1305,13169361
2018-04-23,1310,1310,1360,1290,1335,3847521
2018-04-24,1430,1430,1430,1300,1310,9038472
2018-04-25,1390,1390,1485,1365,1465,9367198
2018-04-26,1370,1370,1415,1345,1410,3567014
2018-04-27,1375,1375,1440,1355,1370,4015003
2018-04-30,1325,1325,1385,1310,1380,3236991
2018-05-02,1310,1310,1345,1280,1330,4499439
2018-05-03,1330,1330,1435,1310,1310,7542964
2018-05-04,1335,1335,1375,1310,1345,3495694
2018-05-08,1230,1230,1345,1225,1340,2178655
2018-05-09,1220,1220,1250,1175,1225,1261165
2018-05-10,1255,1255,1290,1230,1240,1836004
2018-05-11,1275,1275,1280,1240,1255,956953
2018-05-14,1220,1220,1260,1205,1250,1735442
2018-05-15,1195,1195,1245,1190,1220,1345588
2018-05-16,1100,1100,1205,1080,1195,3378436
2018-05-17,1110,1110,1150,1105,1115,1778155
2018-05-18,1170,1170,1230,1125,1140,7132540
2018-05-21,1160,1160,1195,1145,1180,2003980
2018-05-23,1105,1105,1170,1105,1155,1497006
2018-05-24,1115,1115,1130,1080,1105,1321106
2018-05-25,1120,1120,1170,1090,1110,3457731
2018-05-28,1115,1115,1130,1090,1110,1645517
2018-05-29,1065,1065,1120,1065,1120,1785403
2018-05-30,1075,1075,1145,1065,1075,3272115
2018-05-31,1065,1065,1095,1060,1085,1287353
2018-06-01,1050,1050,1075,1035,1070,1534731
2018-06-04,1085,1085,1120,1050,1060,2184406
2018-06-05,1095,1095,1125,1080,1090,1650714
2018-06-07,1085,1085,1120,1080,1095,887154
2018-06-08,1100,1100,1115,1080,1090,904874
2018-06-11,1080,1080,1110,1075,1100,718228
2018-06-12,1060,1060,1085,1050,1075,888207
2018-06-14,998,998,1060,998,1045,1627817
2018-06-15,1010,1010,1040,1000,1000,940742
2018-06-18,958,958,1015,941,1010,2151461
2018-06-19,947,947,985,937,944,1104615
2018-06-20,971,971,981,937,937,855903
2018-06-21,960,960,979,951,979,444859
2018-06-22,1015,1015,1040,945,950,3470948
2018-06-25,973,973,1035,966,1025,3572480
2018-06-26,950,950,984,945,970,825663
2018-06-27,965,965,976,951,951,691327
2018-06-28,954,954,979,954,979,457895
2018-06-29,963,963,968,944,954,356707
2018-07-02,940,940,982,932,960,445210
2018-07-03,988,988,990,935,945,1091443
2018-07-04,985,985,1010,979,979,946848
2018-07-05,959,959,994,949,992,565576
2018-07-06,957,957,969,947,959,428230
2018-07-09,970,970,986,955,958,724335
2018-07-10,983,983,988,960,976,616772
2018-07-11,996,996,1025,973,978,1265151
2018-07-12,991,991,1010,989,1010,527793
2018-07-13,990,990,999,974,977,661312
2018-07-16,993,993,999,979,999,493140
2018-07-17,1045,1045,1085,991,991,5306549
2018-07-18,1010,1010,1090,996,1055,5441239
2018-07-19,968,968,1020,968,1015,1170873
2018-07-20,985,985,1015,968,978,857794
2018-07-23,960,960,996,960,971,994061
2018-07-24,954,954,979,950,950,748993
2018-07-26,969,969,982,961,982,624119
2018-07-27,975,975,980,963,965,323088
2018-07-30,963,963,990,958,971,683874
2018-07-31,960,960,975,955,962,513347
2018-08-01,970,970,974,953,960,541190
2018-08-02,980,980,982,964,970,469218
2018-08-03,978,978,988,970,988,276214
2017-12-18,1015,1015,1040,807,808,24543676
2017-12-19,1015,1015,1260,854,947,97292738
2017-12-21,1065,1065,1220,1020,1190,19607153
2017-12-22,960,960,1100,960,1010,12900868
2017-12-26,913,913,974,913,960,6540695
2017-12-27,971,971,994,911,929,9611525
2017-12-28,1030,1030,1170,946,961,43424693
