,Adj Close,Close,High,Low,Open,Volume
2018-02-01,38900,38900,40000,37950,37950,301057
2018-02-02,39150,39150,39300,37650,39300,168382
2018-02-05,36200,36200,38800,36150,38150,209819
2018-02-06,35650,35650,35900,33650,35000,298498
2018-02-07,34000,34000,36750,34000,36550,193574
2018-02-08,35600,35600,35850,34150,34150,178914
2018-02-09,34700,34700,34850,33600,34050,128939
2018-02-12,35500,35500,36100,33600,34050,90597
2018-02-13,34300,34300,36050,34200,35650,98157
2018-02-14,34100,34100,34750,33550,34000,103199
2018-02-19,35750,35750,35950,34150,34600,112551
2018-02-20,35750,35750,36200,34900,35550,78995
2018-02-21,36300,36300,36350,35250,35750,87027
2018-02-22,36200,36200,36400,35700,35900,64882
2018-02-23,37750,37750,37950,35500,36500,165824
2018-02-26,37000,37000,38250,36550,37900,125076
2018-02-27,36650,36650,37700,36650,37650,81891
2018-02-28,36250,36250,37000,34750,36550,112872
2018-03-02,36000,36000,36150,35200,35450,51414
2018-03-05,36000,36000,36350,35050,35500,73494
2018-03-06,37900,37900,37950,36150,36150,229982
2018-03-08,36350,36350,36900,35950,36250,91160
2018-03-09,37000,37000,37450,36300,36300,125277
2018-03-12,37950,37950,38400,37150,37600,163436
2018-03-13,37550,37550,38400,37350,38100,96564
2018-03-14,37850,37850,39500,37200,37350,256389
2018-03-15,38550,38550,38700,37000,37850,108477
2018-03-16,38000,38000,39000,37800,39000,107081
2018-03-19,37200,37200,38400,37000,38150,81834
2018-03-20,37450,37450,37950,36900,36950,80214
2018-03-21,38550,38550,39150,37400,37650,263739
2018-03-22,38000,38000,39050,37950,38550,131278
2018-03-23,36650,36650,38300,36600,36600,250927
2018-03-26,39650,39650,39650,37300,37500,489626
2018-03-27,39650,39650,40650,39000,39850,309909
2018-03-28,37800,37800,39200,37050,38850,369600
2018-03-29,35950,35950,37250,35250,37100,471276
2018-03-30,35850,35850,37200,35600,36400,233178
2018-04-02,34950,34950,36500,34700,35850,238669
2018-04-03,33550,33550,34450,33050,34000,320005
2018-04-04,33400,33400,34900,33150,34250,207208
2018-04-05,34200,34200,35350,33650,34050,260964
2018-04-06,33350,33350,34150,33200,34150,117733
2018-04-09,33250,33250,33500,32500,32950,152878
2018-04-10,33800,33800,34000,32900,33600,109218
2018-04-11,34100,34100,34450,33700,34300,113604
2018-04-12,34650,34650,34650,33550,34100,115900
2018-04-13,34650,34650,34950,34050,34900,112166
2018-04-16,34150,34150,34550,33650,34500,61732
2018-04-17,34500,34500,35150,33900,33900,135984
2018-04-18,33400,33400,34700,33200,34700,196528
2018-04-19,33700,33700,33800,33300,33400,69001
2018-04-20,33250,33250,33750,33200,33700,57209
2018-04-23,32900,32900,33750,32900,33300,66910
2018-04-24,33100,33100,33200,32500,33000,49157
2018-04-26,33600,33600,33600,32900,33350,60246
2018-04-27,33400,33400,34200,32900,33700,67365
2018-04-30,32250,32250,33250,32000,33150,86322
2018-05-02,30950,30950,32100,30650,32000,141028
2018-05-03,31350,31350,32100,30950,30950,65044
2018-05-04,29900,29900,31500,29850,31400,150453
2018-05-08,29100,29100,30950,29100,29900,85794
2018-05-09,30300,30300,30750,28800,28800,95576
2018-05-10,30150,30150,30500,29550,30500,53343
2018-05-11,30650,30650,30800,30050,30300,50718
2018-05-14,29800,29800,30450,29750,30450,59255
2018-05-15,29800,29800,30100,29250,30000,59557
2018-05-16,28200,28200,29950,28150,29950,154036
2018-05-17,29300,29300,29650,28250,28250,78078
2018-05-18,29400,29400,29650,29000,29400,57621
2018-05-21,30100,30100,30350,29000,29400,88211
2018-05-23,29200,29200,30950,29100,30600,100648
2018-05-24,29050,29050,29500,28600,29200,41118
2018-05-25,28800,28800,29000,28400,28400,37840
2018-05-28,28850,28850,29100,28500,28800,46424
2018-05-29,28200,28200,29200,28200,28850,64024
2018-05-30,27150,27150,28200,26200,28150,175987
2018-05-31,26750,26750,27500,26450,27150,91048
2018-06-01,27000,27000,27250,26500,26500,69374
2018-06-04,28000,28000,28550,27000,27000,114114
2018-06-05,27800,27800,28450,27700,28450,43603
2018-06-07,30750,30750,31500,28850,28900,392315
2018-06-08,29850,29850,30750,29700,30700,113406
2018-06-11,30350,30350,31750,30100,30100,266712
2018-06-12,30400,30400,31150,29950,30750,114881
2018-06-14,30150,30150,31300,29900,30100,134486
2018-06-15,30750,30750,30750,29200,30700,128364
2018-06-18,28750,28750,30500,28450,30500,105019
2018-06-19,27400,27400,29250,27400,28350,60600
2018-06-20,28700,28700,28850,27050,27050,60380
2018-06-21,28400,28400,28600,28000,28500,52207
2018-06-22,28100,28100,28800,27050,28300,98849
2018-06-25,29350,29350,29700,28100,28150,69053
2018-06-26,29050,29050,29250,28350,29050,43136
2018-06-27,28150,28150,29350,28150,29250,65487
2018-06-28,27500,27500,28350,27500,27800,51352
2018-06-29,27300,27300,27750,26650,27250,48847
2018-07-02,25450,25450,27600,25450,27000,118490
2018-07-03,26600,26600,26850,25450,25550,87341
2018-07-04,25800,25800,26750,25550,26000,62803
2018-07-05,26100,26100,26300,25500,25800,33883
2018-07-06,27350,27350,27450,26050,26100,109248
2018-07-09,27200,27200,27800,26950,27350,61356
2018-07-10,27150,27150,28050,27000,27550,53693
2018-07-11,26300,26300,27700,26200,27300,91614
2018-07-12,30800,30800,30800,26750,26750,663592
2018-07-13,31150,31150,31650,30500,31500,324648
2018-07-16,31400,31400,32250,30950,31150,198679
2018-07-17,30400,30400,31550,30200,31500,104437
2018-07-18,30000,30000,31000,29550,30850,112540
2018-07-19,31350,31350,31900,30050,30350,225661
2018-07-20,29800,29800,31500,29250,30900,212529
2018-07-23,28200,28200,29850,27900,29700,126991
2018-07-24,28200,28200,29050,27700,27700,82396
2018-07-26,29400,29400,29650,28500,29350,88034
2018-07-27,29900,29900,30650,29050,29550,114475
2018-07-30,29250,29250,30400,29000,29750,95200
2018-07-31,29700,29700,29750,28650,29000,69191
2018-08-01,29750,29750,29950,29350,29900,70188
2018-08-02,30050,30050,31600,30000,30700,347282
2018-04-25,32750,32750,33100,32400,32900,49309
