,Adj Close,Close,High,Low,Open,Volume
2018-01-02,2505,2505,2585,2490,2545,1222329
2018-01-03,2430,2430,2530,2425,2520,1225054
2018-01-04,2430,2430,2520,2430,2445,1209687
2018-01-05,2555,2555,2570,2435,2455,2135103
2018-01-08,2510,2510,2580,2480,2575,1438843
2018-01-09,2550,2550,2555,2460,2510,1573365
2018-01-10,2545,2545,2575,2470,2560,1724514
2018-01-11,2600,2600,2740,2525,2560,5048761
2018-01-12,2430,2430,2595,2405,2590,3093615
2018-01-15,2415,2415,2465,2360,2455,1658032
2018-01-16,2425,2425,2520,2400,2415,2686891
2018-01-17,2580,2580,2660,2440,2455,5592243
2018-01-18,2775,2775,2780,2550,2610,7946670
2018-01-19,2760,2760,2850,2650,2775,5820181
2018-01-22,2675,2675,2805,2625,2660,2689199
2018-01-23,2680,2680,2745,2630,2670,1876768
2018-01-24,2765,2765,2785,2650,2700,3408499
2018-01-25,2725,2725,2800,2700,2785,2169943
2018-01-26,2890,2890,2900,2725,2750,3779663
2018-01-29,2875,2875,2925,2810,2925,2752534
2018-01-30,2770,2770,2875,2735,2840,1760836
2018-01-31,2710,2710,2785,2675,2740,1311939
2018-02-01,2715,2715,2790,2715,2725,1224060
2018-02-02,2690,2690,2860,2645,2740,3755743
2018-02-05,2655,2655,2715,2595,2645,1482569
2018-02-06,2495,2495,2620,2425,2550,3287359
2018-02-07,2380,2380,2565,2380,2535,2152320
2018-02-08,2470,2470,2475,2365,2365,1005358
2018-02-09,2395,2395,2425,2360,2360,1161143
2018-02-12,2385,2385,2430,2370,2405,586186
2018-02-13,2400,2400,2445,2390,2395,738399
2018-02-14,2430,2430,2440,2390,2415,740486
2018-02-15,2430,2430,2430,2430,2430,0
2018-02-16,2430,2430,2430,2430,2430,0
2018-02-19,2610,2610,2620,2485,2505,3123722
2018-02-20,2585,2585,2640,2555,2615,978644
2018-02-21,2560,2560,2610,2545,2565,665673
2018-02-22,2580,2580,2745,2560,2565,3435689
2018-02-23,2660,2660,2680,2575,2600,2050680
2018-02-26,2695,2695,2700,2600,2690,1502482
2018-02-27,2800,2800,2805,2650,2685,3790040
2018-02-28,2720,2720,2860,2720,2785,2279399
2018-03-02,2740,2740,2805,2650,2650,1442151
2018-03-05,2750,2750,2855,2705,2775,2328834
2018-03-06,2780,2780,2855,2725,2770,1226154
2018-03-07,2650,2650,2805,2640,2805,1070144
2018-03-08,2685,2685,2745,2655,2655,588542
2018-03-09,2810,2810,2830,2685,2705,1936140
2018-03-12,2825,2825,2865,2790,2810,1882624
2018-03-13,2715,2715,2795,2650,2795,1694339
2018-03-14,2820,2820,2850,2690,2730,2077507
2018-03-15,2805,2805,2955,2805,2820,2992132
2018-03-16,2880,2880,2880,2755,2825,2033476
2018-03-19,2840,2840,2960,2800,2920,3232631
2018-03-20,2785,2785,2860,2760,2790,1546797
2018-03-21,2815,2815,2860,2775,2775,1412632
2018-03-22,2815,2815,2880,2750,2810,1478524
2018-03-23,2625,2625,2755,2625,2725,2520370
2018-03-26,2735,2735,2760,2600,2605,1390559
2018-03-27,2715,2715,2780,2710,2755,698868
2018-03-28,2705,2705,2745,2670,2690,1267919
2018-03-29,2945,2945,2945,2720,2750,4139101
2018-03-30,2900,2900,2995,2890,2995,2328633
2018-04-02,2915,2915,3040,2880,2905,3504519
2018-04-03,2885,2885,2920,2825,2860,1712285
2018-04-04,2855,2855,2970,2810,2855,2199583
2018-04-05,2795,2795,2910,2765,2885,1470571
2018-04-06,2710,2710,2790,2700,2775,1115001
2018-04-09,2655,2655,2780,2650,2685,2279144
2018-04-10,2715,2715,2750,2605,2670,1098185
2018-04-11,2670,2670,2760,2660,2760,925477
2018-04-12,2240,2240,2670,2115,2650,17720302
2018-04-13,2215,2215,2265,2155,2195,4610249
2018-04-16,2260,2260,2330,2235,2270,3635630
2018-04-17,2295,2295,2340,2230,2255,4214054
2018-04-18,2285,2285,2340,2255,2325,2322480
2018-04-19,2250,2250,2305,2230,2285,1759064
2018-04-20,2255,2255,2280,2235,2250,1319369
2018-04-23,2190,2190,2255,2190,2250,1269177
2018-04-24,2220,2220,2290,2190,2220,1389837
2018-04-25,2230,2230,2260,2210,2225,886657
2018-04-26,2225,2225,2265,2205,2235,953083
2018-04-27,2195,2195,2230,2190,2210,678652
2018-04-30,2140,2140,2215,2120,2200,1106699
2018-05-02,2190,2190,2195,2130,2140,950949
2018-05-03,2160,2160,2220,2155,2195,898369
2018-05-04,2120,2120,2185,2120,2175,749885
2018-05-08,2130,2130,2190,2125,2130,902263
2018-05-09,2120,2120,2175,2100,2110,841048
2018-05-10,2155,2155,2160,2120,2150,820179
2018-05-11,2155,2155,2185,2140,2155,618924
2018-05-14,2055,2055,2165,2050,2155,1754498
2018-05-15,2045,2045,2080,2025,2040,930858
2018-05-16,1990,1990,2045,1975,2035,1253887
2018-05-17,2035,2035,2105,2000,2000,1053316
2018-05-18,2110,2110,2120,2040,2040,1008469
2018-05-21,2105,2105,2175,2095,2115,1252789
2018-05-23,2060,2060,2120,2055,2105,930490
2018-05-24,2020,2020,2085,2010,2065,658844
2018-05-25,2010,2010,2035,1990,2020,648589
2018-05-28,2060,2060,2060,1995,2015,461653
2018-05-29,2150,2150,2190,2025,2065,2547605
2018-05-30,2190,2190,2255,2140,2155,4189995
2018-05-31,2285,2285,2370,2195,2195,6282860
2018-06-01,2255,2255,2280,2215,2275,1702969
2018-06-04,2190,2190,2265,2175,2255,1300514
2018-06-05,2135,2135,2190,2115,2190,1055855
2018-06-07,2090,2090,2145,2080,2135,1117589
2018-06-08,2100,2100,2120,2065,2100,532558
2018-06-11,2065,2065,2135,2065,2110,654482
2018-06-12,2035,2035,2085,2035,2070,629361
2018-06-14,2035,2035,2070,2005,2040,446767
2018-06-15,2075,2075,2095,2020,2020,560343
2018-06-18,2010,2010,2105,1985,2075,807296
2018-06-19,1915,1915,2025,1890,1980,1286456
2018-06-20,1990,1990,2030,1880,1880,1108791
2018-06-21,2150,2150,2240,1985,2050,5960119
2018-06-22,2160,2160,2200,2065,2135,1505047
2018-06-25,2140,2140,2225,2140,2225,1175328
2018-06-26,2350,2350,2365,2110,2120,6455485
2018-06-27,2100,2100,2335,2100,2330,5481024
2018-06-28,2070,2070,2175,2060,2065,1912813
2018-06-29,2110,2110,2135,2045,2090,865505
2018-07-02,2010,2010,2130,2000,2110,828744
2018-07-03,2115,2115,2115,2015,2030,1017996
2018-07-04,2120,2120,2140,2060,2100,592708
2018-07-05,2125,2125,2150,2055,2150,810708
2018-07-06,2090,2090,2135,2055,2125,551324
2018-07-09,2050,2050,2090,2035,2080,631885
2018-07-10,2160,2160,2185,2055,2065,1314735
2018-07-11,2110,2110,2145,2080,2130,800428
2018-07-12,2270,2270,2295,2110,2110,4833767
2018-07-13,2245,2245,2440,2245,2390,9591344
2018-07-16,2335,2335,2350,2245,2250,2815628
2018-07-17,2205,2205,2310,2195,2305,2801513
2018-07-18,2190,2190,2280,2170,2230,1803788
2018-07-19,2175,2175,2210,2150,2190,1183019
2018-07-20,2175,2175,2210,2125,2175,1101495
2018-07-23,2000,2000,2175,2000,2170,1639276
2018-07-24,2035,2035,2070,2005,2005,1003667
2018-07-25,1995,1995,2050,1965,2035,980221
2018-07-26,2040,2040,2060,2000,2000,530988
2018-07-27,2055,2055,2065,2030,2060,479067
2018-07-30,2010,2010,2060,2005,2055,642829
2018-07-31,2050,2050,2075,2005,2015,624112
2018-08-01,2095,2095,2105,2055,2065,790519
2018-08-02,2050,2050,2095,2045,2095,560825
2018-08-03,2045,2045,2080,2035,2060,461533
