,Adj Close,Close,High,Low,Open,Volume
2018-02-01,4050,4050,4495,3660,3715,32098806
2018-02-02,3890,3890,4690,3815,4130,25888213
2018-02-05,3600,3600,4145,3595,3770,5771730
2018-02-06,3445,3445,3490,3150,3390,5007735
2018-02-07,3250,3250,3810,3250,3640,7005715
2018-02-08,3260,3260,3380,3170,3200,2893810
2018-02-09,3015,3015,3425,3005,3115,4021239
2018-02-12,3030,3030,3265,3030,3115,3597290
2018-02-13,3155,3155,3355,3080,3100,5638914
2018-02-14,3190,3190,3330,3170,3260,2072186
2018-02-19,3245,3245,3415,3230,3340,2286686
2018-02-20,3305,3305,3310,3230,3300,1269755
2018-02-21,3340,3340,3535,3325,3535,3788726
2018-02-22,3240,3240,3335,3195,3325,1114417
2018-02-23,3195,3195,3260,3150,3200,694310
2018-02-26,3125,3125,3235,3100,3205,596310
2018-02-27,3050,3050,3200,3050,3150,879722
2018-02-28,3010,3010,3115,2985,3055,668158
2018-03-02,3085,3085,3100,2955,2960,656548
2018-03-05,3070,3070,3230,3070,3120,986687
2018-03-06,3085,3085,3105,2985,3040,865489
2018-03-08,2855,2855,2910,2800,2800,877166
2018-03-09,2810,2810,2885,2770,2865,764755
2018-03-12,2920,2920,2980,2810,2825,1049121
2018-03-13,2960,2960,2990,2895,2935,816260
2018-03-14,3010,3010,3385,3010,3045,6592716
2018-03-15,2890,2890,3025,2890,2975,1167609
2018-03-16,2835,2835,2935,2820,2900,869284
2018-03-19,2680,2680,2880,2680,2845,823558
2018-03-20,2730,2730,3020,2705,2750,2334903
2018-03-21,2730,2730,2820,2700,2765,768321
2018-03-22,2700,2700,2790,2650,2745,1136478
2018-03-23,2555,2555,2730,2550,2600,770334
2018-03-26,2625,2625,2690,2505,2505,816268
2018-03-27,2645,2645,2675,2600,2665,521475
2018-03-28,2505,2505,2670,2470,2605,776902
2018-03-29,2545,2545,2650,2495,2505,996934
2018-03-30,2610,2610,2630,2510,2570,533576
2018-04-02,2550,2550,2630,2520,2620,505422
2018-04-03,2595,2595,2615,2515,2520,384514
2018-04-04,2520,2520,2625,2505,2625,430207
2018-04-05,2495,2495,2535,2460,2515,488758
2018-04-06,2430,2430,2505,2380,2490,567754
2018-04-09,2435,2435,2475,2390,2420,282468
2018-04-10,2440,2440,2500,2350,2400,941423
2018-04-11,2520,2520,2525,2450,2480,464606
2018-04-12,2625,2625,2690,2500,2530,1454402
2018-04-13,2590,2590,2730,2580,2660,1400232
2018-04-16,2610,2610,2710,2610,2640,678421
2018-04-17,2655,2655,2675,2545,2610,922167
2018-04-18,2645,2645,2705,2595,2655,686807
2018-04-19,2870,2870,3170,2710,2740,12885835
2018-04-20,2875,2875,2940,2805,2870,1623504
2018-04-23,2670,2670,2920,2670,2920,1440916
2018-04-24,3000,3000,3100,2655,2655,4611886
2018-04-25,2805,2805,3000,2750,2980,2667362
2018-04-26,2780,2780,2855,2765,2765,1113566
2018-04-27,2845,2845,2975,2805,2855,2049382
2018-04-30,2710,2710,2840,2680,2810,1059010
