,Adj Close,Close,High,Low,Open,Volume
2018-01-01,3030,3030,3030,3030,3030,0
2018-02-01,3400,3400,3430,3325,3340,983199
2018-02-02,3365,3365,3450,3335,3425,634894
2018-02-05,3260,3260,3335,3250,3305,432565
2018-02-06,3100,3100,3185,3015,3180,749185
2018-02-07,3285,3285,3340,3145,3190,899371
2018-02-08,3320,3320,3340,3225,3320,305025
2018-02-09,3235,3235,3290,3205,3230,286073
2018-02-12,3250,3250,3320,3205,3230,203983
2018-02-13,3325,3325,3350,3260,3260,269647
2018-02-14,3300,3300,3330,3265,3320,189163
2018-02-19,3315,3315,3350,3300,3310,237625
2018-02-20,3315,3315,3360,3300,3335,247994
2018-02-21,3310,3310,3360,3275,3345,415985
2018-02-22,3285,3285,3330,3280,3320,235392
2018-02-23,3200,3200,3310,3185,3270,338662
2018-02-26,3170,3170,3225,3170,3205,206657
2018-02-27,3225,3225,3265,3170,3180,348051
2018-02-28,3365,3365,3375,3225,3250,742113
2018-03-02,3305,3305,3395,3285,3395,315159
2018-03-05,3240,3240,3355,3240,3305,215604
2018-03-06,3175,3175,3255,3165,3250,168769
2018-03-08,3200,3200,3285,3195,3245,111921
2018-03-09,3300,3300,3320,3215,3230,193072
2018-03-12,3320,3320,3345,3300,3345,219311
2018-03-13,3320,3320,3375,3310,3360,299859
2018-03-14,3345,3345,3465,3330,3450,783798
2018-03-15,3310,3310,3370,3290,3350,343645
2018-03-16,3420,3420,3440,3320,3320,694835
2018-03-19,3375,3375,3445,3350,3445,341026
2018-03-20,3350,3350,3390,3285,3370,207213
2018-03-21,3290,3290,3375,3290,3350,243589
2018-03-22,3195,3195,3340,3175,3330,350071
2018-03-23,3045,3045,3170,3045,3115,419542
2018-03-26,3065,3065,3065,2975,3020,268506
2018-03-27,2905,2905,3090,2890,3075,937773
2018-03-28,2885,2885,2930,2815,2910,721807
2018-03-29,2890,2890,2910,2860,2875,368030
2018-03-30,2835,2835,2915,2835,2870,630283
2018-04-02,3020,3020,3025,2870,2870,1581400
2018-04-03,3075,3075,3105,2950,2990,936821
2018-04-04,3000,3000,3100,2960,3095,509350
2018-04-05,3050,3050,3070,2950,3015,436435
2018-04-06,3040,3040,3115,3020,3050,374458
2018-04-09,3000,3000,3035,2980,3000,242049
2018-04-10,2980,2980,3010,2915,3010,372106
2018-04-11,2955,2955,3005,2940,3000,331920
2018-04-12,2980,2980,3005,2925,2960,409095
2018-04-13,3065,3065,3160,2995,3005,669281
2018-04-16,3070,3070,3110,3040,3055,479832
2018-04-17,3205,3205,3220,3060,3095,1163912
2018-04-18,3365,3365,3485,3215,3280,2471104
2018-04-19,3355,3355,3580,3320,3450,4058569
2018-04-20,3320,3320,3395,3190,3305,1210526
2018-04-23,3250,3250,3345,3250,3325,504349
2018-04-24,3420,3420,3490,3235,3240,1204650
2018-04-25,3350,3350,3450,3320,3390,559155
2018-04-26,3360,3360,3395,3325,3395,284793
2018-04-27,3300,3300,3375,3270,3345,275364
2018-04-30,3205,3205,3360,3175,3360,575334
2018-05-02,3270,3270,3335,3160,3160,563214
2018-05-03,3270,3270,3355,3225,3285,475239
2018-05-04,3270,3270,3420,3270,3340,526229
2018-05-08,3080,3080,3305,3070,3270,634953
2018-05-09,3205,3205,3255,3090,3105,722750
2018-05-10,3235,3235,3275,3200,3230,356015
2018-05-11,3230,3230,3265,3215,3250,344470
2018-05-14,3230,3230,3250,3155,3250,409046
2018-05-15,3345,3345,3385,3240,3240,933688
2018-05-16,3265,3265,3365,3255,3360,636111
2018-05-17,3265,3265,3295,3220,3255,365116
2018-05-18,3205,3205,3260,3175,3260,398404
2018-05-21,3175,3175,3235,3175,3230,216274
2018-05-23,3170,3170,3310,3140,3290,498588
2018-05-24,3060,3060,3180,3050,3170,453625
2018-05-25,2980,2980,3075,2950,3020,403035
2018-05-28,2970,2970,3030,2960,2980,235568
2018-05-29,2980,2980,3010,2960,2995,481196
2018-05-30,2890,2890,2995,2885,2980,527865
2018-05-31,2895,2895,2950,2880,2940,312907
2018-06-01,3035,3035,3055,2900,2900,466151
2018-06-04,3000,3000,3075,2945,3055,329515
2018-06-05,2930,2930,3005,2920,3000,371301
2018-06-07,2900,2900,2940,2890,2935,330963
2018-06-08,2890,2890,2915,2880,2905,247115
2018-06-11,2915,2915,2945,2875,2885,272880
2018-06-12,2920,2920,2930,2880,2930,360166
2018-06-14,2880,2880,2930,2870,2895,287586
