,Adj Close,Close,High,Low,Open,Volume
2018-01-01,1680,1680,1680,1680,1680,0
2018-02-01,1720,1720,1725,1655,1670,433604
2018-02-02,1685,1685,1745,1670,1740,468949
2018-02-05,1635,1635,1670,1620,1660,257159
2018-02-06,1595,1595,1600,1505,1590,771129
2018-02-07,1570,1570,1615,1560,1600,232283
2018-02-08,1595,1595,1600,1560,1560,165363
2018-02-09,1530,1530,1575,1515,1560,247848
2018-02-12,1575,1575,1575,1515,1560,184996
2018-02-13,1525,1525,1590,1520,1585,269843
2018-02-14,1535,1535,1545,1515,1525,99909
2018-02-19,1570,1570,1575,1540,1550,138523
2018-02-20,1560,1560,1575,1545,1555,140599
2018-02-21,1620,1620,1625,1555,1590,407394
2018-02-22,1595,1595,1630,1580,1625,225896
2018-02-23,1590,1590,1625,1580,1600,251385
2018-02-26,1575,1575,1615,1570,1585,155368
2018-02-27,1585,1585,1600,1575,1590,136745
2018-02-28,1555,1555,1585,1515,1585,259707
2018-03-02,1535,1535,1550,1510,1550,193075
2018-03-05,1490,1490,1550,1475,1550,207433
2018-03-06,1515,1515,1525,1490,1490,184854
2018-03-08,1490,1490,1510,1480,1485,145261
2018-03-09,1510,1510,1525,1485,1485,105991
2018-03-12,1550,1550,1565,1510,1515,231894
2018-03-13,1560,1560,1570,1530,1555,125052
2018-03-14,1570,1570,1580,1540,1540,185340
2018-03-15,1580,1580,1590,1560,1575,92246
2018-03-16,1570,1570,1585,1545,1580,140991
2018-03-19,1530,1530,1570,1525,1550,213240
2018-03-20,1530,1530,1540,1505,1505,174017
2018-03-21,1550,1550,1595,1520,1530,128585
2018-03-22,1555,1555,1555,1515,1535,220651
2018-03-23,1495,1495,1535,1490,1525,336934
2018-03-26,1500,1500,1540,1490,1515,217634
2018-03-27,1535,1535,1550,1510,1510,130145
2018-03-28,1500,1500,1525,1495,1505,171999
2018-03-29,1520,1520,1530,1495,1530,127339
2018-03-30,1560,1560,1570,1520,1540,287414
2018-04-02,1540,1540,1565,1515,1560,161973
2018-04-03,1505,1505,1530,1495,1525,226818
2018-04-04,1500,1500,1565,1495,1505,299703
2018-04-05,1520,1520,1530,1500,1500,263356
2018-04-06,1510,1510,1525,1485,1520,216947
2018-04-09,1505,1505,1525,1490,1510,116603
2018-04-10,1510,1510,1520,1490,1505,77073
2018-04-11,1520,1520,1530,1510,1510,183610
2018-04-12,1630,1630,1780,1520,1520,6690171
2018-04-13,1650,1650,1675,1615,1630,915712
2018-04-16,1685,1685,1695,1625,1655,965171
2018-04-17,1660,1660,1715,1655,1685,558100
2018-04-18,1675,1675,1685,1645,1660,460588
2018-04-19,1680,1680,1730,1660,1680,829965
2018-04-20,1700,1700,1720,1660,1680,388532
2018-04-23,1720,1720,1725,1640,1725,669960
2018-04-24,1685,1685,1725,1675,1720,339545
2018-04-25,1645,1645,1715,1645,1670,355623
2018-04-26,1860,1860,1920,1655,1655,7770618
2018-04-27,1860,1860,1910,1800,1820,1997643
2018-04-30,1915,1915,2000,1830,1855,3031165
2018-05-02,2485,2485,2485,2485,2485,1792106
2018-05-03,2665,2665,3150,2485,2490,40375138
2018-05-04,2675,2675,2725,2515,2590,6368388
2018-05-08,2650,2650,3080,2650,2715,15173828
2018-05-09,2360,2360,3130,2315,2785,30937115
2018-05-10,2480,2480,2500,2280,2430,7530798
2018-05-11,2470,2470,2665,2425,2550,4875659
2018-05-14,2630,2630,2725,2445,2470,5905520
2018-05-15,2770,2770,2845,2590,2630,5893947
2018-05-16,2295,2295,2630,2295,2525,5390746
2018-05-17,2335,2335,2455,2290,2320,2826481
2018-05-18,2400,2400,2445,2265,2305,2021456
2018-05-21,2590,2590,2615,2360,2365,4070988
2018-05-23,2505,2505,2565,2425,2550,2072630
2018-05-24,2400,2400,2530,2340,2510,1656268
2018-05-25,2030,2030,2125,1960,2000,3539065
2018-05-28,2520,2520,2600,2310,2385,4406041
2018-05-29,2440,2440,2605,2390,2500,2286604
2018-05-30,2550,2550,2660,2440,2455,3633323
2018-05-31,2500,2500,2585,2350,2515,1439870
2018-06-01,2440,2440,2575,2415,2505,1738710
2018-06-04,2300,2300,2520,2300,2510,1679638
2018-06-05,2390,2390,2410,2260,2320,1056139
2018-06-07,2460,2460,2480,2400,2470,1050564
2018-06-08,2340,2340,2450,2250,2405,1023922
2018-06-11,2380,2380,2380,2315,2360,485107
2018-06-12,2305,2305,2415,2200,2360,877470
2018-06-14,2090,2090,2260,2060,2250,925034
2018-06-15,2170,2170,2370,2050,2050,1871407
2018-06-18,2200,2200,2265,2135,2200,793243
2018-06-19,2115,2115,2275,2085,2255,539831
2018-06-20,2130,2130,2170,2060,2060,405913
2018-06-21,2070,2070,2170,2070,2150,487876
2018-06-22,1935,1935,2105,1935,2080,898284
2018-06-25,2000,2000,2040,1910,1910,541091
2018-06-26,1995,1995,2010,1955,1970,321232
2018-06-27,1860,1860,2010,1860,2000,620296
2018-06-28,1835,1835,1930,1830,1845,404410
2018-06-29,1830,1830,1895,1765,1840,501075
2018-07-02,1725,1725,1865,1710,1865,569571
2018-07-03,1730,1730,1935,1690,1735,1758540
2018-07-04,1775,1775,1775,1700,1710,241697
2018-07-05,1850,1850,1855,1710,1790,399402
2018-07-06,1790,1790,1850,1740,1850,440810
2018-07-09,1680,1680,1770,1665,1770,456271
2018-07-10,1850,1850,2060,1720,1720,10743354
2018-07-11,1800,1800,1865,1785,1850,1531225
2018-07-12,1805,1805,1850,1755,1790,1029040
2018-07-13,1800,1800,1880,1790,1830,1134702
2018-07-16,1775,1775,1825,1765,1825,472783
2018-07-17,1860,1860,2050,1795,1820,9738682
2018-07-18,1815,1815,1875,1800,1875,1579843
2018-07-19,1945,1945,2030,1870,1870,9588159
2018-07-20,1885,1885,1975,1855,1925,1523057
2018-07-23,1880,1880,1965,1875,1925,1470752
2018-07-24,1850,1850,1915,1775,1880,1661536
2018-07-26,1810,1810,2005,1810,1915,4035453
2018-07-27,1820,1820,1850,1790,1825,812001
2018-07-30,1850,1850,1870,1790,1810,747431
2018-07-31,1930,1930,1960,1815,1845,2595881
2018-08-01,1930,1930,1960,1910,1930,846643
2018-08-02,1895,1895,1975,1885,1930,715943
2018-08-03,1920,1920,1920,1850,1905,674049
2017-12-18,1720,1720,1735,1675,1690,390015
2017-12-19,1695,1695,1720,1680,1705,345851
2017-12-21,1640,1640,1710,1625,1660,470353
2017-12-22,1635,1635,1660,1625,1635,176888
2017-12-26,1615,1615,1675,1615,1620,247211
2017-12-27,1665,1665,1665,1605,1605,165032
2017-12-28,1680,1680,1705,1640,1650,384604
2018-01-02,1680,1680,1720,1675,1685,256598
2018-01-03,1675,1675,1705,1655,1705,410195
2018-01-04,1690,1690,1715,1610,1670,852756
2018-01-05,1680,1680,1740,1675,1710,610062
2018-01-08,1620,1620,1700,1600,1700,878648
2018-01-09,1615,1615,1625,1570,1580,485199
2018-01-10,1600,1600,1630,1600,1615,379401
2018-01-11,1590,1590,1615,1570,1605,442135
2018-01-12,1565,1565,1600,1560,1590,470069
2018-01-15,1625,1625,1625,1560,1560,393035
2018-01-16,1645,1645,1650,1590,1630,351211
2018-01-17,1630,1630,1645,1615,1645,218576
2018-01-18,1685,1685,1700,1625,1640,825053
2018-01-19,1690,1690,1710,1660,1690,562369
2018-01-22,1695,1695,1705,1645,1670,463987
2018-01-23,1685,1685,1695,1645,1675,407533
2018-01-24,1705,1705,1740,1690,1700,1040783
2018-01-25,1695,1695,1725,1675,1710,352568
2018-01-26,1740,1740,1750,1685,1700,981939
2018-01-29,1725,1725,1775,1715,1755,741460
2018-01-30,1685,1685,1730,1670,1730,609690
2018-01-31,1660,1660,1710,1635,1685,430068
2018-08-06,1905,1905,1935,1890,1910,521323
