,Adj Close,Close,High,Low,Open,Volume
2018-02-01,50000,50000,50500,49250,49250,343949
2018-02-02,50000,50000,50600,49300,50500,372958
2018-02-05,43600,43600,48900,43550,47600,1346404
2018-02-06,45200,45200,46200,40050,40800,1920624
2018-02-07,43600,43600,47400,43600,47100,903027
2018-02-08,46300,46300,47350,44000,44400,867503
2018-02-09,45550,45550,46300,44350,44500,506880
2018-02-12,44450,44450,46300,44350,44500,435548
2018-02-13,43200,43200,45800,43050,45150,423226
2018-02-14,45350,45350,45350,43000,43350,380273
2018-02-19,47250,47250,47650,45500,45950,511822
2018-02-20,46350,46350,47700,46000,47700,347456
2018-02-21,47100,47100,47450,45650,46300,284526
2018-02-22,47300,47300,47700,46400,46750,233013
2018-02-23,48150,48150,48800,47550,47900,445593
2018-02-26,47250,47250,48750,46950,48500,356722
2018-02-27,47200,47200,48150,47000,47700,254220
2018-02-28,44550,44550,46800,44550,46700,599460
2018-03-02,45350,45350,45500,43600,43650,326211
2018-03-05,44750,44750,46400,44750,45850,336523
2018-03-06,48100,48100,48200,45700,45800,727729
2018-03-08,48600,48600,49700,48000,49450,458049
2018-03-09,47400,47400,49650,45100,48850,815276
2018-03-12,48950,48950,49250,47750,48100,442198
2018-03-13,48400,48400,49150,47850,48900,267670
2018-03-14,49900,49900,50400,47850,48100,724205
2018-03-15,50100,50100,50800,49150,50200,427089
2018-03-16,48900,48900,50200,48600,50200,368781
2018-03-19,47550,47550,49150,47500,48550,365703
2018-03-20,48000,48000,48900,47550,48100,415931
2018-03-21,48000,48000,48500,47700,48500,357329
2018-03-22,49350,49350,49800,48100,48100,583298
2018-03-23,46800,46800,48950,46800,47900,546106
2018-03-26,49550,49550,49550,47000,47450,462988
2018-03-27,49150,49150,50400,48600,50400,377745
2018-03-28,48300,48300,48750,47700,47850,357117
2018-03-29,47250,47250,48000,46200,48000,636822
2018-03-30,47450,47450,48500,47300,47600,267351
2018-04-02,47500,47500,48700,47100,48200,309097
2018-04-03,46100,46100,47150,45750,46800,506524
2018-04-04,41500,41500,46350,41450,46150,2009372
