,Adj Close,Close,High,Low,Open,Volume
2018-02-01,39600,39600,40700,39350,40550,478704
2018-02-02,38450,38450,39900,37900,39700,754316
2018-02-05,34800,34800,37700,34800,36800,1154143
2018-02-06,36350,36350,36950,32500,32800,1605590
2018-02-07,34800,34800,37600,34800,37250,783693
2018-02-08,36400,36400,37100,34750,34800,785440
2018-02-09,35200,35200,36050,34900,35000,507129
2018-02-12,35050,35050,36050,35050,35000,343872
2018-02-13,33400,33400,35650,33400,35550,528530
2018-02-14,34600,34600,34700,33050,33500,389220
2018-02-19,36950,36950,36950,35100,35400,493442
2018-02-20,36150,36150,37300,36050,37200,372915
2018-02-21,36400,36400,37100,35850,36100,311235
2018-02-22,36300,36300,36700,35800,36150,222644
2018-02-23,36250,36250,36750,35800,36550,306625
2018-02-26,36450,36450,37000,35900,36700,248536
2018-02-27,37150,37150,37500,36450,36850,375308
2018-02-28,35050,35050,36850,34150,36750,793086
2018-03-02,34600,34600,34800,33700,34050,514880
2018-03-05,33350,33350,35050,33350,34650,463901
2018-03-06,35400,35400,35750,33900,33900,649656
2018-03-08,36650,36650,37100,35450,35750,665425
2018-03-09,39400,39400,39650,37050,37200,1499901
2018-03-12,39850,39850,40650,39350,39600,771721
2018-03-13,39950,39950,41000,39450,39700,578187
2018-03-14,40600,40600,41800,40250,40500,957796
2018-03-15,42550,42550,42900,40600,40800,1313225
2018-03-16,42350,42350,42950,41700,42700,1082200
2018-03-19,40750,40750,42350,40650,42000,536281
2018-03-20,41150,41150,41800,40300,40350,494778
2018-03-21,40200,40200,41700,40100,41400,496874
2018-03-22,41700,41700,42200,40550,40600,735434
2018-03-23,40600,40600,42100,40150,40450,890935
2018-03-26,41300,41300,41500,39850,41250,636938
2018-03-27,41050,41050,42700,40850,42200,594039
2018-03-28,39550,39550,40950,38900,40150,817735
2018-03-29,38850,38850,39250,37100,39050,1147009
2018-03-30,39100,39100,40200,38750,39500,619262
2018-04-02,40100,40100,41350,39500,39900,969104
2018-04-03,40650,40650,40650,38800,39450,545257
2018-04-04,38850,38850,41050,38500,40650,702154
2018-04-05,40600,40600,41300,39350,39350,1138977
2018-04-06,39900,39900,40500,39550,40500,406996
2018-04-09,39100,39100,40100,38750,39800,440323
2018-04-10,39250,39250,39850,38750,38750,294109
2018-04-11,40650,40650,41200,39250,39750,699717
2018-04-12,41200,41200,41450,39800,40600,547898
2018-04-13,40900,40900,41900,40550,41800,480409
2018-04-16,41000,41000,41450,40200,40900,332030
2018-04-17,42500,42500,43600,40700,41200,1613138
2018-04-18,41350,41350,42550,40600,42100,1023445
2018-04-19,40950,40950,42150,40450,41500,449822
2018-04-20,39300,39300,41600,39000,41000,1079084
2018-04-23,39400,39400,39900,38950,39200,383503
2018-04-24,38850,38850,39450,38000,39250,495401
2018-04-25,38000,38000,39150,37950,38550,322229
2018-04-26,38500,38500,39050,38100,38700,274131
2018-04-27,38000,38000,38850,37500,38450,388371
2018-04-30,36300,36300,38000,35600,38000,725838
2018-05-02,35550,35550,36650,35300,35350,449896
2018-05-03,35550,35550,36600,35400,35400,370912
2018-05-04,34500,34500,35650,34450,35600,489573
2018-05-08,35050,35050,36700,34300,34350,579922
2018-05-09,37400,37400,37500,35100,35100,502147
2018-05-10,36300,36300,37550,36100,37550,568957
2018-05-11,36750,36750,37000,36050,36700,285632
2018-05-14,36900,36900,37400,36200,36750,388021
2018-05-15,35650,35650,37300,35300,36900,390232
2018-05-16,34550,34550,35550,34400,35050,385873
2018-05-17,36050,36050,36450,34600,34600,477309
2018-05-18,36500,36500,37000,35900,36500,291261
2018-05-21,37100,37100,37650,35950,36600,386631
2018-05-23,37450,37450,39550,37350,38000,824528
2018-05-24,36900,36900,37400,35900,37150,452093
2018-05-25,37950,37950,38000,36100,36700,428435
2018-05-28,39100,39100,39400,36950,37100,775894
2018-05-29,38200,38200,39700,38100,39300,550339
2018-05-30,38350,38350,39150,37400,38400,530572
2018-05-31,37650,37650,38900,37100,38900,385788
2018-06-01,37750,37750,37800,36850,37250,466549
2018-06-04,38800,38800,39950,37550,37700,1161609
2018-06-05,38550,38550,39750,38300,39250,519936
2018-06-07,40350,40350,41150,39600,39900,1482937
2018-06-08,39800,39800,40700,39600,39900,411970
2018-06-11,39650,39650,40150,39300,40100,292950
2018-06-12,39700,39700,40850,39150,39900,568285
2018-06-14,39900,39900,40900,39300,39450,741848
2018-06-15,37950,37950,40550,37350,40250,1066639
2018-06-18,35650,35650,37500,34950,37400,985050
2018-06-19,34450,34450,36300,34450,35550,655226
2018-06-20,35450,35450,35600,34300,34500,606626
2018-06-21,31250,31250,35600,29400,35550,2973917
2018-06-22,31200,31200,32100,29000,30300,2776486
2018-06-25,32600,32600,33200,32050,32400,1314713
2018-06-26,34150,34150,34300,31750,32150,1005563
2018-06-27,33750,33750,35000,33550,34500,694958
2018-06-28,33700,33700,34600,33350,33350,320805
2018-06-29,33750,33750,34000,32650,33750,380467
2018-07-02,32150,32150,34050,32150,33950,522550
2018-07-03,33250,33250,33750,32100,32450,502292
2018-07-04,32600,32600,33650,32450,32750,261776
2018-07-05,31900,31900,32800,31200,32450,392643
2018-07-06,32750,32750,32850,30900,31900,483412
2018-07-09,34200,34200,34500,32700,33000,707499
2018-07-10,33700,33700,34900,33700,34800,391806
2018-07-11,33400,33400,33800,32900,33200,267563
2018-07-12,35300,35300,35600,33450,33550,961234
2018-07-13,35500,35500,36600,34850,35450,912992
2018-07-16,35950,35950,37150,35650,35950,719183
2018-07-17,35150,35150,36600,35050,36300,386469
2018-07-18,36350,36350,37300,35950,37000,1045648
2018-07-19,38400,38400,38800,36050,36700,1672979
2018-07-20,37850,37850,39150,37050,38500,941664
2018-07-23,35700,35700,37950,35600,37900,718356
2018-07-24,35800,35800,36600,34650,35750,602503
2018-07-26,39450,39450,39750,36100,37200,1477179
2018-07-27,39500,39500,40200,39200,39650,943869
2018-07-30,38700,38700,40000,38500,39300,703725
2018-07-31,38200,38200,39300,37700,38300,619143
2018-08-01,38650,38650,38750,37400,38700,561351
2018-08-02,39650,39650,40200,38250,38650,1206696
2018-08-03,39650,39650,40700,39600,40500,505160
2017-12-18,35900,35900,37300,35700,36600,578736
2017-12-19,35550,35550,36550,35000,36050,568513
2017-12-21,34500,34500,36550,34450,36150,614230
2017-12-22,36900,36900,37500,33900,34500,1159818
2017-12-26,37400,37400,38300,36750,36850,971622
2017-12-27,39150,39150,39150,37650,38000,1304511
2017-12-28,39400,39400,40100,38700,39050,1074464
2018-01-02,39700,39700,40000,38400,40000,782614
2018-01-03,38050,38050,40550,37500,40500,1198928
2018-01-04,36950,36950,38450,36650,38300,887906
2018-01-05,38200,38200,38650,37200,37250,907329
2018-01-08,37300,37300,38600,37000,38500,748929
2018-01-09,37050,37050,38450,36850,37550,649918
2018-01-10,37400,37400,37750,36500,36900,543388
2018-01-11,39500,39500,39550,37000,37550,1369981
2018-01-12,40950,40950,41000,38650,40150,1472471
2018-01-15,40050,40050,41600,39450,41250,1265316
2018-01-16,42900,42900,44600,39700,39900,3262867
2018-01-17,43750,43750,44300,42200,43150,1507224
2018-01-18,42800,42800,44550,42200,44200,1019329
2018-01-19,41650,41650,43200,40900,42600,862908
2018-01-22,41850,41850,41850,40450,41150,454797
2018-01-23,42800,42800,42800,41300,42100,485635
2018-01-24,41900,41900,44300,41700,43100,1128730
2018-01-25,41850,41850,42300,40900,42000,484100
2018-01-26,41850,41850,42400,41250,42100,345853
2018-01-29,41900,41900,42700,41700,42300,494053
2018-01-30,40650,40650,41700,40550,41600,717408
2018-01-31,40150,40150,40650,39350,39800,604455
2018-08-06,37950,37950,39850,37900,39650,561006
