,Adj Close,Close,High,Low,Open,Volume
2018-01-01,4935,4935,4935,4935,4935,0
2018-02-01,4935,4935,5040,4845,5020,89836
2018-02-02,4880,4880,5000,4820,5000,100285
2018-02-05,4655,4655,4815,4465,4815,198952
2018-02-06,4525,4525,4700,4365,4495,186964
2018-02-07,4450,4450,4620,4450,4535,82660
2018-02-08,4915,4915,5200,4450,4450,494140
2018-02-09,4905,4905,4935,4725,4770,98285
2018-02-12,4835,4835,4935,4725,4770,85571
2018-02-13,4675,4675,4890,4670,4840,65393
2018-02-14,4865,4865,4990,4730,4750,117961
2018-02-19,4960,4960,5070,4920,5050,107462
2018-02-20,5110,5110,5170,4960,4960,168156
2018-02-21,5080,5080,5270,4800,5110,566060
2018-02-22,5690,5690,5900,5070,5160,1276205
2018-02-23,5900,5900,5940,5500,5610,540011
2018-02-26,5980,5980,6070,5750,6000,292738
2018-02-27,6450,6450,6490,5990,6090,695312
2018-02-28,6670,6670,7020,6460,6460,1281160
2018-03-02,5800,5800,6440,5560,6330,1395148
2018-03-05,5170,5170,5760,5170,5650,571053
2018-03-06,5560,5560,5610,5200,5290,434931
2018-03-08,5520,5520,5630,5470,5630,204221
2018-03-09,5570,5570,5640,5340,5600,263159
2018-03-12,5960,5960,6480,5760,6120,1064031
2018-03-13,6090,6090,6240,5840,6020,345081
2018-03-14,6130,6130,6470,6030,6170,656655
2018-03-15,5920,5920,6230,5740,6230,425529
2018-03-16,6100,6100,6180,5860,6000,334599
2018-03-19,6250,6250,6450,5950,5950,437589
2018-03-20,6260,6260,6450,6210,6220,238755
2018-03-21,6180,6180,6350,6060,6260,157043
2018-03-22,5870,5870,6200,5840,6130,346719
2018-03-23,5750,5750,5990,5640,5640,200066
2018-03-26,5840,5840,5850,5650,5700,166043
2018-03-27,6190,6190,6380,5890,5890,496075
2018-03-28,5760,5760,6190,5760,6190,475014
2018-03-29,4925,4925,5650,4800,5540,1751932
2018-03-30,4705,4705,4840,4520,4645,1035838
2018-04-02,4900,4900,5070,4580,4740,701610
2018-04-03,4900,4900,4980,4805,4805,236921
2018-04-04,5150,5150,5290,4960,5100,521130
2018-04-05,5210,5210,5360,5090,5170,11
2018-04-06,5110,5110,5300,5000,5200,380239
2018-04-09,5030,5030,5100,4920,5080,192417
2018-04-10,5060,5060,5090,4900,4960,148162
2018-04-11,5240,5240,5250,4960,5080,241002
2018-04-12,5500,5500,5520,5150,5220,396313
2018-04-13,5610,5610,5700,5390,5500,412613
2018-04-16,6030,6030,6090,5640,5800,833380
2018-04-17,6050,6050,6210,5840,6190,391211
2018-04-18,5840,5840,6130,5630,6050,471153
2018-04-19,5890,5890,5970,5700,5840,209826
2018-04-20,5890,5890,6000,5800,6000,141534
2018-04-24,5890,5890,5950,5570,5900,272125
2018-04-25,5950,5950,6050,5720,5720,236030
2018-04-26,5910,5910,6240,5760,6200,445634
2018-04-27,5890,5890,6110,5760,6110,218497
2018-04-30,5550,5550,5910,5550,5890,217846
2018-05-02,5350,5350,5570,5250,5560,220806
2018-05-03,5670,5670,5750,5300,5320,185385
2018-05-04,5670,5670,5800,5530,5670,142014
2018-05-08,5300,5300,5760,5300,5680,195265
2018-05-09,5990,5990,6100,5240,5310,459579
2018-05-10,5970,5970,6140,5830,6000,443712
2018-05-11,6010,6010,6120,5900,5960,223486
2018-05-14,5910,5910,6020,5700,6010,204030
2018-05-15,5860,5860,5920,5730,5920,97427
2018-05-16,5560,5560,5860,5520,5860,165157
2018-05-17,5760,5760,5780,5530,5530,33821
2018-05-18,5790,5790,5810,5650,5650,97771
2018-05-21,5780,5780,5880,5690,5800,132921
2018-05-23,5700,5700,5840,5660,5800,134447
2018-05-24,5790,5790,5930,5660,5750,178413
2018-05-25,5690,5690,5850,5620,5720,124506
2018-05-28,5580,5580,5720,5500,5660,180902
