,Adj Close,Close,High,Low,Open,Volume
2018-01-01,1400,1400,1400,1400,1400,0
2018-02-01,1685,1685,1690,1600,1620,3469051
2018-02-02,1630,1630,1700,1630,1695,2075899
2018-02-05,1535,1535,1605,1520,1590,1584889
2018-02-06,1510,1510,1520,1400,1460,2171934
2018-02-07,1455,1455,1545,1455,1515,1954609
2018-02-08,1485,1485,1510,1430,1455,758925
2018-02-09,1435,1435,1470,1405,1430,558011
2018-02-12,1440,1440,1465,1405,1430,407504
2018-02-13,1430,1430,1470,1400,1470,537092
2018-02-14,1435,1435,1445,1385,1425,507564
2018-02-19,1450,1450,1475,1435,1460,300048
2018-02-20,1495,1495,1510,1440,1445,759965
2018-02-21,1550,1550,1555,1485,1495,861619
2018-02-22,1530,1530,1595,1525,1550,834797
2018-02-23,1520,1520,1560,1500,1555,469122
2018-02-26,1465,1465,1505,1435,1485,1178830
2018-02-27,1495,1495,1510,1445,1465,828318
2018-02-28,1480,1480,1505,1460,1470,562532
2018-03-02,1450,1450,1480,1440,1475,426507
2018-03-05,1450,1450,1535,1440,1450,1065843
2018-03-06,1450,1450,1455,1420,1420,462602
2018-03-08,1435,1435,1455,1425,1425,274557
2018-03-09,1525,1525,1525,1450,1450,1565708
2018-03-12,1555,1555,1585,1535,1545,1273328
2018-03-13,1645,1645,1655,1550,1575,4151033
2018-03-14,1580,1580,1650,1580,1625,1285074
2018-03-15,1600,1600,1640,1540,1590,1305460
2018-03-16,1620,1620,1620,1580,1580,739265
2018-03-19,1650,1650,1660,1600,1635,1655450
2018-03-20,1665,1665,1680,1600,1630,2129011
2018-03-21,1630,1630,1665,1615,1665,1156627
2018-03-22,1580,1580,1645,1560,1630,1419918
2018-03-23,1490,1490,1585,1475,1565,1505038
2018-03-26,1500,1500,1505,1430,1490,1376063
2018-03-27,1510,1510,1540,1485,1520,1298123
2018-03-28,1540,1540,1580,1485,1495,1774132
2018-03-29,1580,1580,1590,1515,1540,1368228
2018-03-30,1575,1575,1595,1540,1590,756676
2018-04-02,1615,1615,1755,1615,1640,15791076
2018-04-03,1735,1735,1735,1570,1580,5248378
2018-04-04,1660,1660,1960,1660,1890,16263583
2018-04-05,1675,1675,1770,1665,1700,5175457
2018-04-06,1810,1810,1840,1680,1700,9846017
2018-04-09,1780,1780,1800,1730,1760,4484087
2018-04-10,1745,1745,1835,1745,1780,5058847
2018-04-11,1660,1660,1740,1655,1730,4323289
2018-04-12,1650,1650,1715,1640,1680,2848507
2018-04-13,1740,1740,1760,1640,1680,3133289
2018-04-16,1745,1745,1775,1715,1750,1899513
2018-04-17,1775,1775,1775,1720,1750,2123655
2018-04-18,1790,1790,1875,1775,1830,7782403
2018-04-19,1820,1820,1820,1750,1810,2597104
2018-04-20,1755,1755,1815,1755,1815,1632734
2018-04-23,1780,1780,1785,1695,1745,2307381
2018-04-24,1860,1860,1950,1755,1780,15668000
2018-04-25,1865,1865,2020,1850,1890,15954014
2018-04-26,1850,1850,1865,1800,1865,3665780
2018-04-27,1840,1840,1905,1835,1880,3281434
2018-04-30,1915,1915,1925,1770,1805,4299418
2018-05-02,1835,1835,1905,1835,1895,2741099
