,Open,High,Low,Close,Volume,Adj Close
2017-12-27,0,0,0,0,0,0
2018-01-01,1630,1630,1630,1630,0,1630
2018-01-02,1690,1690,1645,1665,242591,1665
2018-01-03,1670,1680,1650,1660,413381,1660
2018-01-04,1675,1755,1670,1720,822679,1720
2018-01-05,1720,1760,1720,1725,399524,1725
2018-01-08,1745,1750,1700,1705,481947,1705
2018-01-09,1715,1725,1680,1680,359520,1680
2018-01-10,1685,1780,1685,1720,997871,1720
2018-01-11,1720,1750,1700,1710,409609,1710
2018-01-12,1720,1730,1665,1670,444945,1670
2018-01-15,1670,1680,1630,1650,403675,1650
2018-01-16,1640,1650,1620,1645,341266,1645
2018-01-17,1640,1660,1620,1635,358220,1635
2018-01-18,1635,1675,1625,1655,386650,1655
2018-01-19,1655,1675,1645,1670,187706,1670
2018-01-22,1675,1700,1665,1680,214563,1680
2018-01-23,1690,2085,1685,1825,9362669,1825
2018-01-24,1830,1830,1780,1815,1145889,1815
2018-01-25,1815,1885,1805,1855,2321719,1855
2018-01-26,1810,1875,1805,1865,1671840,1865
2018-01-29,1885,1895,1815,1835,892310,1835
2018-01-30,1845,1870,1820,1855,790505,1855
2018-01-31,1850,1855,1810,1835,497342,1835
2018-02-01,1870,1980,1870,1930,5760564,1930
2018-02-02,1915,1915,1820,1825,1780330,1825
2018-02-05,1795,1825,1760,1765,691344,1765
2018-02-06,1695,1765,1690,1755,767816,1755
2018-02-07,1805,1805,1705,1705,680489,1705
2018-02-08,1705,1785,1705,1760,713634,1760
2018-02-09,1705,1745,1695,1705,687602,1705
2018-02-12,1720,1750,1705,1715,378831,1715
2018-02-13,1720,1730,1685,1710,446724,1710
2018-02-14,1710,1720,1685,1710,329131,1710
2018-02-15,1710,1710,1710,1710,0,1710
2018-02-16,1710,1710,1710,1710,0,1710
2018-02-19,1720,1760,1720,1755,602602,1755
2018-02-20,1760,1845,1750,1830,1370338,1830
2018-02-21,1845,1895,1815,1835,1634769,1835
2018-02-22,1835,1875,1825,1840,616370,1840
2018-02-23,1840,1900,1830,1840,1063867,1840
2018-02-26,1840,1885,1835,1860,757815,1860
2018-02-27,1885,1905,1835,1840,691256,1840
2018-02-28,1840,1875,1815,1840,355716,1840
2018-03-02,1820,1835,1775,1800,406978,1800
2018-03-05,1800,1810,1730,1745,391885,1745
2018-03-06,1730,1810,1730,1795,463748,1795
2018-03-07,1820,1890,1780,1820,1891209,1820
2018-03-08,1830,1880,1795,1870,1191970,1870
2018-03-09,1920,1950,1865,1870,2824424,1870
2018-03-12,1895,1990,1880,1960,3641391,1960
2018-03-13,2050,2250,1985,1985,13646181,1985
2018-03-14,1975,2085,1935,2025,3249667,2025
2018-03-15,2040,2130,2020,2040,3029001,2040
2018-03-16,2050,2075,2010,2035,1355607,2035
2018-03-19,2085,2145,2045,2120,3657179,2120
2018-03-20,2160,2235,2145,2230,7131031,2230
2018-03-21,2210,2250,2145,2200,2645428,2200
2018-03-22,2190,2205,2125,2160,1483750,2160
2018-03-23,2095,2155,1980,1995,2110080,1995
2018-03-26,1995,2055,1925,2035,992678,2035
2018-03-27,2065,2075,2000,2030,884696,2030
2018-03-28,1995,2150,1960,2150,2510723,2150
2018-03-29,2150,2150,2060,2065,1411870,2065
2018-03-30,2070,2100,2050,2100,879965,2100
2018-04-02,2130,2150,2020,2150,1247569,2150
2018-04-03,2135,2185,2095,2150,1917162,2150
2018-04-04,2175,2175,2070,2090,1216637,2090
2018-04-05,2120,2125,2070,2090,814300,2090
2018-04-06,2110,2115,1975,2000,1698896,2000
2018-04-09,2020,2050,1925,1930,1271904,1930
2018-04-10,1950,1955,1890,1950,864042,1950
2018-04-11,1965,2005,1945,2005,761568,2005
2018-04-12,1995,2000,1940,1945,782512,1945
2018-04-13,1960,2030,1945,2030,906144,2030
2018-04-16,2030,2040,1995,2035,690806,2035
2018-04-17,2045,2090,2030,2085,1229200,2085
2018-04-18,2130,2145,2055,2100,1794593,2100
2018-04-19,2150,2490,2120,2450,24461424,2450
2018-04-20,2900,3045,2470,2610,22116270,2610
2018-04-23,2745,3170,2630,2845,30719176,2845
2018-04-24,2830,2830,2610,2640,5686234,2640
2018-04-25,2575,2890,2520,2610,7964471,2610
2018-04-26,2625,2665,2530,2585,2450012,2585
2018-04-27,2595,2735,2520,2660,3510398,2660
2018-04-30,2720,2950,2690,2780,10605397,2780
2018-05-02,2950,3500,2835,3290,34327058,3290
