Date,Open,High,Low,Close,Volume,Adj Close
2018-12-13,13050,15200,12500,13900,7585278,13900
2018-12-14,13950,14150,12250,12400,1319494,12400
2018-12-17,12550,12650,10850,11100,1277960,11100
2018-12-18,10850,11750,10500,11300,612097,11300
2018-12-19,11100,12000,10950,11600,714513,11600
2018-12-20,11300,12300,11150,11650,417462,11650
2018-12-21,11550,12500,11500,11800,524877,11800
2018-12-24,11800,13000,11600,12200,707116,12200
2018-12-26,11950,12200,11550,11650,253114,11650
2018-12-27,11900,12050,11550,11850,204754,11850
2018-12-28,12000,12350,11650,12200,164996,12200
2019-01-02,12300,12500,11900,12000,158464,12000
2019-01-03,12000,12150,11350,11500,129369,11500
2019-01-04,11400,11550,10900,11400,112391,11400
2019-01-07,11500,11650,11050,11300,85916,11300
2019-01-08,11300,12400,11200,12250,392497,12250
2019-01-09,12100,13150,12100,12850,489839,12850
2019-01-10,13050,14350,12950,13500,776083,13500
2019-01-11,13300,13550,12850,13300,167841,13300
2019-01-14,13250,14000,13100,13850,278157,13850
2019-01-15,13950,14600,13500,14000,321136,14000
2019-01-16,14100,14300,13750,14100,158074,14100
2019-01-17,14100,14200,13000,13450,185833,13450
2019-01-18,13300,13750,13200,13700,125070,13700
2019-01-21,14000,14200,13650,14000,230334,14000
2019-01-22,14050,14500,13850,14150,146573,14150
2019-01-23,14200,14200,13400,13950,168698,13950
2019-01-24,13950,15700,13750,15300,1419323,15300
2019-01-25,15400,17850,15200,17000,1892988,17000
