Date,Open,High,Low,Close,Volume,Adj_Close
2017-12-18,16450,16800,16350,16400,18291,0
2017-12-19,16550,16550,15900,16350,27286,0
2017-12-21,16050,16250,15700,15900,24445,0
2017-12-22,16100,16350,15750,16350,35454,0
2017-12-26,16500,19000,16050,16150,366232,0
2017-12-27,16350,16950,16250,16600,63895,0
2017-12-28,16600,17100,16550,16850,28199,0
2018-01-02,16900,17300,16700,17300,52621,0
2018-01-03,17300,17650,17100,17350,38897,0
2018-01-04,17300,17450,17150,17250,24178,0
2018-01-05,17300,17750,17250,17350,37199,0
2018-01-08,17200,17350,16800,16900,38218,0
2018-01-09,16900,17100,16700,16900,22035,0
2018-01-10,17000,17000,16500,16800,23281,0
2018-01-11,16800,17000,16600,16900,12804,0
2018-01-12,16950,17000,16250,17000,52886,0
2018-01-15,17300,17300,16450,16450,39971,0
2018-01-16,16550,16800,16400,16700,14743,0
2018-01-17,16700,16950,16550,16850,19586,0
2018-01-18,16850,17400,16850,17250,34804,0
2018-01-19,17550,17550,17100,17150,36963,0
2018-01-22,17150,17250,16900,16950,14777,0
2018-01-23,16900,17250,16900,17200,20731,0
2018-01-24,17350,17400,17000,17300,12666,0
2018-01-25,17300,17550,17050,17400,23970,0
2018-01-26,17600,17750,17300,17450,29690,0
2018-01-29,17500,17650,17300,17300,16498,0
2018-01-30,17300,17500,16950,17350,28937,0
2018-01-31,17200,17400,17100,17250,15621,0
2018-02-01,17350,17600,17150,17450,22099,0
2018-02-02,17450,17800,17300,17600,45191,0
2018-02-05,17200,17400,16950,17200,30558,0
2018-02-06,16700,16850,16150,16750,54124,0
2018-02-07,17100,17150,16200,16200,29016,0
2018-02-08,16200,16650,16200,16350,10085,0
2018-02-09,16150,16650,15800,16650,34017,0
2018-02-12,16150,16650,15800,16650,22351,0
2018-02-13,16150,16650,16150,16150,12032,0
2018-02-14,16200,16350,15900,16100,17557,0
2018-02-19,16250,16300,15950,16200,14279,0
2018-02-20,16200,16400,16100,16350,13504,0
2018-02-21,16200,16500,16200,16500,15544,0
2018-02-22,16500,17000,16500,16750,23516,0
2018-02-23,16800,16800,16450,16750,16042,0
2018-02-26,16600,16800,16450,16500,11764,0
2018-02-27,16550,16850,16400,16600,15340,0
2018-02-28,16600,16700,16150,16600,13245,0
2018-03-02,16500,16550,16150,16550,7454,0
2018-03-05,16300,16550,16100,16350,9423,0
2018-03-06,16200,16400,16150,16350,12160,0
2018-03-08,16250,16550,16200,16350,11731,0
2018-03-09,16450,16800,16350,16650,26157,0
2018-03-12,16800,16850,16500,16650,22050,0
2018-03-13,16650,17050,16550,16900,33305,0
2018-03-14,16900,17050,16800,17000,10855,0
2018-03-15,17000,17150,16800,17000,13314,0
2018-03-16,17050,17100,16850,16950,16198,0
2018-03-19,17000,17000,16550,16950,16595,0
2018-03-20,16850,16900,16650,16700,5902,0
2018-03-21,16700,16950,16200,16600,16006,0
2018-03-22,16600,16700,16400,16400,20849,0
2018-03-23,16200,16450,15800,16050,24728,0
2018-03-26,16000,16100,15350,15400,54387,0
2018-03-27,15600,15750,15250,15650,31434,0
2018-03-28,15350,15650,15100,15550,28032,0
2018-03-29,15550,15750,15200,15650,25036,0
2018-03-30,15650,16050,15650,16000,12464,0
2018-04-02,16050,16100,15800,15800,9952,0
2018-04-03,15800,15800,15200,15750,15642,0
2018-04-04,15650,15850,15150,15450,27451,0
2018-04-05,15600,15850,15150,15200,48531,0
2018-04-06,15250,15250,14700,15000,40679,0
2018-04-09,14950,15150,14950,14950,15490,0
2018-04-10,14950,15100,14600,14900,28197,0
2018-04-11,14950,15800,14950,15700,39086,0
2018-04-12,15650,16050,15550,15950,25176,0
