,Open,High,Low,Close,Volume,Adj Close
2017-12-18,3330,3380,3270,3305,34411,3305
2017-12-19,3210,3365,3125,3350,90952,3350
2017-12-21,3300,3335,3235,3235,4785,3235
2017-12-22,3235,3265,3115,3245,10572,3245
2017-12-26,3245,3340,3135,3300,29624,3300
2017-12-27,3270,3395,3265,3375,24002,3375
2017-12-28,3400,3410,3335,3410,14573,3410
2018-01-02,3410,3425,3250,3420,18147,3420
2018-01-03,3420,3445,3360,3360,20581,3360
2018-01-04,3360,3360,3245,3315,6779,3315
2018-01-05,3270,3340,3165,3290,28280,3290
2018-01-08,3385,3385,3200,3220,16832,3220
2018-01-09,3230,3285,3050,3100,32601,3100
2018-01-10,3100,3290,3040,3160,43440,3160
2018-01-11,3160,3260,3160,3235,33563,3235
2018-01-12,3270,3275,3155,3275,31748,3275
2018-01-15,3275,3375,3225,3375,71421,3375
2018-01-16,3580,3600,3235,3330,119623,3330
2018-01-17,3310,3350,3205,3260,92118,3260
2018-01-18,3260,3315,3255,3270,5013,3270
2018-01-19,3270,3395,3225,3265,15280,3265
2018-01-22,3265,3395,3265,3355,29091,3355
2018-01-23,3350,3410,3350,3400,8977,3400
2018-01-24,3350,3445,3345,3405,20975,3405
2018-01-25,3405,3450,3295,3415,59787,3415
2018-01-26,3415,4100,3340,3390,733792,3390
2018-01-29,3405,3675,3405,3640,236898,3640
2018-01-30,3845,3850,3500,3550,314107,3550
2018-01-31,3530,3590,3375,3565,109270,3565
2018-02-01,3565,3665,3515,3575,95654,3575
2018-02-02,3530,3630,3480,3565,54392,3565
2018-02-05,3545,3545,3350,3475,60882,3475
2018-02-06,3305,3475,3305,3440,61722,3440
2018-02-07,3395,3560,3370,3530,72657,3530
2018-02-08,3550,3600,3480,3550,24176,3550
2018-02-09,3520,3590,3335,3495,29150,3495
2018-02-12,3520,3590,3335,3505,21414,3505
2018-02-13,3505,3580,3415,3500,14732,3500
2018-02-14,3410,3540,3400,3455,41921,3455
2018-02-19,3455,3530,3430,3465,12414,3465
2018-02-20,3465,3530,3440,3450,11241,3450
2018-02-21,3445,3520,3400,3505,29968,3505
2018-02-22,3495,3585,3405,3460,42568,3460
2018-02-23,3460,3500,3390,3475,21003,3475
2018-02-26,3485,3680,3470,3650,70169,3650
2018-02-27,3700,3700,3520,3590,52869,3590
2018-02-28,3590,3760,3520,3580,59656,3580
2018-03-02,3580,3740,3520,3660,47248,3660
