Date,Open,High,Low,Close,Volume,Adj_Close
2017-12-18,4085,4170,4050,4085,510274,0
2017-12-19,4065,4085,3965,4055,542785,0
2017-12-21,3990,3995,3830,3830,454471,0
2017-12-22,3825,3920,3740,3915,545128,0
2017-12-26,3965,3965,3755,3805,592990,0
2017-12-27,3800,4050,3770,3980,557515,0
2017-12-28,4015,4015,3920,4010,380083,0
2018-01-02,3975,4025,3940,3970,441556,0
2018-01-03,3970,4150,3970,4075,545150,0
2018-01-04,4160,4160,4070,4075,498381,0
2018-01-05,4115,4145,4060,4140,402374,0
2018-01-08,4140,4160,3965,3970,519917,0
2018-01-09,4000,4015,3895,3900,318147,0
2018-01-10,3945,3945,3825,3895,412726,0
2018-01-11,3890,3960,3845,3875,257887,0
2018-01-12,3930,3960,3870,3900,414623,0
2018-01-15,3880,3935,3845,3855,480147,0
2018-01-16,3880,3945,3815,3925,289108,0
2018-01-17,3950,3955,3840,3875,294109,0
2018-01-18,3905,4120,3900,4090,923721,0
2018-01-19,4120,4135,4005,4080,475150,0
2018-01-22,4085,4095,3990,4030,350371,0
2018-01-23,4040,4045,3995,4045,248132,0
2018-01-24,4065,4270,4040,4210,1591717,0
2018-01-25,4260,4340,4170,4305,1262439,0
2018-01-26,4305,4340,4255,4255,531381,0
2018-01-29,4290,4335,4200,4200,654871,0
2018-01-30,4200,4285,4170,4200,541196,0
2018-01-31,4180,4250,4140,4250,341161,0
2018-02-01,4270,4275,4185,4215,316935,0
2018-02-02,4190,4200,4040,4080,497665,0
2018-02-05,3955,4010,3900,3905,436753,0
2018-02-06,3730,3915,3680,3870,801505,0
2018-02-07,3925,3980,3790,3800,359601,0
2018-02-08,3795,3895,3755,3880,298781,0
2018-02-09,3775,3830,3725,3820,351992,0
2018-02-12,3775,4000,3725,3955,559134,0
2018-02-13,3995,4095,3955,3960,380760,0
2018-02-14,3995,4150,3965,4070,466836,0
2018-02-19,4085,4190,3990,4115,415901,0
2018-02-20,4120,4155,4075,4130,192995,0
2018-02-21,4155,4300,4140,4165,1012479,0
2018-02-22,4225,4225,4145,4180,362275,0
2018-02-23,4180,4215,4140,4155,188323,0
2018-02-26,4160,4180,4050,4070,311725,0
2018-02-27,4100,4120,4045,4090,195941,0
2018-02-28,4045,4095,4025,4050,167754,0
2018-03-02,3970,4120,3965,4095,165265,0
2018-03-05,4095,4110,3980,4000,184710,0
2018-03-06,4070,4200,4030,4175,364397,0
2018-03-08,4160,4340,4125,4315,1104173,0
2018-03-09,4290,4440,4260,4345,1136712,0
2018-03-12,4440,5150,4400,4940,8497576,0
2018-03-13,4955,5090,4870,5050,2250154,0
2018-03-14,5050,5270,4980,5050,2056792,0
2018-03-15,5130,5240,4955,5050,1396434,0
2018-03-16,5150,5420,5060,5210,2384641,0
2018-03-19,5230,5480,5210,5280,1248517,0
2018-03-20,5290,5340,5030,5130,1052040,0
2018-03-21,5170,5250,5070,5220,729412,0
2018-03-22,5290,5410,5070,5140,906457,0
2018-03-23,4980,5100,4780,4795,1110351,0
2018-03-26,4795,4980,4735,4970,802013,0
2018-03-27,5040,5120,4970,5020,553495,0
2018-03-28,4960,5010,4900,4970,418839,0
2018-03-29,5020,5020,4900,4970,387157,0
2018-03-30,5000,5090,4785,4840,804979,0
2018-04-02,4825,4870,4620,4655,870636,0
2018-04-03,4605,4720,4540,4695,397272,0
2018-04-04,4700,4720,4420,4450,872253,0
2018-04-05,4545,4575,4460,4535,457699,0
2018-04-06,4475,4515,4385,4455,312727,0
2018-04-09,4430,4525,4410,4480,355151,0
2018-04-10,4500,4590,4380,4575,561353,0
2018-04-11,4605,4770,4570,4720,684859,0
2018-04-12,4730,4780,4600,4640,406918,0
2018-04-13,4695,4730,4665,4685,331155,0
2018-04-16,4670,4975,4670,4950,829595,0
2018-04-17,4980,4995,4880,4965,464358,0
2018-04-18,4990,4995,4895,4970,437485,0
2018-04-19,4995,5160,4925,5100,897327,0
2018-04-20,5070,5220,5000,5060,639385,0
2018-04-23,5010,5060,4870,4910,474729,0
2018-04-24,4950,5200,4850,5130,1188737,0
2018-04-25,5100,5150,4815,4850,707293,0
2018-04-26,4850,4975,4850,4920,305148,0
2018-04-27,4985,5040,4910,4930,319121,0
2018-04-30,4920,4950,4700,4820,453382,0
2018-05-02,4810,4820,4695,4775,337654,0
2018-05-03,4775,4800,4700,4700,268686,0
2018-05-04,4700,4760,4620,4700,210156,0
2018-05-08,4770,4860,4665,4675,465599,0
2018-05-09,4705,4765,4585,4650,325040,0
2018-05-10,4665,4730,4610,4705,283621,0
2018-05-11,4750,4825,4710,4815,290734,0
2018-05-14,4845,4870,4665,4680,446105,0
2018-05-15,4665,4715,4520,4560,414547,0
2018-05-16,4580,4590,4365,4400,455909,0
2018-05-17,4420,4555,4420,4530,177216,0
2018-05-18,4505,4730,4505,4690,403725,0
2018-05-21,4735,4760,4665,4715,236602,0
2018-05-23,4740,4900,4735,4835,546380,0
2018-05-24,4920,4920,4710,4760,509945,0
2018-05-25,4630,4740,4630,4650,266083,0
2018-05-28,4675,4790,4600,4750,388687,0
2018-05-29,4760,4770,4580,4610,308488,0
2018-05-30,4590,4635,4490,4555,279204,0
2018-05-31,4555,4595,4510,4530,148570,0
2018-06-01,4525,4595,4500,4560,170739,0
2018-06-04,4550,4580,4420,4545,330829,0
2018-06-05,4485,4610,4485,4575,183049,0
2018-06-07,4640,4750,4600,4745,381739,0
2018-06-08,4750,4750,4645,4645,240205,0
2018-06-11,4645,4665,4580,4605,204373,0
2018-06-12,4645,5090,4610,5080,2421170,0
2018-06-14,5000,5170,4925,5050,1634630,0
2018-06-15,5050,5130,4970,4980,668920,0
2018-06-18,4960,4965,4500,4540,1165080,0
2018-06-19,4575,4675,4400,4415,643797,0
2018-06-20,4425,4535,4405,4470,388177,0
2018-06-21,4500,4525,4345,4350,260874,0
2018-06-22,4315,4380,4165,4335,360572,0
2018-06-25,4330,4380,4270,4350,253207,0
2018-06-26,4270,4300,4135,4210,332801,0
2018-06-27,4255,4295,4150,4200,212059,0
2018-06-28,4120,4180,3965,4010,497395,0
2018-06-29,4010,4050,3895,4020,366649,0
2018-07-02,3985,4020,3680,3725,663950,0
2018-07-03,3740,3845,3710,3830,335264,0
2018-07-04,3825,3900,3740,3760,245919,0
2018-07-05,3790,3845,3720,3730,229118,0
2018-07-06,3750,3830,3655,3820,208328,0
2018-07-09,3820,3870,3760,3805,261929,0
2018-07-10,3850,3895,3800,3875,251841,0
2018-07-11,3875,3880,3755,3790,175708,0
2018-07-12,3800,3950,3775,3930,200346,0
2018-07-13,3960,4025,3930,3965,275981,0
2018-07-16,3970,3975,3880,3925,199859,0
2018-07-17,3930,3975,3845,3860,150858,0
2018-07-18,3890,4025,3890,3985,263848,0
2018-07-19,4030,4110,3970,4005,379257,0
2018-07-20,4050,4055,3925,3980,213064,0
2018-07-23,3960,4015,3825,3890,295549,0
2018-07-24,3840,3960,3840,3880,127139,0
2018-07-26,3790,3910,3780,3880,162957,0
2018-07-27,3890,4050,3870,3990,330845,0
2018-07-30,3990,4010,3905,3920,222517,0
2018-07-31,3920,4010,3895,4000,254326,0
2018-08-01,4045,4250,4020,4155,1407900,0
2018-08-02,4155,4155,3985,4040,401730,0
2018-08-03,4060,4115,4025,4090,225762,0
2018-08-06,4100,4125,4010,4010,141697,0
2018-08-08,4015,4055,3980,3985,171981,0
2018-08-10,3960,3990,3855,3875,268760,0
2018-08-16,3670,3715,3540,3690,181803,0
2018-08-17,3705,3755,3700,3740,134147,0
2018-08-20,3740,3775,3665,3690,118749,0
2018-08-21,3690,3785,3690,3770,177283,0
2018-08-22,3800,3810,3750,3795,122663,0
2018-08-23,3780,3795,3740,3755,114951,0
2018-08-24,3755,3785,3735,3770,105157,0
2018-08-27,3775,3815,3750,3765,112800,0
2018-08-28,3785,3815,3745,3770,149637,0
2018-08-29,3755,3900,3755,3815,284977,0
2018-08-30,3800,3880,3800,3840,169904,0
2018-08-31,3880,3880,3815,3840,204482,0
2018-09-03,3835,3885,3825,3845,139490,0
2018-09-04,3835,3935,3830,3860,180614,0
2018-09-05,3880,3920,3815,3830,156557,0
2018-09-06,3835,3860,3750,3800,117485,0
2018-09-07,3750,3800,3640,3700,332145,0
2018-09-10,3700,3870,3665,3710,330650,0
2018-09-11,3720,3750,3695,3705,144053,0
2018-09-12,3715,3740,3625,3650,265397,0
2018-09-13,3625,3650,3595,3620,189820,0
2018-09-14,3660,3795,3630,3740,390335,0
2018-09-17,3745,3800,3645,3675,182147,0
2018-09-18,3680,3710,3655,3685,106360,0
2018-09-19,3695,3705,3615,3620,177897,0
2018-09-20,3605,3680,3540,3565,241561,0
2018-09-21,3755,4075,3735,3785,1931542,0
2018-09-27,3940,4490,3940,4315,7188398,0
2018-09-28,4345,4580,4205,4380,1903898,0
2018-10-01,4390,4690,4390,4620,2102336,0
2018-10-02,4620,4675,4390,4495,997448,0
2018-10-04,4495,4605,4280,4485,554747,0
2018-10-05,4485,4590,4315,4365,591874,0
2018-10-08,4425,4770,4340,4400,1607565,0
2018-10-10,4400,4420,4260,4340,560581,0
2018-10-11,4100,4270,4005,4005,740609,0
2018-10-12,4005,4185,4000,4140,570526,0
2018-10-15,4200,4355,4140,4180,540515,0
2018-10-16,4200,4295,4150,4230,311027,0
2018-10-17,4385,4385,4225,4300,349138,0
2018-10-18,4300,4300,4055,4165,279719,0
2018-10-19,4115,4230,4015,4200,189819,0
2018-10-22,4200,4215,4085,4100,244286,0
2018-10-23,4085,4120,3925,3965,394207,0
2018-10-24,4005,4045,3765,3800,510314,0
2018-10-25,3650,3700,3550,3605,472234,0
2018-10-26,3645,3700,3340,3395,668354,0
2018-10-29,3350,3435,3125,3125,757258,0
2018-10-30,2940,3235,2940,3215,556610,0
2018-10-31,3230,3345,3200,3340,271771,0
2018-11-01,3410,3520,3360,3400,354713,0
2018-11-02,3470,3500,3435,3500,269915,0
2018-11-05,3480,3495,3380,3445,264116,0
2018-11-06,3540,3540,3370,3440,296877,0
2018-11-07,3495,3505,3210,3360,351372,0
2018-11-08,3415,3450,3370,3400,243816,0
2018-11-09,3430,3430,3220,3270,436783,0
2018-11-12,3235,3250,3145,3175,369012,0
2018-11-13,3085,3195,3050,3190,267865,0
2018-11-14,3190,3310,3170,3225,236052,0
2018-11-15,3215,3305,3210,3300,116331,0
2018-11-16,3380,3440,3330,3365,293207,0
2018-11-19,3365,3400,3310,3370,186585,0
2018-11-20,3320,3345,3285,3290,218342,0
2018-11-21,3205,3320,3200,3300,170085,0
2018-11-22,3410,3410,3285,3315,221683,0
2018-11-23,3335,3455,3315,3390,393336,0
2018-11-26,3445,3470,3370,3390,231108,0
2018-11-27,3400,3460,3355,3395,243791,0
2018-11-28,3405,3425,3350,3400,206754,0
2018-11-29,3445,3450,3345,3345,237321,0
2018-11-30,3330,3425,3285,3315,194213,0
2018-12-03,3330,3435,3330,3405,184754,0
2018-12-04,3415,3450,3360,3390,206438,0
2018-12-05,3300,3385,3300,3350,111564,0
2018-12-06,3325,3390,3150,3150,274991,0
2018-12-07,3165,3255,3155,3195,181878,0
2018-12-10,3140,3145,2995,3040,393866,0
2018-12-11,3040,3870,3040,3600,8817958,0
2018-12-12,3600,3940,3600,3785,3406849,0
2018-12-13,3765,3895,3700,3895,1302984,0
2018-12-14,3880,4025,3750,3850,1442792,0
2018-12-17,3950,4235,3935,4050,2480259,0
2018-12-18,4055,4200,3980,4125,1830699,0
2018-12-19,4275,5020,4215,4430,8161105,0
2018-12-20,4420,4765,4355,4620,3071022,0
2018-12-21,4620,4815,4230,4240,2639863,0
2018-12-24,4260,4405,4155,4190,1628802,0
2018-12-26,4115,4340,4110,4280,1535668,0
2018-12-27,4395,4435,4215,4260,1271603,0
2018-12-28,4250,4940,4245,4680,4332643,0
2019-01-02,4800,5060,4615,4795,3823536,0
2019-01-03,4765,4960,4580,4640,2224683,0
2019-01-04,4580,4740,4500,4725,1189262,0
2019-01-07,4875,4875,4655,4660,1180889,0
2019-01-08,4690,4720,4425,4700,1589035,0
2019-01-09,4720,4735,4615,4620,734486,0
2019-01-10,4620,4790,4605,4605,1232230,0
2019-01-11,4730,4790,4400,4505,1535988,0
2019-01-14,4520,4940,4425,4940,3616613,0
2019-01-15,4985,5160,4850,5010,3208693,0
2019-01-16,5000,5150,4985,5090,1949766,0
2019-01-17,5250,5460,4990,5070,5074263,0
2019-01-18,5150,6590,5120,6590,12919049,0
2019-01-21,6970,7960,6780,7480,19809079,0
2019-01-22,7620,7910,7190,7590,11725167,0
2019-01-23,7440,7760,7200,7590,6388988,0
2019-01-24,7680,8250,7380,7750,9177477,0
2019-01-25,7780,9730,7660,9110,24156267,0
2019-01-28,9520,9670,9020,9100,9233289,0
2019-01-29,9090,9290,8410,8690,6309639,0
2019-01-30,8720,8760,8150,8300,6128302,0
2019-01-31,8330,8440,8040,8160,5014257,0
2019-02-01,8240,8360,7750,8100,5700851,0
2019-02-07,8120,8580,8040,8200,4704944,0
2019-02-08,8360,8600,8070,8110,4050218,0
2019-02-11,8170,8280,7770,8030,4217942,0
2019-02-12,8740,8800,7900,7930,6508905,0
2019-02-13,8020,8160,7710,8050,2463332,0
2019-02-14,8230,8320,8020,8040,3055555,0
2019-02-15,7950,8460,7860,8460,4646115,0
2019-02-18,8580,8650,8300,8310,3802183,0
2019-02-19,8390,9000,8150,8530,8914357,0
2019-02-20,8510,8590,8320,8340,2086720,0
2019-02-21,8340,8540,7880,7880,3536473,0
2019-02-22,7840,8010,7410,7460,3438002,0
2019-02-25,7530,7760,7380,7610,2544981,0
2019-02-26,7730,7730,7520,7550,1319313,0
2019-02-27,7550,7800,7550,7590,1677044,0
2019-02-28,7590,7650,6940,7030,2676988,0
2019-03-04,7200,7440,7180,7310,1485689,0
2019-03-05,7340,7590,7280,7470,2146487,0
2019-03-06,7540,7640,7410,7640,1329061,0
2019-03-07,7750,7810,7400,7420,1624894,0
2019-03-08,7400,7650,7350,7370,1154286,0
2019-03-11,7420,7490,7110,7370,1003231,0
2019-03-12,7410,7530,7310,7380,1273736,0
2019-03-13,7410,7440,6980,7050,1885486,0
2019-03-14,7050,7320,7000,7250,1379335,0
2019-03-15,7240,7320,6910,6940,1413714,0
2019-03-18,7000,7540,6950,7370,2841743,0
2019-03-19,7310,7410,7100,7150,1727857,0
2019-03-20,7320,7570,7170,7260,4432576,0
2019-03-21,7360,7420,7080,7090,1283350,0
2019-03-22,7330,7340,7000,7050,1282496,0
2019-03-25,7080,7440,7050,7160,2654315,0
2019-03-26,7250,7330,7060,7110,1208493,0
2019-03-27,7200,7200,6750,6750,1726745,0
2019-03-28,6770,7030,6550,6560,2166979,0
2019-03-29,6690,6690,6130,6390,2056048,6390
2019-04-01,6430,6830,6410,6830,1701029,6830
2019-04-02,6870,6940,6730,6870,943838,6870
2019-04-03,6900,7340,6830,7110,2386819,7110
2019-04-04,7190,7230,7040,7160,877435,7160
2019-04-05,7200,7210,7060,7200,785322,7200
2019-04-08,7170,7210,6860,6860,1246922,6860
2019-04-09,6920,6970,6700,6780,788223,6780
2019-04-10,6800,6810,6600,6680,788514,6680
2019-04-11,6750,6950,6720,6820,930193,6820
2019-04-12,6820,6970,6780,6910,593839,6910
2019-04-15,6960,6980,6750,6800,623784,6800
2019-04-16,6810,6810,6500,6600,813344,6600
2019-04-17,6600,6720,6570,6690,587951,6690
2019-04-18,6720,6760,6440,6440,715757,6440
2019-04-19,6470,6770,6470,6740,925947,6740
2019-04-22,6980,7100,6760,6890,1971303,6890
2019-04-23,6940,6950,6700,6730,689801,6730
2019-04-24,6750,6820,6640,6660,507121,6660
