,Open,High,Low,Close,Volume,Adj Close
2017-12-18,9880,9880,9790,9800,31293,9800
2017-12-19,9800,9810,9500,9760,25041,9760
2017-12-21,9760,9860,9600,9640,4948,9640
2017-12-22,9640,9800,9500,9770,5194,9770
2017-12-26,9650,9760,9650,9730,10769,9730
2017-12-27,9730,9730,9510,9700,5556,9700
2017-12-28,9700,9900,9700,9880,4197,9880
2018-01-02,9830,9910,9720,9880,4194,9880
2018-01-03,9870,9980,9730,9880,5569,9880
2018-01-04,9760,9950,9760,9900,6028,9900
2018-01-05,9890,9900,9780,9900,3297,9900
2018-01-08,9910,9910,9780,9810,6290,9810
2018-01-09,9820,9820,9690,9760,4845,9760
2018-01-10,9700,9830,9690,9830,11040,9830
2018-01-11,9830,9920,9820,9900,4520,9900
2018-01-12,9900,10100,9830,10000,12375,10000
2018-01-15,10000,10050,9840,10000,5132,10000
2018-01-16,10100,10400,9990,10300,12938,10300
2018-01-17,10400,10500,10150,10300,10013,10300
2018-01-18,10100,10350,10100,10300,8775,10300
2018-01-19,10300,10600,10250,10300,6711,10300
2018-01-22,10300,10300,10100,10250,2810,10250
2018-01-23,10250,10350,10050,10350,7059,10350
2018-01-24,10350,10650,10200,10400,10933,10400
2018-01-25,10400,10600,10300,10500,6312,10500
2018-01-26,10600,10900,10250,10500,28932,10500
2018-01-29,10700,10850,10500,10600,12249,10600
2018-01-30,10750,10900,10650,10850,12552,10850
2018-01-31,10700,11100,10700,10750,34653,10750
2018-02-01,10900,10900,10600,10800,4558,10800
2018-02-02,11000,11100,10850,10850,25421,10850
2018-02-05,10900,10900,10350,10400,14377,10400
2018-02-06,10300,11000,10150,10700,25742,10700
2018-02-07,10700,10700,10500,10600,4480,10600
2018-02-08,10600,11000,10600,10750,6251,10750
2018-02-09,10650,10850,10500,10500,2290,10500
2018-02-12,10650,10850,10250,10400,7416,10400
2018-02-13,10400,10850,10100,10150,5352,10150
2018-02-14,10100,10550,10100,10400,7001,10400
2018-02-19,10400,10550,10200,10400,1957,10400
2018-02-20,10400,10550,10300,10400,3634,10400
2018-02-21,10550,10550,10200,10250,5926,10250
2018-02-22,10300,10450,10200,10200,3117,10200
2018-02-23,10150,10350,10150,10250,2731,10250
2018-02-26,10450,10450,10100,10250,4156,10250
2018-02-27,10250,10550,10250,10500,20504,10500
2018-02-28,10400,10650,10300,10400,8098,10400
2018-03-02,10400,10400,10000,10200,14649,10200
2018-03-05,10200,10200,9980,10000,11086,10000
2018-03-06,9980,10100,9960,10000,5097,10000
2018-03-08,9950,10100,9950,10000,1009,10000
2018-03-09,9960,10200,9960,9960,5171,9960
2018-03-12,9970,10150,9970,10050,2518,10050
2018-03-13,10050,10300,10050,10150,6226,10150
2018-03-14,10050,10300,10050,10050,4462,10050
2018-03-15,10100,10300,10050,10150,6218,10150
2018-03-16,10100,10350,10100,10300,3066,10300
2018-03-19,10500,10500,10250,10400,4182,10400
2018-03-20,10300,10500,10300,10500,4012,10500
2018-03-21,10600,10600,10300,10400,13012,10400
2018-03-22,10300,10450,10200,10250,13337,10250
2018-03-23,10250,10250,9960,10000,12125,10000
2018-03-26,10000,10100,9940,10100,3755,10100
2018-03-27,10100,10200,10050,10200,3517,10200
2018-03-28,10250,10300,10050,10100,9845,10100
2018-03-29,10050,10300,10000,10100,8582,10100
2018-03-30,10150,10250,10100,10200,3381,10200
2018-04-02,10200,10300,9960,10150,15477,10150
2018-04-03,10100,10100,9950,9980,10912,9980
2018-04-04,9990,10000,9940,9980,14162,9980
2018-04-05,9980,10200,9960,10150,4437,10150
2018-04-06,10150,10200,10050,10150,3491,10150
2018-04-09,10150,10150,9950,9960,6860,9960
2018-04-10,9940,9970,9700,9930,20356,9930
2018-04-11,9950,9970,9860,9890,3383,9890
2018-04-12,9860,10300,9760,10100,14376,10100
2018-04-13,10150,10200,9990,10000,6721,10000
2018-04-16,10100,10100,9890,9910,13809,9910
2018-04-17,9900,9950,9870,9900,15958,9900
2018-04-18,9900,9970,9860,9970,9863,9970
