,Adj Close,Close,High,Low,Open,Volume
2018-02-19,25704,13550,13950,14150,13950,13700
2018-02-20,20482,13800,13850,14000,13850,13950
2018-02-21,19586,13750,13850,14250,13850,13850
2018-02-22,5851,13750,13950,14000,13950,13850
2018-02-23,32631,13750,14450,14500,14450,13850
2018-02-26,198377,14400,15400,17700,15400,14450
2018-02-27,40308,14950,15000,15600,15000,15450
2018-02-28,26479,14650,15100,15300,15100,14950
2018-03-02,16734,14650,15200,15450,15200,14900
2018-03-05,22646,14800,15400,15400,15400,15300
2018-03-06,13470,15150,15250,15600,15250,15450
2018-03-07,14500,14900,15200,15250,15200,15200
2018-03-08,11186,14950,15150,15150,15150,15150
2018-03-09,82829,14350,14650,15300,14650,15100
2018-03-12,19623,14350,15450,15450,15450,14700
2018-03-13,19891,15050,15100,15750,15100,15450
2018-03-14,1631,14850,14900,15250,14900,15100
2018-03-15,10373,14550,14700,14950,14700,14750
2018-03-16,6273,14450,14450,14800,14450,14650
2018-03-19,15856,13900,14000,14650,14000,14400
2018-03-20,19303,13400,13550,14050,13550,13750
2018-03-21,16065,13150,13550,13800,13550,13600
2018-03-22,14407,13250,13400,13600,13400,13550
2018-03-23,37264,12700,13550,14350,13550,13400
2018-03-26,7065,13150,13600,13950,13600,13550
2018-03-27,5871,13350,13600,13850,13600,13550
2018-03-28,5587,13300,13450,13650,13450,13350
2018-03-29,905,13350,13400,13600,13400,13450
2018-03-30,59672,13350,14150,14700,14150,13400
2018-04-02,18090,13600,13600,14150,13600,14150
2018-04-03,36735,13300,14150,14500,14150,13600
2018-04-04,23579,13250,13250,14250,13250,14150
2018-04-05,10248,13150,13500,13750,13500,13250
2018-04-06,8038,13350,13700,13900,13700,13500
2018-04-09,33481,13550,14400,14500,14400,13650
2018-04-10,9659,14000,14150,14550,14150,14200
2018-04-11,4130,13950,14050,14600,14050,14150
2018-04-12,42440,13900,14550,14650,14550,14200
2018-04-13,13922,14150,14200,14600,14200,14450
2018-04-16,18530,13950,14200,14700,14200,14700
2018-04-17,9541,13950,14300,14600,14300,14600
2018-04-18,5180,14000,14100,14400,14100,14100
2018-04-19,12404,13800,14050,14100,14050,14100
2018-04-20,15668,13750,13800,14000,13800,14000
2018-04-23,14855,13500,13800,13950,13800,13800
2018-04-24,7704,13800,14050,14100,14050,13900
2018-04-25,16790,13900,14150,14350,14150,14050
2018-04-26,17517,14000,14150,14250,14150,14150
2018-04-27,11596,14100,14100,14300,14100,14200
2018-04-30,2643,13800,13800,14150,13800,14050
2018-05-02,3536,13700,13850,14100,13850,14000
2018-05-03,3427,13400,13400,13850,13400,13750
2018-05-04,1490,13150,13500,13500,13500,13400
2018-05-08,2681,13250,13550,13550,13550,13250
2018-05-09,3721,13300,13600,13650,13600,13500
2018-05-10,7044,13300,13350,13600,13350,13600
2018-05-11,1681,13300,13550,13600,13550,13400
2018-05-14,7389,13400,13700,14050,13700,13750
2018-05-15,1649,13400,13550,13600,13550,13600
2018-05-16,195750,13300,13950,17550,13950,13400
2018-05-17,25012,13600,13950,14050,13950,13900
2018-05-18,24107,13750,14650,14650,14650,13950
2018-05-21,16678,14350,14400,14750,14400,14650
2018-05-23,8010,14100,14200,14400,14200,14400
2018-05-24,11696,14150,14300,14700,14300,14200
2018-05-25,12883,13950,14200,14500,14200,14400
2018-05-28,8497,13900,13900,14800,13900,14800
2018-05-29,12518,13450,13450,13900,13450,13900
2018-05-30,5385,13100,13100,13500,13100,13500
2018-05-31,36939,12950,13000,13300,13000,13100
2018-06-01,8095,13000,13500,13700,13500,13100
2018-06-04,3913,13250,13300,13900,13300,13450
2018-06-05,1872,13200,13700,13700,13700,13250
2018-06-07,10911,13400,13650,14000,13650,13900
2018-06-08,10819,13500,13500,14250,13500,13650
2018-06-11,6316,13400,13550,14000,13550,13500
2018-06-12,10185,13450,13500,13900,13500,13500
2018-06-14,16979,13300,13300,14200,13300,13650
2018-06-15,22838,13200,13200,13900,13200,13200
2018-06-18,6079,13100,13650,13950,13650,13250
2018-06-19,7439,13250,13650,13850,13650,13450
2018-06-20,4190,13350,13550,13850,13550,13600
2018-06-21,5219,13400,13750,14200,13750,13600
2018-06-22,7341,13400,13400,14350,13400,13550
2018-06-25,1088,13350,13750,13850,13750,13400
2018-06-26,1978,13350,13850,13900,13850,13850
2018-06-27,2719,13600,14100,14150,14100,14100
2018-06-28,9161,13750,13750,14300,13750,14100
2018-06-29,1500,13650,14100,14100,14100,13650
2018-07-02,5862,13500,13600,14200,13600,14100
2018-07-03,4637,13550,13650,13850,13650,13600
2018-07-04,2214,13650,13700,13750,13700,13750
2018-07-05,5034,13600,14050,14100,14050,13700
2018-07-06,1712,13950,13950,14150,13950,14050
2018-07-09,16643,13800,14000,14150,14000,13900
2018-07-10,3576,13800,14050,14150,14050,14150
2018-07-11,842,13900,14000,14050,14000,14050
2018-07-12,2351,13850,14000,14000,14000,14000
2018-07-13,762,13750,14050,14050,14050,13750
2018-07-16,37393,13650,13900,14100,13900,14000
2018-07-17,631,13800,13900,13900,13900,13850
2018-07-18,9053,13450,13450,13900,13450,13900
2018-07-19,3543,13250,13400,13500,13400,13300
2018-07-20,58347,12900,12950,13400,12950,13400
2018-07-23,29575,12700,13050,13300,13050,13000
2018-07-24,2448,12850,12950,13050,12950,13050
2018-07-25,18942,12550,13000,13100,13000,12900
2018-07-26,11461,12600,12650,13000,12650,13000
2018-07-27,4803,12600,13050,13200,13050,12700
2018-07-30,11065,12600,12700,13250,12700,13250
2018-07-31,6162,12500,13050,13050,13050,12550
2018-08-01,1234,13050,13150,13250,13150,13050
2018-08-02,3764,13150,13400,13500,13400,13250
2018-08-03,13300,13300,13400,13200,13300,514
2018-08-06,13300,13300,13400,13250,13400,1870
2018-08-07,13300,13300,13300,13050,13300,1243
2018-08-08,13250,13250,13300,13100,13100,123
2018-08-09,13350,13350,13400,13050,13100,4495
2018-08-10,13550,13550,13600,13250,13250,1997
2018-08-13,13500,13500,13650,13100,13350,1246
