,Adj Close,Close,High,Low,Open,Volume
2017-07-11,0,0,0,0,0,0
2017-07-12,2676432,13032,13677,15116,13677,13736
2017-07-13,458402,12826,13149,13765,13149,13677
2017-07-14,345174,12562,13120,13560,13120,13178
2017-07-17,228034,12797,13120,13501,13120,12973
2017-07-18,743061,12650,13090,14206,13090,13237
2017-07-19,1648078,13237,14822,15057,14822,13266
2017-07-20,406903,13853,13942,14793,13942,14793
2017-07-21,251094,13853,13883,14411,13883,13912
2017-07-24,229577,13413,13589,14499,13589,14147
2017-07-25,120322,13149,13266,13707,13266,13677
2017-07-26,122958,13032,13120,13619,13120,13266
2017-07-27,123915,12767,12767,13208,12767,13178
2017-07-28,80650,12591,12767,12914,12767,12709
2017-07-31,162463,12650,12914,13648,12914,12767
2017-08-01,93642,12738,12738,13266,12738,13208
2017-08-02,69168,12445,12562,12914,12562,12738
2017-08-03,65312,11858,12004,12679,12004,12562
2017-08-04,85333,11447,11564,12151,11564,12122
2017-08-07,162501,11417,11887,13501,11887,11417
2017-08-08,79287,11858,12357,12386,12357,12092
2017-08-09,31664,12004,12092,12445,12092,12180
2017-08-10,32957,11593,11858,12063,11858,11858
2017-08-11,39942,11359,11623,11975,11623,11711
2017-08-14,46282,11241,11241,11828,11241,11564
2017-08-16,44057,11182,11681,11740,11681,11241
2017-08-17,21399,11329,11740,11740,11740,11652
2017-08-18,13074,11417,11623,11740,11623,11711
2017-08-21,27777,11329,11329,11681,11329,11623
2017-08-22,19725,11153,11182,11359,11182,11300
2017-08-23,22615,11153,11359,11535,11359,11182
2017-08-24,147149,11359,11828,12914,11828,11388
2017-08-25,26223,11417,11535,11858,11535,11828
2017-08-28,41127,11535,12063,12063,12063,11535
2017-08-29,17524,11681,11975,12063,11975,12063
2017-08-30,37601,11770,11770,12122,11770,11975
2017-08-31,14883,11652,11652,11887,11652,11770
2017-09-01,53730,11300,11300,11828,11300,11828
2017-09-04,79028,10918,10918,11271,10918,11153
