,Adj Close,Close,High,Low,Open,Volume
2004-12-24,4039800,28500,31400,33100,26833,30000
2004-12-27,508100,30500,31500,32300,26918,32100
2004-12-28,364900,29900,30500,31450,26064,31400
2004-12-29,203700,30100,31200,31500,27016,30200
2004-12-30,153600,31050,32000,32000,27709,31200
2005-01-03,66600,31250,31250,31900,27060,31850
2005-01-04,111400,30850,31500,31500,27276,31350
2005-01-05,81500,30750,31450,31750,27233,31100
2005-01-06,244800,31100,32900,33550,28488,31100
2005-01-07,186800,32900,33900,34200,29354,32900
2005-01-10,137800,33800,33900,34650,29354,34300
2005-01-11,129600,33400,33950,34000,29398,34000
2005-01-12,114900,33800,34000,34550,29441,34400
2005-01-13,123800,33950,34250,35300,29657,34000
2005-01-14,86500,33850,34000,34700,29441,34000
2005-01-17,73900,33850,34000,34400,29441,34150
2005-01-18,82800,33950,34050,34300,29484,34100
2005-01-19,163800,33850,34200,35500,29614,34100
2005-01-20,242800,33250,33450,34500,28965,34200
2005-01-21,189400,32750,33200,33500,28748,33000
2005-01-24,509600,31800,32300,33000,27969,32600
2005-01-25,351200,30900,31100,32350,26930,32050
2005-01-26,238000,31050,31700,31900,27449,31450
2005-01-27,322600,31550,32800,32800,28402,31900
2005-01-28,105300,32000,32300,32800,27969,32750
2005-01-31,222100,32250,32350,33000,28012,32950
2005-02-01,185900,31750,32000,32400,27709,32400
2005-02-02,91800,31600,31850,32300,27579,32300
2005-02-03,138700,31100,31200,31850,27016,31850
2005-02-04,96600,31050,31450,31700,27233,31050
2005-02-07,166100,31250,31450,31700,27233,31550
2005-02-11,104300,30750,30750,31450,26627,31150
2005-02-14,140200,30800,30950,31300,26800,30850
2005-02-15,93100,30850,30900,31250,26757,31250
2005-02-16,242700,31200,31900,32300,27623,31250
2005-02-17,138100,31000,31500,32250,27276,32000
2005-02-18,110800,31100,31500,31550,27276,31550
2005-02-21,222000,30750,30750,31650,26627,31500
2005-02-22,442300,30700,31350,31900,27146,30850
2005-02-23,96200,30950,31350,31700,27146,31350
2005-02-24,465000,31300,33000,33450,28575,31300
2005-02-25,422600,33300,34300,34600,29701,33800
2005-02-28,111100,33600,34400,34650,29787,33600
2005-03-02,178700,33700,34500,35150,29874,34300
2005-03-03,71700,34300,34800,35500,30134,34950
