,Adj Close,Close,High,Low,Open,Volume
2011-02-15,26525,39100,195500,46000,37023,46000
2011-02-16,2910,33300,166500,33300,31531,33300
2011-02-17,191025,28400,144000,32900,27270,30100
2011-02-18,55670,26900,136500,29800,25849,29200
2011-02-21,41425,25900,134000,27900,25376,27900
2011-02-22,28700,25300,127000,26900,24050,26700
2011-02-23,29795,24600,128000,27100,24240,24800
2011-02-24,20515,25000,126000,26300,23861,25600
2011-02-25,11985,24400,123000,26000,23293,25600
2011-02-28,11770,23600,118000,25100,22346,25100
2011-03-02,3670,23000,117000,24100,22157,23000
2011-03-03,15710,23000,116500,23600,22062,23500
2011-03-04,9095,23400,120000,24100,22725,23400
2011-03-07,7690,23300,116500,24000,22062,24000
2011-03-08,50090,23500,128000,26700,24240,23500
2011-03-09,30785,24900,127000,27600,24050,25600
2011-03-10,17520,23900,122000,25800,23103,25400
2011-03-11,6685,23700,118500,24300,22441,24300
2011-03-14,10710,22800,119000,25100,22535,22800
2011-03-15,8615,22600,113000,24900,21399,23600
2011-03-16,8215,22200,116000,23200,21967,22200
2011-03-17,4830,22800,117000,24200,22157,23100
2011-03-18,4625,22800,118000,24100,22346,23300
2011-03-21,6355,22900,115000,23900,21778,23900
2011-03-22,2695,23100,116000,23800,21967,23100
2011-03-23,4455,23200,117500,23800,22251,23800
2011-03-24,14030,23300,118500,26100,22441,23500
2011-03-25,6480,23800,121000,24900,22914,24200
2011-03-28,4390,24200,123500,24700,23387,24300
2011-03-29,8475,24900,127000,25700,24050,24900
2011-03-30,5380,24800,127000,25800,24050,24900
2011-03-31,3740,24900,126500,26000,23956,26000
2011-04-01,9440,24400,122500,25600,23198,25600
2011-04-04,11430,24400,122500,24800,23198,24500
2011-04-05,3430,24200,121500,24900,23009,24500
2011-04-06,4515,23900,121500,24800,23009,24800
2011-04-07,6335,23800,119000,24500,22535,24500
2011-04-08,3070,23500,121500,24300,23009,23800
2011-04-11,7250,24000,124500,25100,23577,24600
2011-04-12,4295,23800,120000,24900,22725,24900
2011-04-13,4980,23500,121000,24200,22914,24000
2011-04-14,3275,23600,122000,24800,23103,23900
2011-04-15,1385,23900,120000,24600,22725,24600
2011-04-18,4630,23500,120000,24500,22725,24500
2011-04-19,3585,23600,120000,24300,22725,23800
2011-04-20,2610,23700,120000,24000,22725,24000
2011-04-21,21870,24000,122000,25700,23103,24000
2011-04-22,8895,23900,120500,24600,22819,24000
2011-04-25,12805,23700,119500,25300,22630,24100
2011-04-26,13370,23900,124000,25600,23482,23900
2011-04-27,68280,24800,142500,28500,26986,24800
2011-04-28,159145,26900,134500,32700,25471,30400
2011-04-29,27020,26200,135500,27700,25660,26900
2011-05-02,33015,27300,146000,29900,27648,27900
2011-05-03,25400,28300,145000,30400,27459,29000
2011-05-04,111280,29200,166000,33300,31436,29600
2011-05-06,105860,31300,169500,36000,32099,34800
2011-05-09,75275,30400,155000,34600,29353,33200
2011-06-01,119650,26800,30900,31350,29258,27100
2011-06-02,136508,29000,32900,35500,31152,29000
2011-06-03,49565,29750,29750,34500,28169,33050
2011-06-07,37785,27200,27200,29800,25755,29700
2011-06-08,20390,27200,27400,29200,25944,27200
2011-06-09,19350,26650,27350,28200,25897,27600
2011-06-10,18593,25050,25250,27850,23908,27350
2011-06-13,19284,23000,23250,25700,22014,25250
2011-06-14,12114,22800,24000,24350,22725,23400
2011-06-15,6970,23500,23750,24700,22488,24100
2011-06-16,10399,22900,23000,23450,21778,23250
2011-06-17,18150,21400,22000,23450,20831,23450
2011-06-20,13603,21200,21250,22200,20121,21900
2011-06-21,31058,21350,24400,24400,23103,21650
2011-06-22,81901,24600,28050,28050,26560,25000
2011-06-23,148596,28600,30650,32100,29021,29700
2011-06-24,92704,27350,29450,31450,27885,30850
2011-06-27,30424,27600,28300,29400,26796,29400
2011-06-28,47578,25850,26100,29800,24713,28400
2011-06-29,32866,25500,27300,28000,25849,26300
2011-06-30,16920,26300,26550,27500,25139,27300
2011-07-01,16754,25800,26150,27150,24760,26700
2011-07-04,8800,25800,26100,26550,24713,26300
2011-07-05,11120,25850,25950,26850,24571,26200
2011-07-06,37949,26300,27400,28550,25944,26300
2011-07-07,18730,26500,27400,28000,25944,27400
2011-07-08,12070,26500,26500,27500,25092,27500
2011-07-11,13850,25550,25550,26800,24192,26800
2011-07-12,13870,24400,25000,25500,23672,25500
2011-07-13,5267,24500,25000,25500,23672,24850
2011-07-14,7880,24600,26000,26300,24618,24800
2011-07-15,17256,24800,25050,26300,23719,26000
2011-07-18,14045,25000,25250,25750,23908,25450
2011-07-19,7490,24800,24900,25500,23577,25250
2011-07-20,11210,24200,24200,25300,22914,25100
2011-07-21,5950,23850,24100,24950,22819,24300
2011-07-22,5881,23900,24350,24600,23056,24100
2011-07-25,9091,23600,23800,24450,22535,24100
2011-07-26,4880,23550,24300,24850,23009,23800
2011-07-27,3960,24200,24200,25000,22914,24300
2011-07-28,4328,23550,23950,24300,22677,23550
2011-07-29,7147,23500,23600,24400,22346,24400
2011-08-01,9287,23550,23900,24200,22630,23550
2011-08-02,5634,23600,23850,24000,22583,23900
2011-08-03,9721,22600,23200,23400,21967,23400
2011-08-04,3940,22800,22900,23200,21683,22950
2011-08-05,12986,20200,21750,21900,20594,20600
2011-08-08,11026,19600,20400,21900,19316,21900
2011-08-09,13550,19000,20500,22200,19411,19000
2011-08-10,6250,21150,21700,22200,20547,21900
2011-08-11,2520,21300,22150,22150,20973,21700
2011-08-12,7760,22100,22750,23050,21541,22100
2011-08-16,6801,22700,23650,23750,22393,22750
2011-08-17,3140,22600,23300,23550,22062,23450
2011-08-18,1650,22500,22800,23300,21588,23300
2011-08-19,2800,20600,20600,22800,19505,22800
2011-08-22,4355,20500,21100,21500,19979,20600
2011-08-23,3318,20800,21500,21550,20357,21000
2011-08-24,2105,21000,21450,21600,20310,21600
2011-08-25,10052,21450,22600,24650,21399,21450
2011-08-26,1650,21550,21550,23200,20405,22600
2011-08-29,3790,21700,22350,22400,21162,21700
2011-08-30,1678,22050,22100,23000,20926,22200
2011-08-31,1640,21700,22600,22650,21399,22100
