Date,Open,High,Low,Close,Adj Close,Volume
2015-03-18,3234,3234,3234,3234,3234,0
2015-03-19,3253,3253,3253,3253,3253,0
2015-03-20,3253,3253,3253,3253,3253,0
2015-03-23,3234,3234,3234,3234,3234,0
2015-03-24,3215,3215,3215,3215,3215,0
2015-03-25,3200,3200,3200,3200,3200,0
2015-03-26,3204,3204,3204,3204,3204,0
2015-03-27,3204,3204,3204,3204,3204,0
2015-03-30,3186,3186,3186,3186,3186,0
2015-03-31,3192,3192,3192,3192,3192,0
2015-04-01,3224,3224,3224,3224,3224,0
2015-04-02,3221,3221,3221,3221,3221,0
2015-04-03,3221,3221,3221,3221,3221,0
2015-04-06,3195,3195,3195,3195,3195,0
2015-04-07,3200,3200,3200,3200,3200,0
2015-04-08,3187,3187,3187,3187,3187,0
2015-04-09,3183,3183,3183,3183,3183,0
2015-04-10,3183,3183,3183,3183,3183,0
2015-04-13,3220,3220,3220,3220,3220,0
2015-04-14,3206,3206,3206,3206,3206,0
2015-04-15,3210,3210,3210,3210,3210,0
2015-04-16,3212,3212,3212,3212,3212,0
2015-04-17,3212,3212,3212,3212,3212,0
2015-04-20,3198,3198,3198,3198,3198,0
2015-04-21,3198,3198,3198,3198,3198,0
2015-04-22,3208,3208,3208,3208,3208,0
2015-04-23,3216,3216,3216,3216,3216,0
2015-04-24,3216,3216,3216,3216,3216,0
2015-04-27,3214,3214,3214,3214,3214,0
2015-04-28,3183,3183,3183,3183,3183,0
2015-04-29,3178,3178,3178,3178,3178,0
2015-04-30,3134,3134,3134,3134,3134,0
2015-05-04,3193,3193,3193,3193,3193,0
2015-05-06,3196,3196,3196,3196,3196,0
2015-05-07,3217,3217,3217,3217,3217,0
2015-05-08,3217,3217,3217,3217,3217,0
2015-05-11,3232,3232,3232,3232,3232,0
2015-05-12,3235,3235,3235,3235,3235,0
2015-05-13,3245,3245,3245,3245,3245,0
2015-05-14,3226,3226,3226,3226,3226,0
2015-05-15,3226,3226,3226,3226,3226,0
2015-05-18,3229,3229,3229,3229,3229,0
2015-05-19,3226,3226,3226,3226,3226,0
2015-05-20,3233,3233,3233,3233,3233,0
2015-05-21,3232,3232,3232,3232,3232,0
2015-05-22,3223,3223,3223,3223,3223,0
2015-05-26,3237,3237,3237,3237,3237,0
2015-05-27,3251,3251,3251,3251,3251,0
2015-05-28,3246,3246,3246,3246,3246,0
2015-05-29,3206,3206,3206,3206,3206,0
2015-06-01,3252,3252,3252,3252,3252,0
2015-06-02,3220,3220,3220,3220,3220,0
2015-06-03,3221,3221,3221,3221,3221,0
2015-06-04,3233,3233,3233,3233,3233,0
2015-06-05,3233,3233,3233,3233,3233,0
2015-06-08,3174,3174,3174,3174,3174,0
2015-06-09,3162,3162,3162,3162,3162,0
2015-06-10,3149,3149,3149,3149,3149,0
2015-06-11,3152,3152,3152,3152,3152,0
2015-06-12,3152,3152,3152,3152,3152,0
2015-06-15,3152,3152,3152,3152,3152,0
2015-06-16,3166,3166,3166,3166,3166,0
2015-06-17,3170,3170,3170,3170,3170,0
2015-06-18,3153,3153,3153,3153,3153,0
2015-06-19,3153,3153,3153,3153,3153,0
2015-06-22,3130,3130,3130,3130,3130,0
2015-06-23,3147,3147,3147,3147,3147,0
2015-06-24,3141,3141,3141,3141,3141,0
2015-06-25,3139,3139,3139,3139,3139,0
2015-06-26,3139,3139,3139,3139,3139,0
2015-06-29,3170,3170,3170,3170,3170,0
2015-06-30,3176,3176,3176,3176,3176,0
2015-07-01,3165,3165,3165,3165,3165,0
2015-07-02,3175,3175,3175,3175,3175,0
2015-07-03,3175,3175,3175,3175,3175,0
2015-07-06,3186,3186,3186,3186,3186,0
2015-07-07,3142,3142,3142,3142,3142,0
2015-07-08,3142,3142,3142,3142,3142,0
2015-07-09,3160,3160,3160,3160,3160,0
2015-07-10,3160,3160,3160,3160,3160,0
2015-07-13,3187,3187,3187,3187,3187,0
2015-07-14,3214,3214,3214,3214,3214,0
2015-07-15,3216,3216,3216,3216,3216,0
2015-07-16,3206,3206,3206,3206,3206,0
2015-07-17,3206,3206,3206,3206,3206,0
2015-07-20,3198,3198,3198,3198,3198,0
2015-07-21,3207,3207,3207,3207,3207,0
2015-07-22,3216,3216,3216,3216,3216,0
2015-07-23,3229,3229,3229,3229,3229,0
2015-07-24,3229,3229,3229,3229,3229,0
2015-07-27,3214,3214,3214,3214,3214,0
2015-07-28,3213,3213,3213,3213,3213,0
