,Adj Close,Close,High,Low,Open,Volume
2000-01-04,24200,7020,8500,8500,4471,7310
2000-01-05,7700,7610,7760,8000,4082,8000
2000-01-06,17200,7300,7300,7800,3840,7760
2000-01-07,17800,7150,7490,7500,3940,7500
2000-01-10,7000,7100,7490,8000,3940,7100
2000-01-11,3800,7290,7380,7770,3882,7500
2000-01-12,12300,7020,7340,7500,3861,7300
2000-01-13,7100,7000,7380,7480,3882,7200
2000-01-14,30000,7100,7350,7700,3866,7350
2000-01-17,31700,7460,7550,7900,3972,7600
2000-01-18,31500,7350,7700,7850,4051,7850
2000-01-19,18300,7020,7020,7680,3693,7680
2000-01-20,9800,6930,7010,7390,3688,7020
2000-01-21,9100,6600,6770,7020,3561,7020
2000-01-24,13400,6600,6600,7000,3472,6780
2000-01-25,4900,6600,6740,7000,3545,6800
2000-01-26,7300,6440,6690,6790,3519,6600
2000-01-27,15000,6520,6800,6940,3577,6520
2000-01-28,24700,6810,7100,7180,3735,6810
2000-01-31,10200,6530,6970,7130,3666,7130
2000-02-01,35800,6820,7190,7500,3782,6820
2000-02-02,29800,7200,7350,7480,3866,7230
2000-02-03,22600,7070,7300,7400,3840,7400
2000-02-04,0,7300,7300,7300,3840,7300
2000-02-07,18200,7060,7100,7300,3735,7300
2000-02-08,19600,6900,7090,7110,3730,7100
2000-02-09,11700,6900,7000,7190,3682,7190
2000-02-10,13800,6810,6850,7000,3603,6900
2000-02-11,9000,6520,6520,6850,3430,6850
2000-02-14,8600,5850,5970,6400,3140,6400
2000-02-15,25500,5250,5950,6000,3130,5710
2000-02-16,6700,5560,5840,5850,3072,5800
2000-02-17,6600,5210,5620,5830,2956,5550
2000-02-18,4800,5350,5500,5620,2893,5620
2000-02-21,4200,5160,5400,5500,2841,5500
2000-02-22,4900,5060,5200,5350,2735,5060
2000-02-23,7800,5090,5590,5760,2940,5090
2000-02-24,3300,5220,5310,5850,2793,5600
2000-02-25,6700,5200,5500,5580,2893,5220
2000-02-28,8200,5400,5700,6000,2998,5400
2000-02-29,8800,5700,5800,6400,3051,6400
2000-03-01,0,5800,5800,5800,3051,5800
2000-03-02,22000,5600,6200,6450,3261,5600
2000-03-03,11500,6150,6200,6700,3261,6650
2000-03-06,30000,6100,6700,6990,3524,6300
2000-03-07,21200,6400,6990,7250,3677,6700
2000-03-08,11700,6500,6510,6800,3424,6720
2000-03-09,24700,6300,6310,6740,3319,6550
2000-03-10,36300,6310,7250,7250,3814,6310
2000-03-13,70500,7200,7750,8300,4077,7200
2000-03-14,52600,7250,7600,8910,3998,8910
2000-03-15,24200,6960,7000,7500,3682,7500
2000-03-16,14300,6720,6800,7300,3577,6880
2000-03-17,28800,6620,6620,7790,3482,7790
2000-03-20,10200,6500,6700,6950,3524,6650
