,Adj Close,Close,High,Low,Open,Volume,coredata(x)
2006-03-28,9938.0,10100.0,10500.0,10000.0,10500.0,5700.0,
2006-03-29,9938.0,10100.0,10550.0,10000.0,10500.0,700.0,
2006-03-30,9938.0,10100.0,10900.0,10100.0,10900.0,800.0,
2006-03-31,10332.0,10500.0,10500.0,10050.0,10050.0,2400.0,
2006-04-03,10282.0,10450.0,10450.0,10100.0,10450.0,2600.0,
2006-04-04,10233.0,10400.0,10500.0,10100.0,10500.0,400.0,
2006-04-05,10184.0,10350.0,10500.0,10200.0,10500.0,200.0,
2006-04-06,10381.0,10550.0,10550.0,10250.0,10350.0,2200.0,
2006-04-07,10332.0,10500.0,10500.0,10200.0,10500.0,1500.0,
2006-04-10,10135.0,10300.0,10450.0,10100.0,10450.0,3000.0,
2006-04-11,10036.0,10200.0,10300.0,10150.0,10300.0,1200.0,
2006-04-12,10036.0,10200.0,10300.0,10100.0,10100.0,4000.0,
2006-04-13,10184.0,10350.0,10400.0,10250.0,10400.0,3900.0,
2006-04-14,10233.0,10400.0,10550.0,10350.0,10350.0,3600.0,
2006-04-17,10381.0,10550.0,10700.0,10400.0,10700.0,6000.0,
2006-04-18,10381.0,10550.0,10600.0,10500.0,10550.0,5400.0,
2006-04-19,10135.0,10300.0,10750.0,10200.0,10500.0,4400.0,
2006-04-20,10381.0,10550.0,10550.0,10350.0,10350.0,1100.0,
2006-04-21,10233.0,10400.0,10500.0,10350.0,10350.0,200.0,
2006-04-24,10233.0,10400.0,11600.0,10400.0,10400.0,8800.0,
2006-04-25,10430.0,10600.0,10700.0,10450.0,10450.0,3600.0,
2006-04-26,10332.0,10500.0,12000.0,10500.0,10600.0,6100.0,
2006-04-27,10578.0,10750.0,10800.0,10200.0,10600.0,2800.0,
2006-04-28,10528.0,10700.0,10750.0,10500.0,10750.0,3300.0,
2006-05-02,10528.0,10700.0,11450.0,10500.0,11450.0,4700.0,
2006-05-03,10725.0,10900.0,10900.0,10500.0,10700.0,5100.0,
2006-05-04,11119.0,11300.0,11300.0,10700.0,11000.0,9900.0,
2006-05-08,10971.0,11150.0,11500.0,10850.0,11500.0,2200.0,
2006-05-09,10922.0,11100.0,11400.0,10900.0,11400.0,600.0,
2006-05-10,10578.0,10750.0,11100.0,10750.0,11100.0,3700.0,
2006-05-11,10774.0,10950.0,11350.0,10750.0,10800.0,3600.0,
2006-05-12,10725.0,10900.0,11100.0,10600.0,10600.0,1600.0,
2006-05-15,10578.0,10750.0,10900.0,10750.0,10900.0,600.0,
2006-05-16,10332.0,10500.0,11300.0,10500.0,11300.0,2700.0,
2006-05-17,10381.0,10550.0,11000.0,10500.0,11000.0,14700.0,
2006-05-18,10627.0,10800.0,11000.0,10450.0,10850.0,700.0,
2006-05-19,10332.0,10500.0,10800.0,10500.0,10800.0,1600.0,
2006-05-22,10233.0,10400.0,10650.0,10400.0,10650.0,900.0,
2006-05-23,10430.0,10600.0,10600.0,10400.0,10400.0,2600.0,
2006-05-24,10528.0,10700.0,10950.0,10400.0,10650.0,4000.0,
2006-05-25,10332.0,10500.0,10750.0,10150.0,10750.0,1500.0,
2006-05-26,10332.0,10500.0,10850.0,10400.0,10850.0,300.0,
2006-05-29,10135.0,10300.0,10400.0,10200.0,10200.0,900.0,
2006-05-30,10086.0,10250.0,10800.0,10250.0,10300.0,700.0,
2006-06-01,9741.0,9900.0,10450.0,9810.0,10100.0,1800.0,
2006-06-02,9456.0,9610.0,10250.0,8420.0,10000.0,3900.0,
2006-06-05,9623.0,9780.0,9830.0,9650.0,9780.0,700.0,
2006-06-07,9840.0,10000.0,10300.0,9120.0,10300.0,400.0,
2006-06-08,9121.0,9270.0,9770.0,9270.0,9770.0,100.0,
2006-06-09,9987.0,10150.0,10250.0,9700.0,9700.0,300.0,
2006-06-12,9938.0,10100.0,10300.0,9660.0,10000.0,300.0,
2006-06-13,9338.0,9490.0,10050.0,9320.0,9360.0,1200.0,
2006-06-14,9338.0,9490.0,9770.0,9400.0,9490.0,1400.0,
2006-06-15,9338.0,9490.0,9870.0,9410.0,9510.0,1100.0,
2006-06-16,9820.0,9980.0,10000.0,9510.0,9990.0,200.0,
2006-06-19,9682.0,9840.0,9840.0,9660.0,9840.0,1600.0,
2006-06-20,9249.0,9400.0,9940.0,9400.0,9940.0,2200.0,
2006-06-21,9249.0,9400.0,9540.0,9170.0,9540.0,400.0,
2006-06-22,9495.0,9650.0,9650.0,9350.0,9540.0,2000.0,
2006-06-23,9544.0,9700.0,9700.0,9700.0,9700.0,1.0,
2006-06-26,9534.0,9690.0,9690.0,9690.0,9690.0,1.0,
2006-06-27,9525.0,9680.0,9690.0,9680.0,9690.0,31.0,
2006-06-28,9643.0,9800.0,9850.0,9410.0,9850.0,91.0,
2006-06-29,9544.0,9700.0,9870.0,9500.0,9870.0,400.0,
2006-06-30,9348.0,9500.0,9660.0,8980.0,8980.0,400.0,
2006-07-03,9348.0,9500.0,9800.0,9500.0,9660.0,700.0,
2006-07-04,9466.0,9620.0,9660.0,9410.0,9500.0,2000.0,
2006-07-05,9466.0,9620.0,10000.0,9300.0,9620.0,800.0,
2006-07-06,9840.0,10000.0,10000.0,9790.0,9880.0,900.0,
2006-07-07,9456.0,9610.0,9990.0,9610.0,9990.0,6.0,
2006-07-10,9308.0,9460.0,9520.0,9440.0,9440.0,1200.0,
2006-07-11,9348.0,9500.0,9870.0,9470.0,9540.0,200.0,
2006-07-12,9731.0,9890.0,9910.0,9690.0,9690.0,200.0,
2006-07-13,9594.0,9750.0,9900.0,9750.0,9900.0,1200.0,
2006-07-14,9820.0,9980.0,10150.0,9690.0,9800.0,4500.0,
2006-07-18,9692.0,9850.0,9980.0,9300.0,9980.0,200.0,
2006-07-19,9662.0,9820.0,9820.0,9550.0,9550.0,200.0,
2006-07-20,9682.0,9840.0,9840.0,9840.0,9840.0,1.0,
2006-07-21,9672.0,9830.0,9830.0,9320.0,9320.0,200.0,
2006-07-24,9594.0,9750.0,9750.0,9540.0,9540.0,300.0,
2006-07-25,9594.0,9750.0,9750.0,9700.0,9750.0,600.0,
2006-07-26,9938.0,10100.0,10100.0,10100.0,10100.0,1.0,
2006-07-27,9653.0,9810.0,9890.0,9810.0,9890.0,0.0,
2006-07-28,9731.0,9890.0,9900.0,9890.0,9900.0,100.0,
2006-07-31,9692.0,9850.0,9900.0,9850.0,9900.0,400.0,
2006-08-01,9840.0,10000.0,10000.0,9840.0,9850.0,4200.0,
2006-08-02,9702.0,9860.0,10000.0,9800.0,10000.0,21.0,
2006-08-03,9830.0,9990.0,9990.0,9990.0,9990.0,7.0,
2006-08-04,9633.0,9790.0,10150.0,9790.0,9800.0,1700.0,
2006-08-07,9544.0,9700.0,10150.0,9700.0,10150.0,1200.0,
2006-08-08,9643.0,9800.0,9800.0,9730.0,9730.0,500.0,
2006-08-09,9633.0,9790.0,9800.0,9750.0,9750.0,8.0,
2006-08-10,9643.0,9800.0,9800.0,9800.0,9800.0,500.0,
2006-08-11,9633.0,9790.0,9790.0,9650.0,9790.0,15.0,
2006-08-14,9820.0,9980.0,10050.0,9790.0,10050.0,3000.0,
2006-08-16,9544.0,9700.0,9960.0,9700.0,9960.0,6000.0,
2006-08-17,9682.0,9840.0,9900.0,9700.0,9700.0,500.0,
2006-08-18,9672.0,9830.0,9840.0,9640.0,9840.0,99.0,
2006-08-21,9672.0,9830.0,9830.0,9700.0,9700.0,400.0,
2006-08-22,9741.0,9900.0,9900.0,9830.0,9830.0,200.0,
2006-08-23,9564.0,9720.0,9890.0,9720.0,9890.0,100.0,
2006-08-24,9475.0,9630.0,9800.0,9610.0,9800.0,200.0,
2006-08-25,9544.0,9700.0,9700.0,9580.0,9630.0,1000.0,
2006-08-28,9820.0,9980.0,9990.0,9700.0,9990.0,1100.0,
2006-08-29,9820.0,9980.0,9980.0,9660.0,9700.0,1700.0,
2006-08-30,9810.0,9970.0,9970.0,9970.0,9970.0,4.0,
2006-08-31,9741.0,9900.0,9900.0,9800.0,9800.0,100.0,
2006-09-01,9594.0,9750.0,9870.0,9720.0,9730.0,100.0,
2006-09-04,9505.0,9660.0,10000.0,9660.0,10000.0,100.0,
2006-09-05,9544.0,9700.0,10000.0,9660.0,9740.0,1500.0,
2006-09-06,9544.0,9700.0,9750.0,9700.0,9700.0,800.0,
2006-09-07,9741.0,9900.0,9900.0,9600.0,9700.0,200.0,
2006-09-08,9505.0,9660.0,9900.0,9600.0,9710.0,2500.0,
2006-09-11,9633.0,9790.0,9790.0,9660.0,9660.0,1500.0,
2006-09-12,9633.0,9790.0,9790.0,9780.0,9780.0,200.0,
2006-09-13,9623.0,9780.0,9790.0,9780.0,9790.0,100.0,
2006-09-14,9623.0,9780.0,9780.0,9600.0,9780.0,1800.0,
2006-09-15,10135.0,10300.0,10600.0,9640.0,9770.0,5100.0,
2006-09-18,9554.0,9710.0,10450.0,9650.0,10450.0,2900.0,
2006-09-19,9830.0,9990.0,10450.0,9750.0,9750.0,3600.0,
2006-09-20,9643.0,9800.0,9990.0,9730.0,9730.0,4500.0,
2006-09-21,9643.0,9800.0,10000.0,9770.0,9770.0,2600.0,
2006-09-22,9623.0,9780.0,10000.0,9750.0,9800.0,3400.0,
2006-09-25,9702.0,9860.0,9880.0,9720.0,9870.0,1100.0,
2006-09-26,9603.0,9760.0,9950.0,9760.0,9850.0,1500.0,
2006-09-27,9800.0,9960.0,10000.0,9770.0,9960.0,200.0,
2006-09-28,9741.0,9900.0,9960.0,9730.0,9810.0,700.0,
2006-09-29,9643.0,9800.0,9800.0,9780.0,9800.0,2100.0,
2006-10-02,9643.0,9800.0,9890.0,9800.0,9890.0,800.0,
2006-10-04,9810.0,9970.0,9970.0,9720.0,9800.0,100.0,
2006-10-09,9564.0,9720.0,9970.0,9720.0,9750.0,1600.0,
2006-10-10,9584.0,9740.0,9740.0,9530.0,9530.0,2200.0,
2006-10-11,9505.0,9660.0,9660.0,9660.0,9660.0,2000.0,
2006-10-12,9544.0,9700.0,9700.0,9560.0,9700.0,33.0,
2006-10-13,9594.0,9750.0,9760.0,9600.0,9760.0,2800.0,
2006-10-16,9594.0,9750.0,9800.0,9740.0,9800.0,56.0,
2006-10-17,9534.0,9690.0,9700.0,9600.0,9610.0,300.0,
2006-10-18,9515.0,9670.0,9780.0,9600.0,9780.0,100.0,
2006-10-19,9515.0,9670.0,9800.0,9580.0,9800.0,300.0,
2006-10-20,9475.0,9630.0,9790.0,9630.0,9790.0,700.0,
2006-10-23,9446.0,9600.0,9640.0,9590.0,9630.0,4200.0,
2006-10-24,9446.0,9600.0,9920.0,9560.0,9800.0,6800.0,
2006-10-25,9830.0,9990.0,9990.0,9510.0,9600.0,5100.0,
2006-10-26,9672.0,9830.0,9950.0,9550.0,9950.0,2300.0,
2006-10-27,9603.0,9760.0,9890.0,8830.0,9890.0,3100.0,
2006-10-30,9692.0,9850.0,10100.0,9310.0,9830.0,4100.0,
2006-10-31,9780.0,9940.0,9940.0,9750.0,9790.0,800.0,
2006-11-01,9987.0,10150.0,10200.0,9670.0,9950.0,4000.0,
2006-11-02,9662.0,9820.0,10200.0,9760.0,10200.0,2500.0,
2006-11-03,9643.0,9800.0,10000.0,9800.0,10000.0,500.0,
2006-11-06,9692.0,9850.0,9970.0,9750.0,9970.0,4900.0,
2006-11-07,9682.0,9840.0,10000.0,9780.0,9850.0,3900.0,
2006-11-08,9682.0,9840.0,9980.0,9840.0,9850.0,5400.0,
2006-11-09,9938.0,10100.0,10500.0,9840.0,9840.0,7100.0,
2006-11-10,9938.0,10100.0,10300.0,10100.0,10300.0,1400.0,
2006-11-13,10184.0,10350.0,10400.0,10100.0,10350.0,1500.0,
2006-11-14,10184.0,10350.0,10450.0,10200.0,10350.0,3200.0,
2006-11-15,10184.0,10350.0,10450.0,10250.0,10350.0,400.0,
2006-11-16,10528.0,10700.0,11200.0,10400.0,10400.0,3600.0,
2006-11-17,10528.0,10700.0,10900.0,10400.0,10700.0,2900.0,
2006-11-20,10381.0,10550.0,10850.0,10450.0,10850.0,1600.0,
2006-11-21,10332.0,10500.0,10850.0,10400.0,10500.0,2400.0,
2006-11-22,10430.0,10600.0,10750.0,10400.0,10400.0,4000.0,
2006-11-23,10381.0,10550.0,11350.0,10550.0,10800.0,2200.0,
2006-11-24,10479.0,10650.0,10950.0,10500.0,10500.0,1500.0,
2006-11-27,10627.0,10800.0,10950.0,10300.0,10950.0,2900.0,
2006-11-28,10233.0,10400.0,10800.0,10400.0,10800.0,8500.0,
2006-11-29,10381.0,10550.0,10950.0,10450.0,10450.0,13200.0,
2006-11-30,10627.0,10800.0,10850.0,10500.0,10550.0,3000.0,
2006-12-01,10627.0,10800.0,10950.0,10650.0,10950.0,3900.0,
2006-12-04,10381.0,10550.0,10800.0,10500.0,10800.0,2000.0,
2006-12-05,10479.0,10650.0,10700.0,10550.0,10550.0,1100.0,
2006-12-06,10332.0,10500.0,10650.0,10450.0,10650.0,2400.0,
2006-12-07,10381.0,10550.0,10550.0,10350.0,10350.0,2600.0,
2006-12-08,10430.0,10600.0,10650.0,10300.0,10400.0,4300.0,
2006-12-11,10528.0,10700.0,10700.0,10400.0,10600.0,2700.0,
2006-12-12,10479.0,10650.0,10800.0,10450.0,10800.0,1900.0,
2006-12-13,10184.0,10350.0,10650.0,10350.0,10500.0,2600.0,
2006-12-14,10430.0,10600.0,10600.0,10400.0,10400.0,1600.0,
2006-12-15,10578.0,10750.0,10750.0,10500.0,10600.0,2300.0,
2006-12-18,10528.0,10700.0,10850.0,10500.0,10850.0,11200.0,
2006-12-19,10676.0,10850.0,10950.0,10700.0,10700.0,7100.0,
2006-12-20,10578.0,10750.0,10850.0,10700.0,10850.0,5400.0,
2006-12-21,10578.0,10750.0,11050.0,10750.0,11050.0,8600.0,
2006-12-22,10430.0,10600.0,10850.0,10550.0,10850.0,4800.0,
2006-12-26,10430.0,10600.0,10800.0,10500.0,10650.0,4100.0,
2006-12-27,10086.0,10250.0,10700.0,10200.0,10700.0,100.0,
2006-12-28,9741.0,9900.0,10300.0,9900.0,10300.0,2800.0,
2007-01-02,9741.0,9900.0,10200.0,9900.0,9900.0,1500.0,
2007-01-03,9594.0,9750.0,9800.0,9660.0,9800.0,5200.0,
2007-01-04,9633.0,9790.0,9800.0,9670.0,9750.0,800.0,
2007-01-05,9800.0,9960.0,9980.0,9680.0,9690.0,2000.0,
2007-01-08,9554.0,9710.0,9970.0,9640.0,9970.0,2900.0,
2007-01-09,9643.0,9800.0,9950.0,9700.0,9710.0,21400.0,
2007-01-10,9987.0,10150.0,10300.0,9830.0,9990.0,5300.0,
2007-01-11,11414.0,11600.0,11650.0,9820.0,10050.0,75600.0,
2007-01-12,11316.0,11500.0,11950.0,11050.0,11500.0,100500.0,
2007-01-15,12988.0,13200.0,13200.0,11800.0,11800.0,215500.0,
2007-01-16,13038.0,13250.0,14150.0,12700.0,13950.0,190600.0,
2007-01-17,11857.0,12050.0,13150.0,11750.0,12850.0,67900.0,
2007-01-18,11463.0,11650.0,12700.0,11400.0,11850.0,83700.0,
2007-01-19,11266.0,11450.0,11700.0,10800.0,11550.0,42800.0,
2007-01-22,10479.0,10650.0,11450.0,10600.0,11450.0,29800.0,
2007-01-23,10971.0,11150.0,11200.0,10350.0,10800.0,25900.0,
2007-01-24,10627.0,10800.0,11150.0,10700.0,11150.0,11400.0,
2007-01-25,10627.0,10800.0,10800.0,10300.0,10800.0,30100.0,
2007-01-26,10578.0,10750.0,10800.0,10200.0,10800.0,18900.0,
2007-01-29,10578.0,10750.0,10800.0,10350.0,10400.0,16700.0,
2007-01-30,11020.0,11200.0,11200.0,10450.0,10750.0,26100.0,
2007-01-31,10774.0,10950.0,11300.0,10800.0,11250.0,17500.0,
2007-02-01,10430.0,10600.0,11050.0,10550.0,11050.0,17500.0,
2007-02-02,10381.0,10550.0,10800.0,10500.0,10600.0,11300.0,
2007-02-05,11316.0,11500.0,11500.0,10250.0,10650.0,36900.0,
2007-02-06,11266.0,11450.0,11600.0,10900.0,11350.0,23200.0,
2007-02-07,11266.0,11450.0,12100.0,11100.0,11450.0,22400.0,
2007-02-08,11119.0,11300.0,11650.0,10950.0,11650.0,19100.0,
2007-02-09,11070.0,11250.0,11450.0,11000.0,11050.0,7300.0,
2007-02-12,11070.0,11250.0,11500.0,10950.0,11350.0,8500.0,
2007-02-13,11020.0,11200.0,11400.0,10800.0,11200.0,10300.0,
2007-02-14,10578.0,10750.0,11200.0,10750.0,11000.0,7500.0,
2007-02-15,10676.0,10850.0,10900.0,10700.0,10750.0,9000.0,
2007-02-16,10676.0,10850.0,11050.0,10700.0,10700.0,6300.0,
2007-02-20,10676.0,10850.0,10850.0,10500.0,10500.0,12100.0,
2007-02-21,10676.0,10850.0,11000.0,10750.0,10850.0,7600.0,
2007-02-22,10479.0,10650.0,11300.0,10600.0,10850.0,14200.0,
2007-02-23,10922.0,11100.0,11200.0,10500.0,10650.0,15600.0,
2007-02-26,11709.0,11900.0,12750.0,11150.0,11400.0,185800.0,
2007-02-27,11709.0,11900.0,12500.0,11350.0,11900.0,45100.0,
2007-02-28,12447.0,12650.0,12650.0,11000.0,11200.0,52700.0,
2007-03-05,12152.0,12350.0,14200.0,12350.0,12850.0,129500.0,
2007-03-06,12152.0,12350.0,12500.0,11800.0,12150.0,22300.0,
2007-03-07,11709.0,11900.0,12600.0,11900.0,12200.0,18600.0,
2007-03-08,11758.0,11950.0,12200.0,11800.0,11900.0,14700.0,
2007-03-09,11808.0,12000.0,12400.0,11950.0,11950.0,9400.0,
2007-03-12,12103.0,12300.0,12300.0,11850.0,12000.0,9900.0,
2007-03-13,11660.0,11850.0,12600.0,11800.0,12600.0,13800.0,
2007-03-14,11414.0,11600.0,11900.0,11550.0,11600.0,8500.0,
2007-03-15,11414.0,11600.0,11900.0,11500.0,11900.0,11700.0,
2007-03-16,11414.0,11600.0,11900.0,11300.0,11900.0,14400.0,
2007-03-19,11611.0,11800.0,11800.0,11400.0,11650.0,8500.0,
2007-03-20,11709.0,11900.0,12000.0,11600.0,11800.0,10800.0,
2007-03-21,12054.0,12250.0,12500.0,11900.0,12050.0,20400.0,
2007-03-22,11906.0,12100.0,12550.0,12100.0,12550.0,9500.0,
2007-03-23,11512.0,11700.0,12400.0,11700.0,12400.0,10500.0,
2007-03-26,11611.0,11800.0,12000.0,11600.0,11600.0,12600.0,
2007-03-27,12398.0,12600.0,13000.0,11850.0,12150.0,21300.0,
2007-03-28,11808.0,12000.0,12800.0,12000.0,12650.0,15100.0,
2007-03-29,12595.0,12800.0,13300.0,12000.0,12300.0,19300.0,
2007-03-30,12595.0,12800.0,12900.0,12500.0,12600.0,9400.0,
2007-04-02,12447.0,12650.0,13000.0,12500.0,12600.0,13500.0,
2007-04-03,12201.0,12400.0,12650.0,12350.0,12650.0,6200.0,
2007-04-04,12300.0,12500.0,12650.0,12350.0,12350.0,9100.0,
2007-04-05,12300.0,12500.0,12550.0,12300.0,12550.0,7300.0,
2007-04-06,12496.0,12700.0,12750.0,12350.0,12500.0,14700.0,
2007-04-09,12595.0,12800.0,12850.0,12500.0,12750.0,11500.0,
2007-04-10,12988.0,13200.0,13700.0,12850.0,13100.0,31300.0,
2007-04-11,12841.0,13050.0,13500.0,12800.0,13500.0,90300.0,
2007-04-12,12988.0,13200.0,13200.0,12800.0,12800.0,62200.0,
2007-04-13,12890.0,13100.0,13350.0,12950.0,13150.0,17200.0,
2007-04-16,13087.0,13300.0,13500.0,13200.0,13250.0,9400.0,
2007-04-17,14563.0,14800.0,15000.0,13100.0,13600.0,40600.0,
2007-04-18,13480.0,13700.0,15000.0,13600.0,14600.0,37400.0,
2007-04-19,12792.0,13000.0,13700.0,12950.0,13700.0,37000.0,
2007-04-20,13726.0,13950.0,14000.0,13100.0,13300.0,24900.0,
2007-04-23,15744.0,16000.0,16000.0,14300.0,15150.0,64600.0,
2007-04-24,15596.0,15850.0,17900.0,15800.0,16100.0,109800.0,
2007-04-25,14661.0,14900.0,16600.0,14500.0,16300.0,71800.0,
2007-04-26,14268.0,14500.0,15350.0,14300.0,15000.0,21600.0,
2007-04-27,13874.0,14100.0,14550.0,13850.0,14500.0,14400.0,
2007-04-30,13874.0,14100.0,14250.0,13600.0,14200.0,8000.0,
2007-05-02,14464.0,14700.0,14850.0,13600.0,14250.0,15100.0,
2007-05-03,14169.0,14400.0,14950.0,14300.0,14950.0,5700.0,
2007-05-04,14415.0,14650.0,14800.0,14250.0,14800.0,8500.0,
2007-05-07,14268.0,14500.0,14650.0,14200.0,14500.0,11900.0,
2007-05-08,14858.0,15100.0,15200.0,14300.0,14300.0,19000.0,
2007-05-09,14268.0,14500.0,15300.0,14500.0,15100.0,12200.0,
2007-05-10,14907.0,15150.0,15300.0,14400.0,14800.0,10100.0,
2007-05-11,15645.0,15900.0,16200.0,14600.0,14950.0,20300.0,
2007-05-14,15399.0,15650.0,15900.0,15450.0,15900.0,10100.0,
2007-05-15,15940.0,16200.0,16500.0,15250.0,15400.0,30100.0,
2007-05-16,15940.0,16200.0,16200.0,15750.0,16200.0,9700.0,
2007-05-17,15694.0,15950.0,16400.0,15900.0,16200.0,8200.0,
2007-05-18,15202.0,15450.0,16150.0,15450.0,15800.0,15000.0,
2007-05-21,16629.0,16900.0,17400.0,15600.0,15850.0,26400.0,
2007-05-22,16482.0,16750.0,17200.0,16450.0,16950.0,17300.0,
2007-05-23,16629.0,16900.0,17150.0,16450.0,16750.0,15700.0,
2007-05-25,17416.0,17700.0,17700.0,16500.0,16500.0,11300.0,
2007-05-28,17908.0,18200.0,18500.0,17650.0,17800.0,10600.0,
2007-05-29,17761.0,18050.0,18750.0,17850.0,18200.0,9300.0,
2007-05-30,17613.0,17900.0,18400.0,17650.0,18200.0,15700.0,
2007-05-31,16974.0,17250.0,17850.0,17150.0,17850.0,12700.0,
2007-06-01,16826.0,17100.0,17500.0,16000.0,17500.0,17100.0,
2007-06-04,16334.0,16600.0,17450.0,16300.0,16700.0,10900.0,
2007-06-05,15744.0,16000.0,16700.0,15700.0,16700.0,6900.0,
2007-06-07,16777.0,17050.0,17300.0,15950.0,15950.0,14500.0,
2007-06-08,16728.0,17000.0,17700.0,16600.0,17050.0,30300.0,
2007-06-11,16629.0,16900.0,17600.0,16250.0,17600.0,15300.0,
2007-06-12,16728.0,17000.0,17050.0,16400.0,16600.0,9100.0,
2007-06-13,16728.0,17000.0,17000.0,16350.0,16400.0,9400.0,
2007-06-14,16728.0,17000.0,17000.0,16600.0,16700.0,4900.0,
2007-06-15,16383.0,16650.0,17000.0,16500.0,16500.0,7900.0,
2007-06-18,16334.0,16600.0,17000.0,16400.0,16650.0,7900.0,
2007-06-19,16432.0,16700.0,16700.0,15750.0,16500.0,24300.0,
2007-06-20,16383.0,16650.0,16700.0,16100.0,16700.0,22000.0,
2007-06-21,16137.0,16400.0,16650.0,16150.0,16650.0,6900.0,
2007-06-22,16285.0,16550.0,16600.0,16100.0,16400.0,18500.0,
2007-06-25,16285.0,16550.0,16550.0,16200.0,16300.0,6100.0,
2007-06-26,16383.0,16650.0,16700.0,16100.0,16200.0,9100.0,
2007-06-27,16039.0,16300.0,16650.0,15900.0,16650.0,12300.0,
2007-06-28,15596.0,15850.0,16250.0,14750.0,14800.0,2800.0,
2007-06-29,15744.0,16000.0,16100.0,15600.0,16000.0,18200.0,
2007-07-02,15940.0,16200.0,16350.0,15950.0,16350.0,500.0,
2007-07-03,15596.0,15850.0,16450.0,15800.0,16450.0,1100.0,
2007-07-04,16088.0,16350.0,16500.0,15800.0,16350.0,9700.0,
2007-07-05,15498.0,15750.0,16350.0,15550.0,15800.0,5200.0,
2007-07-06,15252.0,15500.0,15800.0,15200.0,15800.0,4100.0,
2007-07-09,15252.0,15500.0,16200.0,15150.0,15250.0,11700.0,
2007-07-10,15645.0,15900.0,16100.0,15500.0,15900.0,800.0,
2007-07-11,15940.0,16200.0,16200.0,15650.0,16200.0,8300.0,
2007-07-12,16236.0,16500.0,16500.0,15800.0,16500.0,3100.0,
2007-07-13,16728.0,17000.0,17100.0,16300.0,16600.0,13700.0,
2007-07-16,16924.0,17200.0,17400.0,16850.0,17000.0,3300.0,
2007-07-18,17220.0,17500.0,17600.0,16750.0,17400.0,9100.0,
2007-07-19,17220.0,17500.0,17650.0,17200.0,17650.0,5500.0,
2007-07-20,17170.0,17450.0,17700.0,17050.0,17250.0,9100.0,
2007-07-23,17515.0,17800.0,17850.0,17250.0,17450.0,8100.0,
2007-07-24,16728.0,17000.0,17800.0,17000.0,17800.0,3100.0,
2007-07-25,16482.0,16750.0,17700.0,16750.0,17000.0,3800.0,
2007-07-26,17072.0,17350.0,17350.0,16500.0,16500.0,6000.0,
2007-07-27,16580.0,16850.0,17650.0,16000.0,17500.0,13200.0,
2007-07-30,16531.0,16800.0,17000.0,16300.0,16300.0,1900.0,
2007-07-31,17023.0,17300.0,17300.0,16800.0,16800.0,3200.0,
2007-08-01,17170.0,17450.0,17450.0,17050.0,17300.0,6900.0,
2007-08-02,17170.0,17450.0,18300.0,17050.0,17450.0,19000.0,
2007-08-03,18548.0,18850.0,20000.0,18000.0,18000.0,58700.0,
2007-08-06,18745.0,19050.0,19950.0,18100.0,18450.0,32600.0,
2007-08-07,18450.0,18750.0,19650.0,18300.0,19650.0,23400.0,
2007-08-08,17712.0,18000.0,19000.0,17800.0,18550.0,6700.0,
2007-08-09,18105.0,18400.0,18500.0,18000.0,18000.0,1900.0,
2007-08-10,17121.0,17400.0,18400.0,17300.0,18400.0,5500.0,
2007-08-14,17515.0,17800.0,18850.0,17500.0,18850.0,4000.0,
2007-08-16,16383.0,16650.0,18000.0,15600.0,17000.0,8100.0,
2007-08-17,16924.0,17200.0,17550.0,15850.0,17550.0,4500.0,
2007-08-20,17318.0,17600.0,17800.0,16500.0,17500.0,10800.0,
2007-08-21,17220.0,17500.0,17800.0,17000.0,17800.0,9100.0,
2007-08-22,17220.0,17500.0,17700.0,17000.0,17050.0,5900.0,
2007-08-23,17220.0,17500.0,18050.0,17500.0,18050.0,5200.0,
2007-08-24,17220.0,17500.0,17600.0,17500.0,17500.0,5800.0,
2007-08-27,17269.0,17550.0,17650.0,17500.0,17500.0,6300.0,
2007-08-28,17023.0,17300.0,17650.0,17200.0,17200.0,19000.0,
2007-08-29,17023.0,17300.0,17800.0,16500.0,16500.0,9000.0,
2007-08-30,17023.0,17300.0,18050.0,17300.0,18050.0,27700.0,
2007-08-31,17170.0,17450.0,17450.0,17100.0,17150.0,29700.0,
2007-09-03,17121.0,17400.0,17500.0,16900.0,16950.0,5500.0,
2007-09-04,16826.0,17100.0,17350.0,16800.0,17350.0,4800.0,
2007-09-05,16629.0,16900.0,17350.0,16900.0,17000.0,3900.0,
2007-09-06,17072.0,17350.0,17650.0,16650.0,17650.0,500.0,
2007-09-07,17416.0,17700.0,18450.0,17200.0,18000.0,700.0,
2007-09-10,17121.0,17400.0,17650.0,16800.0,17650.0,1400.0,
2007-09-11,17072.0,17350.0,17500.0,16950.0,17100.0,2300.0,
2007-09-12,17121.0,17400.0,17400.0,16850.0,16850.0,2200.0,
2007-09-13,16728.0,17000.0,17200.0,16750.0,16850.0,2000.0,
2007-09-14,16728.0,17000.0,17300.0,16850.0,17300.0,900.0,
2007-09-17,16137.0,16400.0,16700.0,14600.0,16500.0,2700.0,
2007-09-18,16432.0,16700.0,16700.0,15950.0,16450.0,2200.0,
2007-09-19,16137.0,16400.0,17000.0,16400.0,17000.0,700.0,
2007-09-20,16580.0,16850.0,16850.0,16400.0,16600.0,900.0,
2007-09-21,16580.0,16850.0,17050.0,16650.0,17050.0,1000.0,
2007-09-27,16728.0,17000.0,17000.0,16300.0,16600.0,4300.0,
