"Date","Open","High","Low","Close","Volume","Adj_Close"
"2015-05-22",2255,2325,2230,2230,3582961,2230
"2015-05-26",2230,2255,2225,2245,247665,2245
"2015-05-27",2245,2245,2225,2230,121664,2230
"2015-05-28",2230,2255,2225,2250,117035,2250
"2015-05-29",2235,2310,2235,2270,298869,2270
"2015-06-01",2255,2300,2250,2295,110974,2295
"2015-06-02",2275,2300,2275,2295,127963,2295
"2015-06-03",2295,2295,2260,2265,106917,2265
"2015-06-04",2270,2320,2245,2285,138275,2285
"2015-06-05",2285,2310,2270,2285,67891,2285
"2015-06-08",2285,2305,2275,2295,69909,2295
"2015-06-09",2275,2310,2270,2290,38580,2290
"2015-06-10",2275,2285,2250,2260,73248,2260
"2015-06-11",2270,2290,2200,2220,116860,2220
"2015-06-12",2205,2240,2190,2205,188205,2205
"2015-06-15",2180,2215,2180,2205,67962,2205
"2015-06-16",2190,2215,2160,2185,86232,2185
"2015-06-17",2185,2210,2140,2165,60842,2165
"2015-06-18",2150,2160,2095,2120,72325,2120
"2015-06-19",2160,2160,2090,2110,71555,2110
"2015-06-22",2110,2155,2110,2155,17928,2155
"2015-06-23",2125,2220,2120,2180,20726,2180
"2015-06-24",2210,2210,2160,2195,33537,2195
"2015-06-25",2165,2200,2165,2190,26747,2190
"2015-06-26",2180,2210,2175,2195,38374,2195
"2015-06-29",2155,2250,2155,2250,47605,2250
"2015-06-30",2250,2320,2250,2310,72837,2310
"2015-07-01",2325,2330,2260,2300,25114,2300
"2015-07-02",2215,2355,2215,2350,65192,2350
"2015-07-03",2350,2385,2220,2385,48267,2385
"2015-07-06",2380,2415,2300,2310,47911,2310
"2015-07-07",2305,2395,2290,2300,37454,2300
"2015-07-08",2295,2345,2255,2340,36591,2340
"2015-07-09",2280,2350,2225,2335,27486,2335
"2015-07-10",2335,2335,2300,2330,33388,2330
"2015-07-13",2305,2365,2305,2355,8514,2355
"2015-07-14",2360,2375,2320,2340,8691,2340
"2015-07-15",2350,2485,2350,2400,97730,2400
"2015-07-16",2435,2445,2390,2400,36871,2400
"2015-07-17",2380,2420,2315,2385,20576,2385
"2015-07-20",2400,2400,2395,2400,26723,2400
"2015-07-21",2400,2440,2390,2400,27917,2400
"2015-07-22",2385,2405,2380,2395,23396,2395
"2015-07-23",2390,2410,2310,2400,105568,2400
"2015-07-24",2400,2435,2400,2405,22724,2405
"2015-07-27",2420,2435,2400,2405,28173,2405
"2015-07-28",2410,2465,2380,2450,92915,2450
"2015-07-29",2435,2460,2405,2415,18673,2415
"2015-07-30",2440,2500,2440,2490,54049,2490
"2015-07-31",2490,2500,2430,2450,17153,2450
"2015-08-03",2440,2485,2420,2440,19037,2440
"2015-08-04",2475,2480,2410,2420,12843,2420
"2015-08-05",2465,2465,2390,2420,6274,2420
"2015-08-06",2425,3145,2380,3145,1948518,3145
"2015-08-07",3185,3935,2605,2725,12381038,2725
"2015-08-10",2735,2765,2520,2525,1043619,2525
"2015-08-11",2570,2600,2450,2470,603489,2470
"2015-08-12",2525,2690,2425,2520,766949,2520
"2015-08-13",2480,2565,2410,2465,321931,2465
"2015-08-14",2465,2465,2465,2465,0,2465
"2015-08-17",2440,2440,2350,2390,209833,2390
"2015-08-18",2390,2420,2360,2365,126182,2365
"2015-08-19",2360,2395,2210,2350,205454,2350
"2015-08-20",2320,2395,2320,2325,63910,2325
"2015-08-21",2230,2315,2210,2305,97378,2305
"2015-08-24",2240,2305,2240,2295,61188,2295
"2015-08-25",2265,2585,2250,2365,306209,2365
"2015-08-26",2360,2425,2340,2395,44621,2395
"2015-08-27",2400,2400,2320,2340,79411,2340
"2015-08-28",2400,2400,2325,2365,51625,2365
"2015-08-31",2385,2385,2335,2345,22943,2345
"2015-09-01",2345,2345,2300,2320,21468,2320
"2015-09-02",2250,2320,2250,2310,28731,2310
"2015-09-03",2305,2375,2285,2330,30418,2330
"2015-09-04",2330,2340,2280,2280,66598,2280
"2015-09-07",2240,2345,2235,2275,21695,2275
"2015-09-08",2280,2300,2255,2275,19230,2275
"2015-09-09",2270,2300,2250,2285,17711,2285
"2015-09-10",2400,2400,2285,2320,45826,2320
"2015-09-11",2320,2340,2260,2325,5818,2325
"2015-09-14",2325,2365,2250,2300,4148,2300
"2015-09-15",2260,2325,2210,2220,57817,2220
"2015-09-16",2220,2300,2220,2290,92058,2290
"2015-09-17",2230,2360,2225,2360,14510,2360
"2015-09-18",2410,2410,2260,2315,16985,2315
"2015-09-21",2285,2350,2230,2230,25612,2230
"2015-09-22",2230,2320,2200,2225,14214,2225
"2015-09-23",2200,2240,2180,2210,13326,2210
"2015-09-24",2230,2230,2190,2230,21667,2230
"2015-09-25",2160,2225,2160,2195,12276,2195
"2015-09-30",2160,2225,2160,2200,19809,2200
"2015-10-01",2160,2250,2160,2180,12510,2180
"2015-10-02",2180,2230,2155,2210,7890,2210
"2015-10-05",2225,2225,2165,2190,11730,2190
"2015-10-06",2190,2210,2165,2200,21848,2200
"2015-10-07",2200,2220,2165,2215,32946,2215
"2015-10-08",2205,2215,2185,2215,10166,2215
"2015-10-12",2215,2340,2180,2210,24744,2210
"2015-10-13",2275,2275,2205,2220,5457,2220
"2015-10-14",2230,2230,2185,2215,5076,2215
"2015-10-15",2220,2220,2175,2205,4029,2205
"2015-10-16",2205,2215,2180,2185,2979,2185
"2015-10-19",2230,2230,2150,2190,13218,2190
"2015-10-20",2190,2245,2160,2185,6461,2185
"2015-10-21",2185,2200,2185,2195,3209,2195
"2015-10-22",2195,2240,2195,2210,13807,2210
"2015-10-23",2210,2210,2185,2205,783,2205
"2015-10-26",2210,2210,2105,2180,22494,2180
"2015-10-27",2180,2205,2155,2200,18339,2200
"2015-10-28",2200,2200,2145,2190,4938,2190
"2015-10-29",2140,2190,2140,2190,4549,2190
"2015-10-30",2150,2200,2140,2200,5236,2200
"2015-11-02",2130,2195,2120,2150,5939,2150
"2015-11-03",2130,2160,2125,2155,7269,2155
"2015-11-04",2145,2150,2125,2140,6117,2140
"2015-11-05",2115,2195,2070,2125,61070,2125
"2015-11-06",2180,2180,2090,2120,6431,2120
"2015-11-09",2110,2145,2095,2120,10406,2120
"2015-11-10",2120,2120,2085,2110,13606,2110
"2015-11-11",2150,2150,2075,2090,11997,2090
"2015-11-12",2070,2170,2070,2105,23901,2105
"2015-11-13",2070,2140,2070,2100,17826,2100
"2015-11-16",2100,2100,2060,2060,13199,2060
"2015-11-17",2070,2100,2050,2100,12192,2100
"2015-11-18",2160,2160,2070,2120,3651,2120
"2015-11-19",2060,2100,2050,2075,23125,2075
"2015-11-20",2110,2110,2040,2050,27056,2050
"2015-11-23",2040,2100,2010,2060,31064,2060
"2015-11-24",2090,2090,2015,2025,15194,2025
"2015-11-25",2025,2055,2020,2030,19736,2030
"2015-11-26",2000,2045,2000,2035,120074,2035
"2015-11-27",2030,2065,2005,2025,17516,2025
"2015-11-30",2020,2060,2000,2010,51872,2010
"2015-12-01",2010,2040,2005,2020,20863,2020
"2015-12-02",2020,2045,2010,2010,10386,2010
"2015-12-03",2010,2035,2010,2035,6908,2035
"2015-12-04",2020,2035,2020,2030,17748,2030
"2015-12-07",2025,2025,2005,2010,19698,2010
"2015-12-08",2010,2015,2005,2010,20664,2010
"2015-12-09",2005,2030,2000,2000,8634,2000
"2015-12-10",2020,2020,1995,2010,25690,2010
"2015-12-11",2010,2030,1995,2030,6753,2030
"2015-12-14",2050,2050,1995,2025,32269,2025
"2015-12-15",2025,2055,1995,2000,38018,2000
"2015-12-16",2005,2030,2000,2030,3582,2030
"2015-12-17",2040,2040,2000,2025,18501,2025
"2015-12-18",2005,2025,2005,2020,3380,2020
"2015-12-21",2020,2045,2000,2030,27619,2030
"2015-12-22",2000,2045,2000,2035,32963,2035
"2015-12-23",2020,2035,2000,2020,32007,2020
"2015-12-24",2005,2020,2000,2015,35369,2015
"2015-12-28",2015,2020,2000,2005,29263,2005
"2015-12-29",2030,2030,2005,2005,3569,2005
"2015-12-30",2005,2020,2005,2020,14931,2020
"2016-01-04",2020,2040,2010,2020,2994,2020
"2016-01-05",2010,2030,2000,2020,14626,2020
"2016-01-06",2010,2070,2005,2015,16819,2015
"2016-01-07",2015,2075,2010,2015,6376,2015
"2016-01-08",2015,2045,2005,2025,14376,2025
"2016-01-11",2005,2020,2000,2015,33893,2015
"2016-01-12",2015,2015,2010,2015,14685,2015
"2016-01-13",2010,2020,2005,2020,9764,2020
"2016-01-14",2040,2040,2010,2020,5709,2020
"2016-01-15",2020,2030,2010,2015,7839,2015
"2016-01-18",2005,2035,2005,2015,2004,2015
"2016-01-19",2010,2030,2005,2015,1033,2015
"2016-01-20",2015,2015,1990,1990,39464,1990
"2016-01-21",1980,2085,1980,2015,25640,2015
"2016-01-22",2000,2020,2000,2015,11544,2015
"2016-01-25",2000,2065,2000,2005,8609,2005
"2016-01-26",2005,2040,1940,2000,28138,2000
"2016-01-27",2065,2065,1995,2005,6235,2005
"2016-01-28",2020,2020,2000,2005,7630,2005
"2016-01-29",2000,2010,2000,2010,20111,2010
"2016-02-01",2015,2015,2005,2005,2049,2005
"2016-02-02",2015,2040,2005,2010,5076,2010
"2016-02-03",2010,2030,2010,2015,5876,2015
"2016-02-04",2045,2045,2005,2025,13557,2025
"2016-02-05",2005,2015,2005,2010,4684,2010
"2016-02-11",2010,2020,1970,2005,65309,2005
"2016-02-12",1990,2015,1980,2000,33800,2000
"2016-02-15",1980,2035,1980,2000,22981,2000
"2016-02-16",2000,2015,2000,2015,13829,2015
"2016-02-17",2000,2020,1995,2000,17287,2000
"2016-02-18",2005,2005,2000,2005,29992,2005
"2016-02-19",1990,2040,1990,2010,1203,2010
"2016-02-22",2000,2025,1995,2000,17052,2000
"2016-02-23",2000,2005,1990,2000,38614,2000
"2016-02-24",2040,2040,1985,2000,6164,2000
"2016-02-25",2025,2025,1990,2010,2211,2010
"2016-02-26",2010,2015,1995,2015,2568,2015
"2016-02-29",1990,2010,1990,2000,5788,2000
"2016-03-02",2000,2010,1990,1990,12406,1990
"2016-03-03",2005,2005,1995,2000,493,2000
"2016-03-04",2015,2015,1985,2000,9490,2000
"2016-03-07",2000,2010,1985,2000,3912,2000
"2016-03-08",1985,2000,1985,2000,2366,2000
"2016-03-09",1985,2000,1975,1990,11399,1990
"2016-03-10",1995,1995,1970,1990,33248,1990
"2016-03-11",1985,1990,1970,1990,9037,1990
"2016-03-14",1990,1990,1975,1980,1650,1980
"2016-03-15",1965,1985,1965,1980,10889,1980
"2016-03-16",1970,1985,1965,1980,1222,1980
"2016-03-17",1970,1980,1965,1970,2694,1970
"2016-03-18",1965,1980,1955,1980,20812,1980
"2016-03-21",1975,1980,1975,1975,319,1975
"2016-03-22",1980,1980,1960,1980,1165,1980
