"Date","Open","High","Low","Close","Volume","Adj_Close"
"2010-10-15",68700,68700,58400,58400,2375,58073
"2010-10-18",49700,49700,49700,49700,4422,49421
"2010-10-19",42250,42250,42250,42250,5043,42013
"2010-10-20",36300,39400,35950,35950,2097688,35748
"2010-10-21",35100,37700,33650,35300,2018529,35102
"2010-10-22",35700,35750,33000,33400,777603,33213
"2010-10-25",33750,34500,33250,33750,508971,33561
"2010-10-26",34250,34550,32300,32500,677913,32318
"2010-10-27",32850,32900,31100,31300,531386,31124
"2010-10-28",31500,33200,31350,31500,499758,31323
"2010-10-29",31800,32900,31250,31250,421160,31075
"2010-11-01",31650,32200,30400,31000,326792,30826
"2010-11-02",31000,31350,30000,30500,382565,30329
"2010-11-03",31100,31500,29950,29950,358495,29782
"2010-11-04",29750,30050,28900,28950,323888,28787
"2010-11-05",29200,29950,28200,28350,427015,28191
"2010-11-08",28600,30300,28400,30300,444667,30130
"2010-11-09",30600,31000,29650,30550,219532,30379
"2010-11-10",30200,31050,29750,29800,143053,29633
"2010-11-11",28700,29800,28700,29000,154737,28837
"2010-11-12",28850,29150,27050,27700,229162,27544
"2010-11-15",27900,29250,27800,29150,217015,28986
"2010-11-16",29500,30550,29150,30550,259737,30379
"2010-11-18",35100,35100,35100,35100,81093,34903
"2010-11-19",36400,39600,36200,36700,1587147,36494
"2010-11-22",37150,37900,35750,36750,457777,36544
"2010-11-23",36650,36650,34350,35000,347253,34804
"2010-11-24",33350,34300,32600,34000,310021,33809
"2010-11-25",34400,34850,33500,34000,209543,33809
"2010-11-26",34000,34700,33000,34000,217007,33809
"2010-11-29",34000,36300,33750,35300,285568,35102
"2010-11-30",35150,35500,34400,34850,120768,34654
"2010-12-01",34850,35000,33900,33900,105474,33710
"2010-12-02",34400,34450,33200,33200,100380,33014
"2010-12-03",33200,33750,32850,32850,77438,32666
"2010-12-06",32900,33300,32600,33300,96424,33113
"2010-12-07",33450,33450,31500,32500,134680,32318
"2010-12-08",32850,35650,32300,34600,423637,34406
