Date,Open,High,Low,Close,Adj Close,Volume
2015-06-16,3050,3190,2915,2920,2920,87053
2015-06-17,2930,2975,2850,2890,2890,7022
2015-06-18,2940,2950,2800,2930,2930,55833
2015-06-19,2825,2960,2825,2925,2925,3613
2015-06-22,2820,2935,2820,2890,2890,9816
2015-06-23,2855,2985,2855,2930,2930,22935
2015-06-24,2920,3050,2860,2935,2935,61130
2015-06-25,2910,3000,2905,2930,2930,64354
2015-06-26,2900,2975,2875,2930,2930,59841
2015-06-29,2880,2935,2855,2935,2935,52405
2015-06-30,2835,2995,2835,2935,2935,30954
2015-07-01,2930,3350,2865,3100,3100,67663
2015-07-02,3110,3145,3040,3040,3040,31094
2015-07-03,3080,3080,2805,2880,2880,101445
2015-07-06,2800,2895,2700,2800,2800,56449
2015-07-07,2800,2920,2755,2920,2920,83597
2015-07-08,2845,3000,2800,2880,2880,100990
2015-07-09,2935,2935,2850,2880,2880,59401
2015-07-10,2940,2940,2840,2900,2900,17242
2015-07-13,2850,2980,2750,2860,2860,57679
2015-07-14,2915,2915,2790,2835,2835,47562
2015-07-15,2895,2900,2790,2835,2835,14688
2015-07-16,2835,2835,2600,2650,2650,119662
2015-07-17,2650,2750,2610,2650,2650,47853
2015-07-20,2685,2685,2550,2605,2605,57532
2015-07-21,2685,2800,2610,2785,2785,17358
2015-07-22,2845,2845,2730,2740,2740,45102
2015-07-23,2740,2825,2740,2800,2800,19376
2015-07-24,2800,2830,2750,2800,2800,37856
2015-07-27,2885,2885,2780,2785,2785,19115
2015-07-28,2860,3620,2760,3200,3200,1455346
2015-07-29,3080,3870,2900,3230,3230,604634
2015-07-30,4090,4195,3550,3815,3815,2181229
2015-07-31,3540,3975,3530,3800,3800,692768
2015-08-03,3790,3790,3445,3540,3540,283633
2015-08-04,3420,4400,3400,3810,3810,1586940
2015-08-05,3780,3955,3580,3625,3625,373851
2015-08-06,3695,4480,3500,4120,4120,2098735
2015-08-07,4090,4450,3805,3865,3865,768491
2015-08-10,3900,4125,3710,3930,3930,352702
2015-08-11,3910,4850,3855,4265,4265,1612943
2015-08-12,4350,4700,4210,4405,4405,602294
2015-08-13,4480,4605,4210,4315,4315,322126
2015-08-14,4315,4315,4315,4315,4315,0
2015-08-17,4120,4400,4075,4170,4170,153883
2015-08-18,4200,4260,3965,4130,4130,169502
2015-08-19,4150,4150,3800,3990,3990,141457
2015-08-20,3960,4080,3785,3800,3800,95565
2015-08-21,3700,3965,3500,3950,3950,132841
2015-08-24,3950,4185,3800,3955,3955,117131
2015-08-25,4005,4270,3900,4030,4030,231904
2015-08-26,4095,4300,4090,4215,4215,219049
2015-08-27,4290,4300,4130,4280,4280,88406
2015-08-28,4300,4310,3765,4115,4115,596741
2015-08-31,4115,4130,3950,4040,4040,110183
2015-09-01,3930,3975,3700,3700,3700,287927
2015-09-02,3700,3845,3410,3420,3420,234098
2015-09-03,3420,3540,3195,3230,3230,164864
2015-09-04,3230,3345,2990,3015,3015,212150
2015-09-07,3040,3200,2840,3095,3095,123175
2015-09-08,3050,3185,2850,2980,2980,84495
2015-09-09,2995,3160,2950,2980,2980,52481
2015-09-10,2955,2980,2795,2845,2845,91350
2015-09-11,2845,3590,2750,3175,3175,390264
2015-09-14,3150,3280,2975,3025,3025,79642
2015-09-15,3180,3180,2800,2970,2970,78855
2015-09-16,2255,2415,2185,2300,2300,1181992
2015-09-17,2320,2320,2150,2185,2185,287711
2015-09-18,2220,2235,2125,2200,2200,167308
2015-09-21,2180,2240,2130,2155,2155,128149
2015-09-22,2140,2160,2090,2115,2115,236355
2015-09-23,2105,2125,2100,2120,2120,118556
2015-09-24,2120,2205,2100,2175,2175,92373
2015-09-25,2190,2190,2130,2155,2155,25775
2015-09-30,2190,2245,2120,2150,2150,54690
2015-10-01,2190,2190,2125,2165,2165,29330
2015-10-02,2190,2230,2150,2150,2150,28306
2015-10-05,2155,2200,2125,2155,2155,42622
2015-10-06,2155,2190,2125,2125,2125,28433
2015-10-07,2125,2150,2110,2120,2120,45881
2015-10-08,2105,2130,2090,2115,2115,141118
2015-10-12,2115,2180,2095,2165,2165,41401
2015-10-13,2200,2200,2120,2140,2140,31981
2015-10-14,2120,2165,2115,2135,2135,40991
2015-10-15,2110,2245,2100,2130,2130,50779
2015-10-16,2150,2150,2130,2150,2150,37042
2015-10-19,2150,2150,2120,2140,2140,23706
2015-10-20,2140,2200,2125,2140,2140,31132
2015-10-21,2120,2145,2105,2120,2120,37379
2015-10-22,2110,2130,2100,2120,2120,29561
2015-10-23,2105,2125,2095,2100,2100,47497
2015-10-26,2100,2125,2095,2120,2120,15540
2015-10-27,2120,2120,2100,2105,2105,20814
2015-10-28,2120,2120,2100,2110,2110,24881
2015-10-29,2105,2110,2080,2095,2095,60725
2015-10-30,2090,2120,2090,2090,2090,13881
2015-11-02,2090,2110,2085,2095,2095,19026
2015-11-03,2105,2105,2075,2095,2095,27069
2015-11-04,2095,2095,2065,2075,2075,61416
2015-11-05,2065,2090,2055,2080,2080,29941
2015-11-06,2085,2085,2045,2060,2060,60821
2015-11-09,2065,2080,2050,2075,2075,12997
2015-11-10,2045,2080,2035,2035,2035,47421
2015-11-11,2040,2105,2035,2090,2090,41663
2015-11-12,2050,2120,2050,2090,2090,13840
2015-11-13,2060,2075,2040,2060,2060,22465
2015-11-16,2060,2060,2025,2050,2050,33568
2015-11-17,2060,2060,2030,2055,2055,4516
2015-11-18,2055,2055,2015,2045,2045,14410
2015-11-19,2030,2065,2010,2040,2040,9827
2015-11-20,2070,2070,2020,2045,2045,1806
2015-11-23,2025,2055,2020,2045,2045,4958
2015-11-24,2005,2045,2005,2030,2030,7262
2015-11-25,2020,2040,2000,2020,2020,24150
2015-11-26,2000,2040,2000,2015,2015,32301
2015-11-27,2000,2030,2000,2025,2025,19819
2015-11-30,2030,2030,1995,2000,2000,16990
2015-12-01,2050,2050,2000,2000,2000,17873
2015-12-02,2005,2010,2000,2010,2010,17616
2015-12-03,2010,2015,1995,2015,2015,40553
2015-12-04,2005,2020,2000,2020,2020,23591
2015-12-07,2015,2045,2005,2005,2005,4468
2015-12-08,2005,2030,2000,2030,2030,19001
2015-12-09,2080,2080,1975,2025,2025,10004
2015-12-10,2025,2025,1995,2020,2020,6356
2015-12-11,2005,2030,2000,2000,2000,3664
2015-12-14,2005,2005,1990,2000,2000,6954
2015-12-15,1950,2005,1950,2000,2000,14408
2015-12-16,2015,2015,1995,2000,2000,8979
2015-12-17,2005,2015,2000,2000,2000,3809
2015-12-18,2005,2025,2000,2015,2015,12072
2015-12-21,2000,2045,2000,2030,2030,20465
2015-12-22,2030,2030,2000,2010,2010,22597
2015-12-23,2010,2030,2000,2010,2010,17889
2015-12-24,2010,2015,2005,2005,2005,13044
2015-12-28,2005,2035,1975,2010,2010,38648
2015-12-29,2000,2015,1990,2005,2005,11096
2015-12-30,1995,2040,1995,2040,2040,8986
2016-01-04,2040,2040,2015,2015,2015,7064
2016-01-05,2000,2040,1990,2030,2030,21966
2016-01-06,2025,2035,2010,2035,2035,8603
2016-01-07,1995,2025,1995,2020,2020,8642
2016-01-08,2000,2030,1990,2025,2025,23665
2016-01-11,2000,2010,1980,2000,2000,16997
2016-01-12,2005,2025,2005,2010,2010,3671
2016-01-13,2030,2030,2005,2015,2015,1624
2016-01-14,2000,2015,2000,2005,2005,7380
2016-01-15,2025,2025,2005,2020,2020,5814
2016-01-18,2005,2030,2005,2005,2005,7214
2016-01-19,2030,2030,2005,2020,2020,2832
2016-01-20,2025,2025,2000,2000,2000,6248
2016-01-21,2005,2025,2005,2020,2020,3671
2016-01-22,2005,2025,2005,2025,2025,6072
2016-01-25,2000,2020,2000,2010,2010,5058
2016-01-26,2010,2015,1990,2000,2000,4433
2016-01-27,2050,2050,2005,2025,2025,1607
2016-01-28,2005,2020,2000,2005,2005,12883
2016-01-29,2005,2010,2000,2010,2010,6024
2016-02-01,2000,2020,2000,2015,2015,2496
2016-02-02,2005,2015,2005,2015,2015,1215
2016-02-03,2035,2035,2000,2015,2015,10135
2016-02-04,1990,2025,1990,2020,2020,3227
2016-02-05,2005,2020,2005,2015,2015,1152
2016-02-11,2015,2015,2005,2005,2005,7561
2016-02-12,1990,2005,1985,2005,2005,14000
2016-02-15,1990,2020,1990,1995,1995,9539
2016-02-16,2000,2015,2000,2015,2015,1456
2016-02-17,2010,2010,2000,2010,2010,553
2016-02-18,2030,2030,2000,2010,2010,394
2016-02-19,2040,2040,2005,2020,2020,1054
2016-02-22,1990,2030,1990,2025,2025,2255
2016-02-23,2000,2050,2000,2045,2045,266
2016-02-24,2050,2050,2050,2050,2050,40
2016-02-25,2050,2050,2000,2035,2035,3424
2016-02-26,2000,2045,2000,2030,2030,366
2016-02-29,2025,2025,1995,1995,1995,1889
2016-03-02,1995,2030,1995,2000,2000,7612
2016-03-03,1980,2020,1980,1995,1995,16116
2016-03-04,2000,2000,1990,2000,2000,20135
2016-03-07,2010,2020,1995,2010,2010,1840
2016-03-08,1995,2000,1990,2000,2000,2123
2016-03-09,2000,2000,1980,2000,2000,7418
2016-03-10,1970,2000,1960,2000,2000,6282
2016-03-11,1980,2000,1980,2000,2000,2735
2016-03-14,1995,2000,1995,2000,2000,4825
2016-03-15,1995,2010,1995,2010,2010,9160
2016-03-16,2010,2010,2000,2000,2000,22000
2016-03-17,2035,2035,1990,2000,2000,13321
2016-03-18,1990,2000,1990,2000,2000,3642
2016-03-21,2020,2020,1995,2000,2000,1497
2016-03-22,1990,2000,1970,2000,2000,18818
2016-03-23,1985,2000,1985,2000,2000,573
2016-03-24,1985,2010,1985,2005,2005,1285
2016-03-25,2000,2000,1975,2000,2000,3904
2016-03-28,1980,2000,1980,2000,2000,3946
2016-03-29,1985,2000,1980,2000,2000,4368
2016-03-30,1980,1990,1980,1990,1990,2329
2016-03-31,2000,2000,1990,1990,1990,1037
2016-04-01,1980,2010,1980,2010,2010,1368
2016-04-04,2000,2000,2000,2000,2000,2
2016-04-05,2010,2010,2010,2010,2010,4
2016-04-06,1990,2010,1990,2010,2010,1819
2016-04-07,1995,2010,1980,2005,2005,8233
2016-04-08,1990,2010,1990,2005,2005,7939
2016-04-11,2010,2010,1995,2005,2005,4303
2016-04-12,2005,2005,1990,2000,2000,877
2016-04-14,2000,2000,1990,1990,1990,8099
2016-04-15,1990,2000,1985,2000,2000,6051
2016-04-18,1985,1995,1985,1990,1990,5335
2016-04-19,1990,2000,1990,2000,2000,2651
2016-04-20,1995,2000,1980,2000,2000,1786
2016-04-21,2000,2005,1990,2005,2005,13580
2016-04-22,2020,2020,1985,2005,2005,373
2016-04-25,1985,2020,1985,2005,2005,2484
2016-04-26,2010,2020,2000,2015,2015,7384
2016-04-27,2015,2015,2005,2010,2010,5045
2016-04-28,2005,2010,2000,2010,2010,2813
2016-04-29,2005,2005,2000,2000,2000,1216
2016-05-02,2000,2010,1995,1995,1995,7010
2016-05-03,1995,2010,1990,2005,2005,2392
2016-05-04,2000,2005,1995,2000,2000,2062
2016-05-09,2000,2020,1990,1990,1990,653
2016-05-10,2015,2015,1990,1995,1995,2174
2016-05-11,1995,2005,1985,2000,2000,3894
2016-05-12,1985,2010,1985,2005,2005,8508
2016-05-13,1980,2000,1975,1995,1995,10515
2016-05-16,1980,2005,1980,1995,1995,10203
2016-05-17,1980,1990,1980,1985,1985,1100
2016-05-18,1985,2010,1960,1980,1980,10580
2016-05-19,1995,1995,1970,1990,1990,4059
2016-05-20,1990,1995,1985,1985,1985,8781
2016-05-23,2005,2005,1980,1990,1990,1171
2016-05-24,1995,1995,1980,1990,1990,695
2016-05-25,1995,1995,1980,1985,1985,1687
2016-05-26,1995,1995,1980,1985,1985,1293
2016-05-27,1995,1995,1955,1990,1990,9359
2016-05-30,1990,2000,1960,2000,2000,11080
2016-05-31,1995,1995,1995,1995,1995,1
2016-06-01,1950,1980,1950,1980,1980,18906
2016-06-02,1980,2035,1980,2035,2035,20981
2016-06-03,2035,2035,1955,2005,2005,35360
2016-06-07,2005,2025,1995,2005,2005,11726
2016-06-08,2030,2030,1990,2000,2000,29802
2016-06-09,2005,2005,1960,1995,1995,20361
2016-06-10,2000,2000,1990,1990,1990,190
2016-06-13,1955,1995,1950,1990,1990,11626
2016-06-14,1990,1995,1960,1965,1965,4239
2016-06-15,1985,1985,1965,1980,1980,574
2016-06-16,1960,2150,1960,1980,1980,40477
2016-06-17,2000,2080,1985,2000,2000,23737
2016-06-20,2080,2080,2005,2020,2020,9363
2016-06-21,2030,2030,1970,1970,1970,12582
2016-06-22,1990,1990,1970,1970,1970,2112
2016-06-23,1985,1990,1985,1990,1990,3426
2016-06-24,1975,1990,1975,1985,1985,8324
2016-06-27,1980,2025,1980,2025,2025,3258
2016-06-28,2025,2025,2025,2025,2025,0
2016-06-29,1985,2015,1985,2015,2015,770
2016-06-30,2015,2095,2010,2070,2070,118776
2016-07-01,2240,2690,2120,2500,2500,3669289
2016-07-04,2350,2370,2105,2125,2125,1057497
2016-07-05,2145,2165,2080,2120,2120,317623
2016-07-06,2085,2110,2045,2075,2075,165992
2016-07-07,2095,2645,2070,2500,2500,3090438
2016-07-08,2340,2925,2300,2535,2535,2169940
2016-07-11,2580,3295,2500,3290,3290,4299051
2016-07-12,3330,3750,2850,3030,3030,4919047
2016-07-13,2940,3115,2700,2700,2700,1294500
2016-07-14,2700,2720,2505,2505,2505,908492
2016-07-15,2515,2645,2380,2400,2400,574630
2016-07-18,2410,2480,2330,2375,2375,289604
2016-07-19,2380,2465,2335,2340,2340,295251
2016-07-20,2345,2410,2295,2295,2295,231706
2016-07-21,2260,2290,2210,2230,2230,171069
2016-07-22,2200,2245,2160,2210,2210,189211
2016-07-25,2215,2275,2200,2215,2215,77540
2016-07-26,2200,2245,2200,2215,2215,74765
2016-07-27,2215,2245,2175,2185,2185,85184
2016-07-28,2180,2215,2170,2200,2200,44993
2016-07-29,2200,2200,2150,2195,2195,67264
2016-08-01,2175,2220,2150,2185,2185,62751
2016-08-02,2180,2195,2135,2140,2140,100734
2016-08-03,2140,2155,2125,2125,2125,62330
2016-08-04,2130,2155,2100,2130,2130,69349
2016-08-05,2110,2135,2090,2130,2130,37990
2016-08-08,2145,2160,2115,2135,2135,18928
2016-08-09,2130,2130,2090,2115,2115,44129
2016-08-10,2115,2185,2115,2185,2185,53126
2016-08-11,2205,2205,2145,2170,2170,24984
2016-08-12,2185,2185,2145,2165,2165,16083
2016-08-16,2165,2165,2105,2130,2130,39244
2016-08-17,2140,2140,2085,2110,2110,43927
2016-08-18,2110,2110,2080,2105,2105,34092
2016-08-19,2105,2105,2080,2090,2090,12148
2016-08-22,2080,2490,2080,2380,2380,1629892
2016-08-23,2335,2435,2225,2305,2305,364941
2016-08-24,2390,2470,2275,2280,2280,453004
2016-08-25,2280,2840,2230,2445,2445,3676337
2016-08-26,2365,2395,2140,2160,2160,782362
2016-08-29,2160,2215,2115,2115,2115,260826
2016-08-30,2100,2150,2100,2120,2120,178454
2016-08-31,2105,2175,2100,2115,2115,121875
2016-09-01,2115,2535,2105,2235,2235,2367057
2016-09-02,2210,2285,2180,2215,2215,213418
2016-09-05,2240,2465,2170,2290,2290,637773
2016-09-06,2260,2305,2200,2210,2210,145275
2016-09-07,2240,2615,2210,2325,2325,2599982
2016-09-08,2350,2395,2245,2355,2355,551423
2016-09-09,2395,2410,2300,2315,2315,233353
2016-09-12,2255,2295,2205,2215,2215,254642
2016-09-13,2220,2330,2200,2210,2210,170554
2016-09-19,2210,2245,2175,2205,2205,96041
2016-09-20,2200,2245,2160,2165,2165,94135
2016-09-21,2195,2280,2165,2230,2230,142024
2016-09-22,2210,2270,2205,2250,2250,49740
2016-09-23,2255,2265,2180,2225,2225,49177
2016-09-26,2205,2225,2180,2190,2190,29487
2016-09-27,2195,2205,2160,2175,2175,50953
2016-09-28,2155,2255,2155,2190,2190,75007
2016-09-29,2185,2230,2185,2205,2205,8521
2016-09-30,2230,2230,2190,2210,2210,42654
2016-10-04,2210,2235,2180,2210,2210,37582
2016-10-05,2215,2220,2200,2210,2210,7918
2016-10-06,2190,2215,2180,2210,2210,18845
2016-10-07,2210,2220,2155,2190,2190,71090
2016-10-10,2190,2215,2185,2200,2200,25787
2016-10-11,2210,2210,2155,2180,2180,49305
2016-10-12,2160,2420,2160,2220,2220,1240684
2016-10-13,2235,2300,2215,2240,2240,233688
2016-10-14,2280,2665,2245,2255,2255,2934296
2016-10-17,2275,2480,2250,2380,2380,610008
2016-10-18,2375,2410,2310,2320,2320,171962
2016-10-19,2305,2380,2265,2375,2375,196930
2016-10-20,2360,2440,2260,2275,2275,188305
2016-10-21,2275,2335,2240,2335,2335,94468
2016-10-24,2335,2425,2290,2425,2425,228159
2016-10-25,2465,2640,2320,2325,2325,1062600
2016-10-26,2290,2310,2245,2265,2265,153373
2016-10-27,2265,2300,2260,2265,2265,67016
2016-10-28,2250,2295,2230,2235,2235,79775
2016-10-31,2230,2290,2160,2205,2205,90006
2016-11-01,2230,2230,2170,2175,2175,101755
2016-11-02,2225,2225,2155,2155,2155,109046
2016-11-03,2200,2200,2165,2170,2170,32176
2016-11-04,2180,2215,2145,2155,2155,23138
2016-11-07,2155,2200,2155,2185,2185,4235
2016-11-08,2180,2220,2160,2185,2185,30493
2016-11-09,2225,2225,2075,2190,2190,90607
2016-11-10,2155,2200,2150,2190,2190,13062
2016-11-11,2155,2195,2150,2195,2195,8598
2016-11-14,2180,2235,2170,2185,2185,9317
2016-11-15,2130,2210,2130,2175,2175,3401
2016-11-16,2150,2185,2140,2175,2175,3460
2016-11-17,2150,2195,2150,2195,2195,6860
2016-11-18,2235,2235,2190,2200,2200,6527
2016-11-21,2115,2200,2115,2185,2185,5365
2016-11-22,2185,2210,2155,2190,2190,2425
2016-11-23,2160,2200,2135,2150,2150,10977
2016-11-24,2190,2190,2115,2155,2155,4312
2016-11-25,2180,2180,2105,2115,2115,20378
2016-11-28,2085,2135,2085,2090,2090,12831
2016-11-29,2085,2195,2085,2115,2115,15666
2016-11-30,2145,2145,2085,2120,2120,37416
2016-12-01,2100,2130,2095,2125,2125,16705
2016-12-02,2150,2185,2110,2135,2135,11033
2016-12-05,2100,2150,2090,2120,2120,14404
2016-12-06,2135,2135,2040,2085,2085,44732
2016-12-07,2070,2110,2070,2105,2105,14213
2016-12-08,2105,2130,2090,2100,2100,11297
2016-12-09,2165,2165,2085,2125,2125,4139
2016-12-12,2090,2120,2085,2100,2100,13695
2016-12-13,2100,2120,2090,2115,2115,4997
2016-12-14,2095,2135,2095,2130,2130,11110
2016-12-15,2160,2160,2110,2110,2110,3969
2016-12-16,2090,2160,2090,2140,2140,3719
2016-12-19,2110,2125,2105,2125,2125,946
2016-12-20,2100,2140,2095,2105,2105,3930
2016-12-21,2100,2125,2090,2115,2115,4607
2016-12-22,2090,2110,2080,2100,2100,10946
2016-12-23,2085,2125,2085,2105,2105,2117
2016-12-26,2100,2180,2085,2095,2095,16418
2016-12-27,2130,2130,2090,2095,2095,15660
2016-12-28,2150,2150,2085,2120,2120,1497
2016-12-29,2160,2160,2100,2120,2120,643
2017-01-02,2120,2120,2070,2095,2095,13670
2017-01-03,2070,2100,2070,2085,2085,11845
2017-01-04,2080,2080,2065,2080,2080,27027
2017-01-05,2095,2095,2070,2080,2080,462
2017-01-06,2095,2095,2065,2065,2065,5150
2017-01-09,2065,2070,2055,2070,2070,16568
2017-01-10,2040,2070,2035,2070,2070,1076
2017-01-11,2040,2075,2040,2075,2075,6885
2017-01-12,2195,2195,2045,2050,2050,372
2017-01-13,2105,2105,2050,2070,2070,5909
2017-01-16,2070,2070,2035,2065,2065,595
2017-01-17,2035,2090,2035,2075,2075,1291
2017-01-18,2075,2095,2040,2095,2095,394
2017-01-19,2090,2090,2035,2070,2070,304
2017-01-20,2085,2085,2035,2060,2060,14466
2017-01-23,2030,2055,2030,2055,2055,1731
2017-01-24,2025,2035,2025,2025,2025,4644
2017-01-25,2020,2045,2020,2045,2045,5950
2017-01-26,2020,2045,2020,2045,2045,3845
2017-01-31,2045,2115,2030,2065,2065,8330
2017-02-01,2090,2090,2030,2050,2050,8874
2017-02-02,2015,2055,2015,2040,2040,7373
2017-02-03,2035,2035,2005,2025,2025,20924
2017-02-06,2025,2045,2005,2045,2045,11540
2017-02-07,2100,2100,2000,2005,2005,48665
2017-02-08,2020,2020,2005,2015,2015,20188
2017-02-09,2020,2025,2010,2025,2025,9013
2017-02-10,2025,2025,2005,2020,2020,30917
2017-02-13,2020,2020,2020,2020,2020,23172
2017-02-14,2010,2065,2010,2065,2065,3409
2017-02-15,2035,2040,2015,2040,2040,2436
2017-02-16,2015,2040,2015,2040,2040,2302
2017-02-17,2010,2040,2010,2040,2040,3097
2017-02-20,2015,2030,2010,2025,2025,2529
2017-02-21,2025,2035,2025,2030,2030,1347
2017-02-22,2040,2040,2020,2030,2030,5191
2017-02-23,2030,2045,2030,2045,2045,4055
2017-02-24,2040,2070,2040,2070,2070,12685
2017-02-27,2055,2070,2055,2055,2055,1011
2017-02-28,2050,2100,2050,2080,2080,10249
2017-03-02,2080,2140,2040,2060,2060,68229
2017-03-03,2070,2345,2070,2125,2125,987982
2017-03-06,2105,2140,2065,2070,2070,110824
2017-03-07,2070,2170,2055,2110,2110,177173
2017-03-08,2130,2130,2075,2080,2080,61722
2017-03-09,2100,2135,2075,2100,2100,82129
2017-03-10,2100,2120,2075,2075,2075,46873
2017-03-13,2060,2115,2060,2065,2065,35381
2017-03-14,2130,2130,2055,2080,2080,41189
2017-03-15,2080,2110,2060,2080,2080,10057
2017-03-16,2115,2700,2090,2500,2500,4034280
2017-03-17,3000,3250,2885,3250,3250,2728922
2017-03-20,3550,3900,2735,2735,2735,6013645
2017-03-21,2620,2665,2130,2135,2135,1730724
2017-03-22,2165,2775,2155,2775,2775,4231454
2017-03-23,2790,3605,2650,3260,3260,6683491
2017-03-24,3160,4050,3160,3930,3930,5772320
2017-03-27,3780,3970,3410,3605,3605,726578
2017-03-28,3550,3600,3310,3470,3470,515164
2017-03-29,3490,4510,3370,4510,4510,769767
2017-03-30,4750,5860,4515,5400,5400,3854578
