"Date","Open","High","Low","Close","Volume","Adj_Close"
"2000-01-04",4497,4497,4497,2248,24958,2845
"2000-01-05",5169,5169,4888,2584,151792,3270
"2000-01-06",5377,5645,4558,2352,140705,2976
"2000-01-07",4399,5364,4399,2493,97867,3154
"2000-01-10",5377,5474,5132,2670,114110,3378
"2000-01-11",5340,5377,4643,2431,68982,3077
"2000-01-12",4863,4863,4350,2187,66609,2768
"2000-01-13",4277,4521,4155,2224,45906,2814
"2000-01-14",4766,4766,4301,2156,33100,2729
"2000-01-17",4081,4521,4081,2199,47543,2783
"2000-01-18",4277,4472,4106,2071,37396,2621
"2000-01-19",4032,4155,3861,1930,30645,2443
"2000-01-20",3690,3947,3666,1894,41119,2396
"2000-01-21",3666,3983,3666,1894,37191,2396
"2000-01-24",3690,4032,3690,1869,32118,2366
"2000-01-25",3739,3739,3592,1808,43451,2288
"2000-01-26",3617,3763,3617,1881,31422,2381
"2000-01-27",3666,4081,3666,1991,47624,2520
"2000-01-28",3983,4045,3763,1924,46315,2435
"2000-01-31",3715,4032,3702,1930,56789,2443
"2000-02-01",3837,4436,3837,2150,134486,2721
"2000-02-02",4326,4546,4179,2199,93285,2783
"2000-02-03",4423,4643,4301,2236,73932,2829
"2000-02-04",4472,4472,4472,2236,0,2829
"2000-02-07",4448,4753,4399,2205,81706,2791
"2000-02-08",4448,4448,4167,2083,46029,2636
"2000-02-09",4008,4301,4008,2040,46929,2582
"2000-02-10",4167,4179,3983,1998,47420,2528
"2000-02-11",4155,4252,3959,2114,63908,2675
"2000-02-14",4839,4839,4032,2108,57362,2667
"2000-02-15",4216,4423,3910,1967,48402,2489
"2000-02-16",3935,4032,3715,1967,16775,2489
"2000-02-17",3495,3910,3495,1869,27617,2366
"2000-02-18",3507,3666,3421,1820,43451,2304
"2000-02-21",3421,3543,3299,1649,38705,2087
"2000-02-22",3189,3299,3177,1600,20948,2025
"2000-02-23",3226,3678,3226,1820,86657,2304
"2000-02-24",3666,3666,3299,1710,35105,2164
"2000-02-25",3421,3886,3201,1735,45088,2195
"2000-02-28",3372,3641,3348,1674,41937,2118
"2000-02-29",3397,3543,3397,1747,17880,2211
"2000-03-01",3495,3495,3495,1747,0,2211
"2000-03-02",3421,3519,3275,1692,33795,2141
"2000-03-03",3360,3372,3250,1625,28395,2056
"2000-03-06",3275,3666,3275,1710,62885,2164
"2000-03-07",3397,3739,3348,1833,64972,2319
"2000-03-08",3788,4155,3715,1979,60881,2505
"2000-03-09",3837,4081,3702,2010,59530,2543
"2000-03-10",4032,4155,3739,1894,65749,2396
"2000-03-13",3788,4350,3690,2175,151056,2752
"2000-03-14",4766,4766,4203,2211,158052,2799
"2000-03-15",4423,4497,3910,1955,83547,2474
"2000-03-16",3690,4032,3690,1894,53025,2396
"2000-03-17",3910,4032,3788,1918,47706,2427
"2000-03-20",3886,3910,3556,1820,29295,2304
"2000-03-21",3470,3812,3446,1723,44433,2180
"2000-03-22",3470,3641,3470,1759,24344,2226
"2000-03-23",3495,3543,3421,1710,30890,2164
"2000-03-24",3446,3543,3421,1729,35432,2188
"2000-03-27",3434,3641,3348,1820,41896,2304
"2000-03-28",3690,3690,3470,1735,27208,2195
"2000-03-29",3482,3543,3299,1710,39401,2164
"2000-03-30",3348,3397,3177,1637,14934,2072
"2000-03-31",3226,3495,3226,1686,29581,2134
"2000-04-03",3299,3385,3250,1649,13706,2087
"2000-04-04",3226,3397,3152,1637,22012,2072
"2000-04-05",3275,3275,3275,1637,0,2072
"2000-04-06",3152,3275,3055,1527,20989,1933
"2000-04-07",3067,3201,3067,1588,16407,2010
"2000-04-10",3177,3421,3055,1607,29213,2033
"2000-04-11",3238,3250,3079,1588,11415,2010
"2000-04-12",3055,3348,3055,1600,18862,2025
"2000-04-13",3201,3201,3201,1600,0,2025
"2000-04-14",3226,3372,3177,1686,32241,2134
"2000-04-17",3116,3299,2884,1466,29458,1855
"2000-04-18",2957,3201,2957,1576,14279,1994
"2000-04-19",3030,3470,3030,1625,23403,2056
"2000-04-20",2994,3348,2994,1588,15711,2010
"2000-04-21",3324,3324,3177,1600,30686,2025
"2000-04-24",3299,3372,3128,1588,13174,2010
"2000-04-25",3152,3250,3104,1564,5483,1979
"2000-04-26",3128,3128,2969,1497,7815,1894
"2000-04-27",2969,3042,2810,1484,10229,1878
"2000-04-28",2932,3067,2920,1478,5646,1871
"2000-05-01",2957,2957,2957,1478,0,1871
"2000-05-02",2981,3042,2835,1454,7978,1840
"2000-05-03",2908,3006,2871,1490,10556,1886
"2000-05-04",2932,3030,2884,1478,9574,1871
"2000-05-05",2957,2957,2957,1478,0,1871
"2000-05-08",2859,3055,2859,1466,21398,1855
"2000-05-09",2932,2932,2932,1466,0,1855
"2000-05-10",3006,3006,2810,1460,9247,1847
"2000-05-11",2920,2920,2920,1460,0,1847
"2000-05-12",2920,2920,2493,1368,15138,1731
"2000-05-15",2676,2676,2370,1185,16611,1500
"2000-05-16",2236,2419,2175,1136,22585,1438
"2000-05-17",2199,2309,1955,1002,18125,1268
"2000-05-18",1955,2004,1796,910,22094,1152
"2000-05-19",1820,1967,1820,983,8633,1244
"2000-05-22",1857,1930,1784,892,18739,1128
"2000-05-23",1759,1930,1686,965,22789,1221
"2000-05-24",1857,2211,1857,1105,18534,1399
"2000-05-25",2199,2541,2175,1270,54498,1608
"2000-05-26",2468,2541,2163,1081,33427,1368
"2000-05-29",2150,2480,2138,1240,43574,1569
"2000-05-30",2480,2480,2480,1240,0,1569
"2000-05-31",2639,2835,2529,1264,45783,1600
"2000-06-01",2444,2688,2297,1185,44228,1500
"2000-06-02",2334,2615,2334,1191,51675,1507
"2000-06-05",2566,2737,2566,1368,95167,1731
"2000-06-06",2737,2737,2737,1368,0,1731
"2000-06-07",2835,2932,2615,1332,122743,1685
"2000-06-08",2761,3006,2505,1368,332839,1731
"2000-06-09",2822,2822,2480,1295,116933,1639
"2000-06-12",2627,2639,2505,1301,77778,1646
"2000-06-13",2493,2664,2444,1234,54334,1561
"2000-06-14",2419,2566,2407,1203,17880,1523
"2000-06-15",2431,2493,2053,1063,84570,1345
"2000-06-16",2077,2236,2077,1099,31177,1391
"2000-06-19",2053,2273,2053,1099,44924,1391
"2000-06-20",2211,2273,2077,1099,55725,1391
"2000-06-21",2297,2456,2224,1112,73891,1407
"2000-06-22",2236,2285,2126,1136,22380,1438
"2000-06-23",2199,2260,2199,1118,16529,1414
"2000-06-26",2224,2321,2175,1087,21766,1376
"2000-06-27",2199,2309,2126,1142,42469,1445
"2000-06-28",2285,2627,2273,1209,103882,1530
"2000-06-29",2493,2566,2297,1160,49179,1469
"2000-06-30",2321,2419,2260,1160,10392,1469
"2000-07-03",2444,2444,2321,1185,37150,1500
"2000-07-04",2321,2407,2285,1142,11088,1445
"2000-07-05",2260,2444,2211,1185,40383,1500
"2000-07-06",2383,2383,2248,1167,24385,1476
"2000-07-07",2273,2383,2273,1148,40710,1453
"2000-07-10",2395,2493,2370,1228,127858,1554
"2000-07-11",2822,2822,2822,1411,54457,1786
"2000-07-12",3238,3238,3238,1619,44597,2049
"2000-07-13",3715,3715,3470,1857,769150,2350
"2000-07-14",3715,3715,3238,1784,442653,2257
"2000-07-17",3568,3568,3568,1784,0,2257
"2000-07-18",3201,3348,3067,1588,308495,2010
"2000-07-19",3201,3348,3067,1588,308495,2010
"2000-07-20",2774,2981,2639,1405,154902,1778
"2000-07-21",2444,2810,2444,1319,146269,1670
"2000-07-24",2688,3030,2517,1362,335580,1724
"2000-07-25",2810,2835,2566,1332,133217,1685
"2000-07-26",2798,3055,2786,1442,727213,1824
"2000-07-27",2981,2981,2578,1325,158216,1677
