Date,Open,High,Low,Close,Volume,Adj_Close
2015-06-26,32000,41600,32000,41600,699441,41600
2015-06-29,41650,44050,35300,35850,6468946,35850
2015-06-30,37550,42500,35400,42500,3116613,42500
2015-07-01,43800,44450,40300,40900,2056232,40900
2015-07-02,41600,42500,39950,40650,1109247,40650
2015-07-03,41150,42850,40700,41500,1096454,41500
2015-07-06,41950,45950,41700,45400,2595964,45400
2015-07-07,46450,48500,37000,39500,2911880,39500
2015-07-08,40050,40100,36050,39350,1075409,39350
2015-07-09,38150,40800,37650,39750,802159,39750
2015-07-10,40550,42850,38900,39050,947206,39050
2015-07-13,38500,38550,36300,37400,805362,37400
2015-07-14,37400,37650,35700,35800,861728,35800
2015-07-15,35800,36650,33800,34250,902302,34250
2015-07-16,34250,37450,33850,35200,1326637,35200
2015-07-17,35100,35100,32150,33000,803966,33000
2015-07-20,33850,35900,33200,35900,691921,35900
2015-07-21,35500,36900,35200,36400,535739,36400
2015-07-22,36250,37500,33900,35100,535623,35100
2015-07-23,35850,35850,34000,35200,249888,35200
2015-07-24,35200,37550,35000,36300,672556,36300
2015-07-27,35500,35850,33450,33450,398496,33450
2015-07-28,32400,33450,30200,31550,391103,31550
2015-07-29,32150,32250,26950,27900,505042,27900
2015-07-30,27900,29000,23550,23600,948593,23600
2015-07-31,23350,25800,22850,25250,751101,25250
2015-08-03,24600,25500,23600,24000,207974,24000
2015-08-04,23600,26100,23500,25900,290586,25900
2015-08-05,26100,28450,25450,26800,516269,26800
2015-08-06,27100,27850,26150,26850,235764,26850
2015-08-07,26350,31650,25700,27600,1060616,27600
2015-08-10,28000,29700,27300,28300,367433,28300
2015-08-11,28950,28950,26600,26800,194928,26800
2015-08-12,26150,26650,23450,25500,282144,25500
2015-08-13,25200,26000,24600,25600,179328,25600
2015-08-14,25600,25600,25600,25600,0,25600
2015-08-17,25650,28200,24750,26600,267137,26600
2015-08-18,27200,28000,26400,26750,371617,26750
2015-08-19,25850,26300,23250,24000,263139,24000
2015-08-20,23300,24450,22700,22700,220919,22700
2015-08-21,20400,21200,19500,20000,394775,20000
2015-08-24,19900,20550,18600,18900,340429,18900
2015-08-25,19550,24250,18550,23550,594507,23550
2015-08-26,22900,26000,22800,23900,499641,23900
2015-08-27,24400,25050,23000,24050,266010,24050
2015-08-28,24650,26250,24400,24500,345402,24500
2015-08-31,24600,24600,23500,24100,130777,24100
2015-09-01,23800,25300,23800,24250,167988,24250
