Date,Open,High,Low,Close,Volume,Adj_Close
2011-06-01,32500,37350,32200,37350,2777343,30851
2011-06-02,38500,42950,37400,40200,3263317,33205
2011-06-03,40800,41200,37500,38500,939714,31801
2011-06-07,38950,40200,38350,38400,390782,31718
2011-06-08,38400,39200,36400,36700,269335,30314
2011-06-09,36500,38000,35500,37800,265503,31222
2011-06-10,38000,38500,36600,36700,106190,30314
2011-06-13,36700,40000,36550,40000,362790,33040
2011-06-14,40000,45750,39350,43000,836306,35518
2011-06-15,43600,45500,43500,45200,317805,37335
2011-06-16,44500,51300,44100,47600,632060,39317
2011-06-17,48500,50000,42900,44000,574676,36344
2011-06-20,45300,46000,43100,44000,187631,36344
2011-06-21,45000,47600,44000,47600,336720,39317
2011-06-22,48300,49450,45550,45850,339322,37872
2011-06-23,44900,47000,43600,44000,205932,36344
2011-06-24,44050,44800,41100,42750,288008,35311
2011-06-27,41850,42800,41000,41500,169807,34279
2011-06-28,42200,42450,39050,39050,247068,32255
2011-06-29,39350,40950,39100,39450,146436,32585
2011-06-30,39750,43850,38800,43200,305597,35683
2011-07-01,41500,43150,41500,42500,294450,35105
2011-07-04,42900,43750,41500,41550,187069,34320
2011-07-05,41700,43350,41700,43100,229680,35600
2011-07-06,42800,44750,42200,44450,213246,36715
2011-07-07,44700,45700,43700,44700,239273,36922
2011-07-08,44800,46150,44350,45350,222859,37459
2011-07-11,46000,48500,45050,47050,314900,38863
2011-07-12,46500,48000,46050,46950,174921,38780
2011-07-13,47250,49300,46950,49100,170040,40556
2011-07-14,48900,49450,46550,49100,131589,40556
2011-07-15,49450,50100,48400,49500,124439,40887
2011-07-18,49500,53400,49250,52500,178842,43365
2011-07-19,52100,52700,50400,52000,147006,42952
2011-07-20,52500,52500,50600,50700,117790,41878
2011-07-21,50200,50900,47500,49000,168816,40474
2011-07-22,49000,49900,48200,49000,109057,40474
2011-07-25,49000,50000,48650,48750,94676,40267
2011-07-26,49400,49400,46850,48400,125263,39978
2011-07-27,48400,49450,47900,48650,81986,40185
2011-07-28,47800,48500,47600,48500,53143,40061
2011-07-29,48550,50800,48500,49500,183785,40887
2011-08-01,50400,50400,49050,49400,67860,40804
2011-08-02,49000,49000,45500,45900,185087,37913
2011-08-03,44150,45000,42100,44000,168787,36344
2011-08-04,44500,44600,41200,41200,90625,34031
2011-08-05,37100,39750,37000,38500,135193,31801
2011-08-08,37550,40000,34300,37500,201159,30975
2011-08-09,35850,42900,34150,40500,160127,33453
2011-08-10,43000,43000,40500,41000,100247,33866
2011-08-11,39000,42800,39000,41900,76435,34609
2011-08-12,43400,44800,42300,42900,103987,35435
2011-08-16,44500,44500,43000,43000,66756,35518
2011-08-17,42950,43550,42000,43000,39248,35518
2011-08-18,43250,43250,41700,42000,42297,34692
2011-08-19,39100,40100,38600,39000,91544,32214
2011-08-22,38150,39850,36600,37500,54281,30975
2011-08-23,38000,41950,38000,41950,77713,34650
2011-08-24,42500,42500,39600,39850,63046,32916
2011-08-25,40900,41250,38600,38900,49113,32131
2011-08-26,39400,39400,37950,39300,48370,32461
2011-08-29,40300,40400,38750,40000,74211,33040
2011-08-30,40150,40850,38800,39950,57331,32998
2011-08-31,39950,40400,38800,40150,49164,33164
2011-09-01,39800,41400,39050,39050,50546,32255
2011-09-02,39050,40350,38800,39950,22841,32998
2011-09-05,39100,39600,38400,38400,25186,31718
2011-09-06,38300,38950,37300,38400,26533,31718
2011-09-07,39500,40100,38600,39900,27361,32957
2011-09-08,40800,40800,39150,39500,31450,32627
2011-09-09,39050,39750,37450,37450,73288,30933
2011-09-14,37250,37250,34450,34800,77301,28744
2011-09-15,35800,36050,33650,33950,80664,28042
2011-09-16,34500,36300,33550,34800,150094,28744
2011-09-19,34650,36950,34600,34600,93906,28579
2011-09-20,34600,36200,34600,36200,38542,29901
2011-09-21,36950,37750,35750,37200,54620,30727
2011-09-22,36200,37500,35250,37300,45305,30809
2011-09-23,35500,37000,35150,35800,28106,29570
2011-09-26,36050,36700,32050,35000,34897,28910
2011-09-27,36100,36800,35150,35300,33729,29157
2011-09-28,35450,36900,35300,36600,40457,30231
2011-09-29,37000,37400,35800,37300,28417,30809
2011-09-30,37500,38500,36300,38400,61789,31718
2011-10-04,36150,38300,35200,38150,26764,31512
2011-10-05,37400,38250,35600,35600,15740,29405
2011-10-06,37000,37000,36200,36500,21599,30149
2011-10-07,36750,37700,36700,37250,22709,30768
2011-10-10,37250,38100,36750,37950,23177,31346
