,Adj Close,Close,High,Low,Open,Volume
2018-01-01,3565,3565,3565,3565,3565,0
2018-02-01,4990,4990,5250,4890,5240,380185
2018-02-02,5060,5060,5170,4740,4960,356338
2018-02-05,5120,5120,5120,4770,5000,257112
2018-02-06,5050,5050,5370,4750,4990,460824
2018-02-07,5100,5100,5390,4985,5010,320930
2018-02-08,5230,5230,5580,4990,5180,335655
2018-02-09,5080,5080,5200,5000,5140,114359
2018-02-12,5550,5550,5550,5000,5140,320828
2018-02-13,6210,6210,6800,5480,5560,1444394
2018-02-14,6260,6260,6390,5920,6110,387904
2018-02-19,6250,6250,6450,6120,6450,126117
2018-02-20,6430,6430,6720,6120,6190,313323
2018-02-21,6380,6380,6410,6220,6320,122208
2018-02-22,6800,6800,6920,6300,6380,220761
2018-02-23,7030,7030,7250,6800,6800,303922
2018-02-26,7480,7480,7600,6990,7030,304473
2018-02-27,7330,7330,7760,7280,7580,264539
2018-02-28,7330,7330,7700,7160,7200,241222
2018-03-02,7450,7450,8200,7320,7650,294006
2018-03-05,8020,8020,8050,7420,7420,436333
2018-03-06,8040,8040,8200,7830,8090,209271
2018-03-08,8120,8120,8330,8000,8120,134511
2018-03-09,8490,8490,8510,8040,8040,171237
2018-03-12,8550,8550,8580,8220,8500,182580
2018-03-13,8300,8300,8500,8190,8500,124244
2018-03-14,8050,8050,8300,7370,8160,327396
2018-03-15,8080,8080,8240,7710,8240,89188
2018-03-16,8040,8040,8200,7960,8070,97683
2018-03-19,8140,8140,8200,8000,8040,67748
2018-03-20,8060,8060,8190,8000,8010,71524
2018-03-21,8050,8050,8150,7910,8140,79876
2018-03-22,8770,8770,9450,7950,7950,565478
2018-03-23,7800,7800,8690,7450,8690,235477
2018-03-26,7950,7950,8070,7290,7680,138403
2018-03-27,8300,8300,8550,8040,8390,115224
2018-03-28,8240,8240,8570,7950,8570,93457
2018-03-29,7990,7990,8360,7700,8280,153527
2018-03-30,7900,7900,8060,7800,8000,72274
2018-04-02,7870,7870,7930,7240,7800,87569
2018-04-03,7730,7730,7860,7590,7860,42799
2018-04-04,7800,7800,8150,7660,7700,114886
2018-04-05,7970,7970,8000,7730,7730,40664
2018-04-06,7990,7990,8040,7850,7910,33512
2018-04-09,8250,8250,8260,7800,7940,158546
2018-04-10,7890,7890,8450,7610,8450,153510
2018-04-11,8020,8020,8050,7740,7890,66819
2018-04-12,7950,7950,8140,7780,8040,62564
2018-04-13,8250,8250,8380,7710,7950,157920
2018-04-16,8150,8150,8410,8090,8390,105063
2018-04-17,8220,8220,8280,8010,8150,78465
2018-04-18,7900,7900,8230,7850,8220,85677
2018-04-19,7810,7810,7920,7600,7900,109488
2018-04-20,7950,7950,8100,7770,7810,46139
2018-04-23,7530,7530,7950,7490,7950,85499
2018-04-24,7620,7620,7740,7500,7500,32760
2018-04-25,7560,7560,7900,7210,7640,50506
2018-04-26,7750,7750,7770,7520,7560,55326
2018-04-27,7750,7750,7950,7620,7620,41391
2018-04-30,7400,7400,7980,7080,7980,98890
2018-05-02,6980,6980,7340,6980,7230,89845
2018-05-03,7000,7000,7080,6780,7020,60631
2018-05-04,6770,6770,7160,6450,7160,24831
2018-05-08,6310,6310,6880,6140,6880,138571
2018-05-09,6740,6740,6770,6160,6310,54645
2018-05-10,6790,6790,6870,6410,6820,46388
2018-05-11,6890,6890,6970,6600,6790,47829
2018-05-14,6830,6830,7000,6730,6890,14928
2018-05-15,6790,6790,7000,6640,6830,24055
2018-05-16,6760,6760,6800,6200,6630,51238
2018-05-17,6600,6600,6890,6500,6890,12171
2018-05-18,6880,6880,7030,6600,6600,32910
2018-05-21,6690,6690,6910,6670,6900,16241
2018-05-23,6580,6580,6720,6070,6070,66745
2018-05-24,6630,6630,6670,6500,6590,26720
2018-05-25,6760,6760,6980,6460,6600,23103
2018-05-28,6800,6800,6880,6500,6710,32451
2018-05-29,6450,6450,6830,6450,6710,24070
2018-05-30,6200,6200,6540,6000,6440,32421
2018-05-31,5790,5790,6290,5740,6210,51874
2018-06-01,6050,6050,6130,5650,5790,58039
2018-06-04,5970,5970,6240,5930,6110,16974
2018-06-05,5970,5970,6010,5820,5850,15065
2018-06-07,6030,6030,6100,5840,5970,13206
2018-06-08,5930,5930,6110,5830,6060,41638
2018-06-11,5750,5750,6010,5750,6000,36641
2018-06-12,5510,5510,5860,5500,5860,15844
2018-06-14,5140,5140,5230,4760,4760,296229
2018-06-15,5480,5480,5700,5110,5140,79763
2018-06-18,5480,5480,5480,5240,5360,26727
2018-06-19,5490,5490,5630,5250,5490,23398
2018-06-20,5200,5200,5350,5140,5220,88296
2018-06-21,5410,5410,5650,5200,5200,47819
2018-06-22,5770,5770,5950,5410,5410,45066
2018-06-25,6440,6440,6900,5770,5770,301520
2018-06-26,6080,6080,6360,6040,6360,62061
2018-06-27,6280,6280,6550,5750,6070,132649
2018-06-28,6220,6220,6630,6080,6360,54168
2018-06-29,6030,6030,6380,5890,6380,34933
2018-07-02,5620,5620,6020,5620,6000,22710
2018-07-03,5630,5630,5850,5350,5620,29110
2018-07-04,5640,5640,5840,5480,5630,17632
2018-07-05,5410,5410,5650,5350,5650,17169
2018-07-06,6260,6260,6400,5820,6020,184463
2018-07-09,6400,6400,6620,6200,6200,65467
2018-07-10,6480,6480,6630,6400,6620,38922
2018-07-11,6490,6490,6570,6350,6400,34131
2018-07-12,6400,6400,6600,6360,6500,39275
2018-07-13,6380,6380,6610,6340,6610,18149
2018-07-16,6530,6530,6550,6290,6450,29785
2018-07-17,6520,6520,6610,6390,6520,22028
2018-07-18,6780,6780,7490,6440,6460,143546
2018-07-19,6760,6760,6930,6550,6780,42105
2018-07-20,7340,7340,7390,6800,6930,225594
2018-07-23,7110,7110,7630,7060,7350,174352
2018-07-24,4590,4590,5210,4405,4740,112964
2018-07-26,4680,4680,4775,4470,4575,29647
2018-07-27,4800,4800,4850,4620,4850,40488
2018-07-30,4835,4835,4980,4680,4905,38232
2018-07-31,4785,4785,4965,4765,4960,30654
2018-08-01,4790,4790,4890,4615,4820,36090
2018-08-02,4750,4750,4850,4660,4850,21472
2018-08-03,4700,4700,4795,4675,4755,14737
2018-08-06,4645,4645,4770,4605,4685,16603
2018-08-07,4640,4640,4785,4530,4785,14885
